inseecommuneprinc,referenceprel,dateprel,conclusionprel,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
67310,06700268796,2025-12-30,Eau destinée à la consommation humaine conforme aux limites et aux références de qualité réglementaires pour les paramètres analysés.,C,C,C,C
67543,06700268800,2025-12-30,"Eau destinée à la consommation humaine conforme aux limites de qualité réglementaires pour les paramètres analysés. Eau douce très faiblement minéralisée (conductivité inférieure à 200 µs/cm) susceptible, dans certaines conditions défavorables (stagna tion, chauffe-eau...) de dissoudre certains métaux des canalisations. Le matin ou après quelques jours d'absence, il est conseillé de ne con sommer l'eau du robinet qu'après un écoulement de 15 à 30 secondes. Vérifiez l'absence de canalisations en plomb dans les parties privatives du réseau.",C,C,C,N
67065,06700268794,2025-12-29,Eau destinée à la consommation humaine conforme aux limites et aux références de qualité réglementaires pour les paramètres analysés.,C,C,C,C
67326,06700268795,2025-12-29,Eau destinée à la consommation humaine conforme aux limites et aux références de qualité réglementaires pour les paramètres analysés.,C,C,C,C
67359,06700268752,2025-12-23,"Eau destinée à la consommation humaine conforme aux limites de qualité réglementaires pour les paramètres analysés. La concentration des bactéries revivifiables à 22°C et/ou à 36°C est importante. Elles ne présentent pas de risque pour la santé humaine. Si nécessaire, le distributeur d'eau doit effectuer une purge du réseau d'eau potable.",C,C,C,C
67458,06700268818,2025-12-23,Eau destinée à la consommation humaine conforme aux limites et aux références de qualité réglementaires pour les paramètres analysés.,C,C,C,C
67031,06700268742,2025-12-23,"Eau destinée à la consommation humaine conforme aux limites de qualité réglementaires pour les paramètres analysés. Eau d'alimentation ne satisfaisant pas aux références de qualité microbiologique en vigueur en raison de sa concentration en bactéries de type coliformes et une importante concentration des bactéries reviv ifiables à 22°C et/ou à 36°C. Toutefois, en l'absence de tout autre ge rme d'origine fécale, la présence de ces bactéries ne présente pas de risque sanitaire pour le consommateur. Il appartient au distributeur d 'effectuer un entretien régulier du réseau d'adduction d'eau (désinfec tion par chloration au niveau du réservoir, purges des canalisations, etc.).",C,C,N,C
67046,06700268747,2025-12-23,Eau destinée à la consommation humaine conforme aux limites et aux références de qualité réglementaires pour les paramètres analysés.,C,C,C,C
67180,06700268772,2025-12-23,Eau destinée à la consommation humaine conforme aux limites et aux références de qualité réglementaires pour les paramètres analysés.,C,C,C,C
67335,06700268740,2025-12-22,Eau destinée à la consommation humaine conforme aux limites et aux références de qualité réglementaires pour les paramètres analysés.,C,C,C,C
67210,06700268739,2025-12-22,"Eau destinée à la consommation humaine conforme aux limites de qualité réglementaires pour les paramètres analysés. Eau douce très faiblement minéralisée (conductivité inférieure à 200 µs/cm) susceptible, dans certaines conditions défavorables (stagna tion, chauffe-eau...) de dissoudre certains métaux des canalisations. Le matin ou après quelques jours d'absence, il est conseillé de ne con sommer l'eau du robinet qu'après un écoulement de 15 à 30 secondes. Vérifiez l'absence de canalisations en plomb dans les parties privatives du réseau.",C,C,C,N
67447,06700268736,2025-12-22,Eau destinée à la consommation humaine conforme aux limites et aux références de qualité réglementaires pour les paramètres analysés.,C,C,C,C
67482,06700268737,2025-12-22,Eau destinée à la consommation humaine conforme aux limites et aux références de qualité réglementaires pour les paramètres analysés.,C,C,C,C
67239,06700268696,2025-12-19,Eau destinée à la consommation humaine conforme aux limites et aux références de qualité réglementaires pour les paramètres analysés.,C,C,C,C
67061,06700268787,2025-12-19,"Eau d'alimentation non conforme aux limites de qualité réglementaire e n vigueur. Les concentrations de plusieurs métabolites de pesticides (chloridazon e desphényl, chloridazone-méthyl-desphényl) sont supérieures à la limi te de qualité réglementaire en vigueur (0,1 µg/L). La quantification de ces molécules dans l’eau à des concentrations inf érieures aux valeurs dérogatoires fixées respectivement pour ces param è tres, bien que constituant une non-conformité réglementaire, ne présen te pas de risque sanitaire pour le consommateur. L’eau peut être conso mmée sans restriction. Un suivi renforcé de ces paramètres est mis en œuvre sur plusieurs poi nts de surveillance du réseau d’eau potable en vue d’évaluer l’évoluti on de leurs concentrations.",C,D,C,C
67362,06700268802,2025-12-19,Eau destinée à la consommation humaine conforme aux limites et aux références de qualité réglementaires pour les paramètres analysés.,C,C,C,C
67106,06700268710,2025-12-19,Eau destinée à la consommation humaine conforme aux limites et aux références de qualité réglementaires pour les paramètres analysés.,C,C,C,C
