inseecommuneprinc,referenceprel,dateprel,conclusionprel,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
03163,00300102954,2025-12-18,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03264,00300102936,2025-12-18,Eau d'alimentation conforme aux limites de qualité pour ce qui concerne les paramètres mesurés. La référence de qualité du paramètre conductivité n'est pas satisfaite.,C,C,C,N
03001,00300102948,2025-12-18,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03310,00300102935,2025-12-18,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03161,00300102971,2025-12-16,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03270,00300102993,2025-12-16,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03190,00300102980,2025-12-16,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03013,00300102958,2025-12-16,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03185,00300102977,2025-12-15,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03250,00300102932,2025-12-15,Eau d'alimentation conforme aux limites de qualité pour ce qui concerne les paramètres mesurés. La référence de qualité du paramètre conductivité n'est pas satisfaite.,C,C,C,N
03257,00300102931,2025-12-15,Eau d'alimentation conforme aux limites de qualité pour ce qui concerne les paramètres mesurés. La référence de qualité du paramètre conductivité n'est pas satisfaite.,C,C,C,N
03261,00300102987,2025-12-15,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03159,00300102970,2025-12-12,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03195,00300102983,2025-12-12,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03095,00300103029,2025-12-12,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03286,00300102994,2025-12-11,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03235,00300102946,2025-12-11,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03171,00300102973,2025-12-11,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03179,00300102941,2025-12-11,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03156,00300102969,2025-12-11,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03298,00300102950,2025-12-11,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03119,00300102964,2025-12-11,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03232,00300103028,2025-12-11,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03236,00300102947,2025-12-11,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03290,00300103039,2025-12-11,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03040,00300103035,2025-12-11,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03248,00300102929,2025-12-10,Eau d'alimentation conforme aux limites de qualité pour ce qui concerne les paramètres mesurés. La référence de qualité du paramètre conductivité à 25°C n'est pas satisfaite.,C,C,C,N
03200,00300102984,2025-12-10,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03084,00300102960,2025-12-10,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
03150,00300102968,2025-12-10,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,S,C,S,C
03224,00300102944,2025-12-10,Eau d'alimentation conforme aux limites de qualité pour ce qui concerne les paramètres mesurés. La référence de qualité du paramètre conductivité à 25°C n'est pas satisfaite.,C,C,C,N
03222,00300102986,2025-12-10,Eau conforme aux limites et aux références de qualité pour ce qui concerne les paramètres mesurés.,C,C,C,C
