inseecommuneprinc,referenceprel,dateprel,conclusionprel,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
21162,02100175620,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
21085,02100175621,2025-12-29,Eau d'alimentation conforme aux normes en vigueur pour l'ensemble des paramètres mesurés. Une restriction des usages de l'eau pour les femmes enceintes et les n ourrissons de moins de 6 mois est en place sur ce réseau.,C,C,C,C
21393,02100175619,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
21674,02100175618,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
21623,02100175613,2025-12-26,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l 'ensemble des paramètres mesurés.,C,C,C,C
21166,02100175601,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
21295,02100175608,2025-12-23,Référence de qualité non satisfaite (indicateur de qualité) pour le paramètre : Spores de micro-organismes sulfitoréducteurs. Surveiller la désinfection.,C,C,N,C
21231,02100175602,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
21017,02100175612,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
21441,02100175570,2025-12-23,"La teneur en nitrates est conforme à la limite de qualité. Dans l'attente de la mise place d'actions  pour rétablir de manière p érenne la qualité de l'eau, l'interdiction de consommer cette eau pour les femmes enceintes et les nourrissons de moins de 6 mois est mainte nue.",S,C,S,C
21698,02100175611,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
21552,02100175607,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
21382,02100175600,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Présence de micro-organismes revivifiables représentatifs de la qualité du traitement. Absence de chlore libre. Des mesures correctives doivent être prises immédiatement pour ajuster la désinfection.,C,C,C,C
