inseecommuneprinc,referenceprel,dateprel,conclusionprel,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
55555,05500126198,2025-12-30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55448,05500126199,2025-12-30,Eau d'alimentation non conforme aux exigences de qualité bactériologique réglementaires : faible contamination microbiologique. Les mesures correctives nécessaires doivent être prises afin de rétablir la qualité de l'eau. Une analyse de recontrôle sera réalisée prochainement afin de vérifier le retour à une situation normale. Le responsable de la distribution de l'eau a été informé de cette situation et invité à prendre des mesures correctives par messagerie le 02/01/2026.,N,C,C,C
55159,05500126202,2025-12-30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55269,05500126201,2025-12-30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55506,05500126200,2025-12-30,"Eau d'alimentation ne satisfaisant pas aux références de qualité microbiologique règlementaires en vigueur en raison de la présence de germes de type coliformes. Toutefois, la présence seule et en faible nombre de coliformes (<10), en l'absence de tout autre germe d'origine fécale ne présente pas de risque sanitaire pour le consommateur. Des mesures correctives doivent être prises afin de rétablir la qualité de l'eau. Une analyse de recontrôle sera réalisée prochainement afin de vérifier le retour à une situation normale. Le responsable de la distribution de l'eau a été informé de cette situation et invité à prendre des mesures correctives par messagerie le 05/01/2026.",C,C,N,C
55236,05500126195,2025-12-30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Le responsable de la distribution de l'eau a été informé de cette situation le 02/01/2026.,C,C,C,C
55549,05500126196,2025-12-30,"Eau d'alimentation ne satisfaisant pas aux références de qualité microbiologique règlementaires en vigueur en raison de la présence de germes de type coliformes. Toutefois, la présence seule et en faible nombre de coliformes (<10), en l'absence de tout autre germe d'origine fécale ne présente pas de risque sanitaire pour le consommateur. Des mesures correctives doivent être prises afin de rétablir la qualité de l'eau. Une analyse de recontrôle sera réalisée prochainement afin de vérifier le retour à une situation normale. Le responsable de la distribution de l'eau a été informé de cette situation et invité à prendre des mesures correctives par courriel le 05/01/2026.",C,C,N,C
55171,05500126194,2025-12-30,"Eau d'alimentation ne satisfaisant pas aux références de qualité microbiologique règlementaires en vigueur en raison de la présence de germes de type coliformes. Toutefois, la présence seule et en faible nombre de coliformes (<10), en l'absence de tout autre germe d'origine fécale ne présente pas de risque sanitaire pour le consommateur. Des mesures correctives doivent être prises afin de rétablir la qualité de l'eau. Une analyse de recontrôle sera réalisée prochainement afin de vérifier le retour à une situation normale. Le responsable de la distribution de l'eau a été informé de cette situation et invité à prendre des mesures correctives par messagerie le 02/01/2026.",C,C,N,C
55579,05500126197,2025-12-30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Le responsable de la distribution de l'eau a été informé de cette situation le 02/01/2026.,C,C,C,C
55470,05500126192,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55010,05500126187,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
54425,05500126346,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55374,05500126191,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55326,05500126190,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55207,05500126189,2025-12-29,"Eau d'alimentation ne satisfaisant pas aux références de qualité microbiologique réglementaires en raison de la présence de bactéries sulfito-réductrices. Par ailleurs, la concentration en chlore résiduel est faible voire nulle. En conséquence, l'interdiction de l'usage de l'eau à des fins alimentaires (boisson et préparation des aliments), prescrite le 10/12/2025, est maintenue, et ce, jusqu'au rétablissement de la qualité de l'eau. Une analyse de recontrôle est en cours. Le responsable de la distribution de l'eau a été informé de cette situation et invité à prendre des mesures correctives le 31/12/2025.",C,C,N,C
55215,05500126193,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés (distributeur informé par courriel le 31/12/2025).,C,C,C,C
54428,05500126322,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55100,05500126186,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés (distributeur informé par courriel le 31/12/2025).,C,C,C,C
51531,05500126273,2025-12-24,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55099,05500126208,2025-12-23,"Eau d'alimentation ne satisfaisant pas aux références de qualité microbiologique règlementaires en vigueur en raison de la présence de germes de type coliformes. Toutefois, la présence seule et en faible nombre de coliformes (<10), en l'absence de tout autre germe d'origine fécale ne présente pas de risque sanitaire pour le consommateur. Des mesures correctives doivent être prises afin de rétablir la qualité de l'eau. Une analyse de recontrôle sera réalisée prochainement afin de vérifier le retour à une situation normale. Le responsable de la distribution de l'eau a été informé de cette situation et invité à prendre des mesures correctives par messagerie le 29/12/2025.",C,C,N,C
55321,05500126159,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55537,05500126158,2025-12-23,"Eau d'alimentation non conforme aux exigences de qualité bactériologique réglementaires. En conséquence, l'interdiction de l'usage de l'eau à des fins alimentaires (boisson et préparation des aliments), prescrite le 12/12/2025, est maintenue, et ce, jusqu'au rétablissement de la qualité de l'eau (contrôle par analyse). Le responsable de la distribution de l'eau a été informé de cette situation le 29/12/2025.",C,C,N,C
55166,05500126162,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55276,05500126172,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
52181,05500126523,2025-12-23,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
55482,05500126174,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55492,05500126175,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Chlore non détecté. Il convient de vérifier le bon fonctionnement du système de désinfection.,C,C,C,C
55449,05500126173,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55029,05500126155,2025-12-22,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55388,05500126169,2025-12-22,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55414,05500126170,2025-12-22,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55011,05500126207,2025-12-22,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Chlore non détecté. Il convient de vérifier le bon fonctionnement du système de désinfection.,C,C,C,C
55049,05500126152,2025-12-22,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55296,05500126156,2025-12-22,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55366,05500126153,2025-12-22,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55271,05500126185,2025-12-22,"Eau d'alimentation respectant les exigences de qualité réglementaires en vigueur pour les paramètres microbiologiques analysés. Eau d'alimentation non conforme à la limite de qualité réglementaire pour le paramètre nitrites. Eau d'alimentation ne satisfaisant pas à la référence de qualité réglementaire pour le paramètre fer. Le fer n'entraîne pas directement un risque sanitaire mais il induit des effets indirects gênants pour l'usager, notamment une coloration rouille et des goûts perceptibles. Les mesures correctives nécessaires doivent être prises afin de rétablir la  qualité de l'eau. Une nouvelle analyse sera réalisée prochainement. Le responsable de la distribution de l'eau a été informé de cette situation et invité à prendre des mesures correctives le 02/01/2026.",C,N,C,N
55577,05500126157,2025-12-22,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
55266,05500126184,2025-12-22,Eau d'alimentation respectant les exigences de qualité réglementaires en vigueur pour les paramètres microbiologiques analysés. Eau d'alimentation ne satisfaisant pas à la référence de qualité réglementaire pour le paramètre turbidité en distribution. La turbidité peut engendrer un risque de contamination microbiologique et perturber la désinfection. Le responsable de la distribution de l'eau a été informé de cette situation et invité à prendre des mesures correctives le 31/12/2025.,C,C,C,N
55505,05500126150,2025-12-19,Eau d'alimentation non conforme aux exigences de qualité bactériologique réglementaires : faible contamination microbiologique. Le responsable de la distribution de l'eau a été informé de cette situation le 29/12/2025.,C,C,N,C
55527,05500126168,2025-12-19,"Eau d'alimentation respectant les limites de qualité réglementaires en vigueur pour les paramètres analysés. Eau d'alimentation ne satisfaisant pas à la référence de qualité réglementaire minimum pour le paramètre Conductivité. Cette eau présente un caractère agressif, susceptible de provoquer une corrosion des conduites ce qui peut entrainer une augmentation de certaines substances (plomb, cuivre) et présenter alors un risque pour la santé des consommateurs. Il est recommandé de ne consommer cette eau qu'après écoulement de quelques minutes. Les mesures correctives doivent être prises afin de rétablir la qualité de l'eau : installation d'un traitement adapté.",C,C,C,N
55113,05500126183,2025-12-19,Eau d'alimentation respectant les exigences de qualité réglementaires en vigueur pour les paramètres microbiologiques analysés. Eau d'alimentation ne satisfaisant pas à la référence de qualité réglementaire pour le paramètre turbidité en distribution. La turbidité peut engendrer un risque de contamination microbiologique et perturber la désinfection. Le responsable de la distribution de l'eau a été informé de cette situation et invité à prendre des mesures correctives le 31/12/2025.,C,C,C,N
55438,05500126142,2025-12-19,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Le responsable de la distribution de l'eau a été informé de cette situation le 23/12/2025.,C,C,C,C
55226,05500126165,2025-12-19,"La somme des 20 PFAS est supérieure à la limite de qualité fixée à 0,1 µg/l. Un plan d'actions pour rétablir la qualité de l'eau a été demandé à la collectivité. Depuis le 05/07/2025, la consommation de l'eau est interdite par arrêté préfectoral à des fins de boisson et pour la préparation de biberons. Les autres usages restent autorisés.",S,N,S,C
55262,05500126166,2025-12-19,"La somme des 20 PFAS est supérieure à la limite de qualité fixée à 0,1 µg/l. Un plan d'actions pour rétablir la qualité de l'eau a été demandé à la collectivité. Depuis le 05/07/2025, la consommation de l'eau est interdite par arrêté préfectoral à des fins de boisson et pour la préparation de biberons. Les autres usages restent autorisés.",S,N,S,C
55306,05500126167,2025-12-19,"La somme des 20 PFAS est supérieure à la limite de qualité fixée à 0,1 µg/l. Un plan d'actions pour rétablir la qualité de l'eau a été demandé à la collectivité. Depuis le 05/07/2025, la consommation de l'eau est interdite par arrêté préfectoral à des fins de boisson et pour la préparation de biberons. Les autres usages restent autorisés.",S,N,S,C
