inseecommuneprinc,referenceprel,dateprel,conclusionprel,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
50129,05000187177,2025-12-29,Ce prélèvement est réalisé dans le cadre du suivi renforcé du fonctionnement du filtre à charbon mis en place courant septembre pour traiter les molécules de PFAS qui impactent la ressource en eau brute. La somme des 20 PFAS respecte la limite de qualité réglementaire de 0.1 µg/l.,S,C,S,C
50478,05000187161,2025-12-24,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50290,05000187153,2025-12-24,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50421,05000187160,2025-12-24,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
50410,05000187152,2025-12-24,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50121,05000187154,2025-12-24,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50616,05000187162,2025-12-24,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50260,05000187165,2025-12-24,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50025,05000187118,2025-12-23,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50455,05000187115,2025-12-23,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50218,05000187119,2025-12-23,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50356,05000187124,2025-12-23,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50388,05000187116,2025-12-23,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50549,05000187120,2025-12-23,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50615,05000187183,2025-12-23,"Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés. Compte tenu que le paramètre radioactivité activité alpha a été mesuré a une valeur supérieure à 0,1 Becq uerel/litre, la recherche des radioéléments responsables de cette activité a été demandée.",C,C,C,C
50197,05000187121,2025-12-23,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50267,05000187117,2025-12-23,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50002,05000187122,2025-12-23,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50423,05000187123,2025-12-23,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50409,05000187114,2025-12-23,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50492,05000187113,2025-12-22,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50041,05000187111,2025-12-22,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50570,05000187112,2025-12-22,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50550,05000187157,2025-12-22,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50273,05000187151,2025-12-22,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50400,05000187156,2025-12-22,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50099,05000187158,2025-12-22,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
50359,05000187125,2025-12-22,"L'eau distribuée était, au moment du prélèvement, conforme aux limites de qualité fixées pour les paramètres physico-chimiques et bactériologiques en vigueur. En revanche, elle se révélait non conforme vis à vis de la valeur de référence de qualité fixée pour le paramètre odeur-saveur (goût de chlore).",C,C,C,C
50498,05000187159,2025-12-22,Ce prélèvement est réalisé dans le cadre d'un suivi renforcé vis à vis des métabolites des chloroacétamides. Les résultats se sont révélés conformes aux limites et références de qualité en vigueur le jour du prélèvement.,S,C,S,C
50502,05000187132,2025-12-19,"L'eau distribuée était, au moment du prélèvement, conforme aux limites de qualité fixées pour les paramètres physico-chimiques et bactériologiques en vigueur. En revanche, elle se révélait non conforme vis à vis de la valeur de référence de qualité fixée pour le paramètre odeur-saveur.",C,C,C,C
50137,05000187136,2025-12-19,Eau d'alimentation conforme aux limites et références de qualité pour l'ensemble des paramètres mesurés.,C,C,C,C
