inseecommuneprinc,referenceprel,dateprel,conclusionprel,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
63305,06300221496,2025-12-31,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63397,06300221510,2025-12-31,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63421,06300221498,2025-12-31,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63129,06300221464,2025-12-31,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63192,06300221473,2025-12-31,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63047,06300221468,2025-12-31,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63236,06300221475,2025-12-31,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,N,N
63399,06300221360,2025-12-30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63038,06300221457,2025-12-29,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63096,06300221325,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63034,06300221316,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63196,06300221406,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,S,C,S,C
63341,06300221565,2025-12-22,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63252,06300221584,2025-12-22,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63195,06300221583,2025-12-22,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63265,06300221585,2025-12-22,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63461,06300221597,2025-12-22,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63066,06300221591,2025-12-22,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63447,06300221629,2025-12-19,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63263,06300221490,2025-12-19,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63113,06300221342,2025-12-19,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63124,06300221394,2025-12-19,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63284,06300221356,2025-12-18,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63453,06300221362,2025-12-18,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63273,06300221355,2025-12-17,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63193,06300221350,2025-12-17,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63433,06300221375,2025-12-17,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63053,06300221320,2025-12-17,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63351,06300221373,2025-12-17,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63359,06300221383,2025-12-17,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63345,06300221506,2025-12-16,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63099,06300221365,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63026,06300221449,2025-12-16,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63212,06300221367,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63451,06300221514,2025-12-16,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63278,06300221368,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63424,06300221361,2025-12-16,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63200,06300221351,2025-12-16,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63214,06300221478,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63164,06300221349,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63211,06300221557,2025-12-15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63470,06300221379,2025-12-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63031,06300221450,2025-12-15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63050,06300221458,2025-12-15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63161,06300221554,2025-12-15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63182,06300221467,2025-12-15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63103,06300221377,2025-12-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63156,06300221465,2025-12-15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63092,06300221386,2025-12-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63444,06300221511,2025-12-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63178,06300221466,2025-12-15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63381,06300221384,2025-12-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63312,06300221558,2025-12-15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63016,06300221575,2025-12-12,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63279,06300221627,2025-12-12,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63151,06300221599,2025-12-12,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63310,06300221589,2025-12-12,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63231,06300221581,2025-12-12,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63117,06300221462,2025-12-12,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63267,06300221586,2025-12-12,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63393,06300221595,2025-12-12,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63094,06300221391,2025-12-11,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,S,C,S,C
63060,06300221620,2025-12-11,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63071,06300221460,2025-12-11,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63281,06300221369,2025-12-11,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
63293,06300221366,2025-12-11,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63048,06300221318,2025-12-10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63225,06300221353,2025-12-10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63337,06300221564,2025-12-10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,C,C,C,N
63291,06300221588,2025-12-10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
