inseecommuneprinc,referenceprel,dateprel,conclusionprel,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
22046,02200243009,2025-12-31,Les analyses réalisées mettent en évidence des résultats conformes pour les paramètres recherchés. Ce contrôle fait suite au prélèvement du 19/12/2025 qui avait mis en évidence des résultats non satisfaisants (bulletin adressé par ailleurs).,S,C,S,C
22175,02200243012,2025-12-31,"Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Ce contrôle confirme les résultats du prélèvement du 17/12, qui avait mis en évidence des résultats non satisfaisants sur le paramètre manganèse. Il convient de signaler que les teneurs en chlore mesurées au moment de ce contrôle sont insuffisantes en sortie de production (objectif souhaitable : chlore libre = 0,3 mg/l). VERIFICATIONS D'USAGE A PREVOIR AFIN DE RETROUVER UNE SITUATION CONFORME DANS LES MEILLEURS DELAIS. De nouveaux contrôles seront réalisés.",S,C,S,N
22349,02200243011,2025-12-30,"Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Les analyses réalisées mettent en évidence la présence d'un coliforme total, a priori strictement accidentelle compte tenu de la présence de désinfectant résiduel, bien que la teneur soit faible. Ces résultats étaient signalés à l'exploitant dès connaissance de ceux-ci par mon service. Il convient de veiller à assurer la présence de 0,1 mg/l de chlore libre en tout point du réseau afin de garantir la qualité bactériologique de l'eau distribuée.",C,C,N,C
22211,02200243004,2025-12-30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22113,02200243023,2025-12-30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22226,02200243005,2025-12-30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22194,02200243006,2025-12-30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22350,02200243021,2025-12-30,"Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Les valeurs de chlore mesurées lors de ce contrôle sont faibles (objectif souhaitable : 0,1 mg/l de chlore libre en tout point de la distribution).",C,C,C,C
22033,02200242989,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22158,02200242992,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22260,02200242993,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22333,02200242986,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22171,02200242997,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22148,02200242988,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22295,02200242994,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22371,02200242987,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22277,02200243001,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22133,02200243020,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22074,02200242991,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22099,02200243000,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22073,02200242990,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22240,02200242985,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22305,02200242982,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22386,02200242996,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22009,02200242995,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
22036,02200242984,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
