inseecommuneprinc,referenceprel,dateprel,conclusionprel,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
12204,01200118224,2025-12-29,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité en raison de la présence de spores de bactéries sulfitoréductrices. Ce dépassement n'a toutefois pas nécessité de restriction de la  conso mmation de l'eau. Il a été demandé à l'exploitant de prendre les mesur es correctives nécessaires pour rétablir la qualité de l'eau.,C,C,N,C
12232,01200121382,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12229,01200121381,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12292,01200121383,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. A noter la teneur en nitrates égale à la limite de qualité. La restriction d'usage pour les femmes enceintes et les nourrissons doit être maintenue jusqu'à ce qu'une baisse significative de la teneur en nitrates soit constatée.,C,C,C,C
12145,01200118226,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12283,01200121384,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,S,C,S,C
12061,01200118216,2025-12-18,"Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau à caractère agressif susceptible de favoriser la dissolution des métaux dans l'eau, notamment le plomb s'il est constitutif des branchements publics ou des réseaux privés. Dans ce cas, il est recommandé de laisser couler l'eau avant de l'utiliser à des fins alimentaires.",C,C,C,N
12147,01200118229,2025-12-18,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12270,01200118268,2025-12-18,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12222,01200118243,2025-12-18,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12224,01200118245,2025-12-18,"Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau à caractère agressif susceptible de favoriser la dissolution des métaux dans l'eau, notamment le plomb s'il est constitutif des branchements publics ou des réseaux privés. Dans ce cas, il est recommandé de laisser couler l'eau avant de l'utiliser à des fins alimentaires.",C,C,C,N
12198,01200118212,2025-12-17,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12162,01200118211,2025-12-17,Eau d'alimentation non conforme aux exigences de qualité en vigueur. L a non-conformité concernant l'ammonium n'a pas nécessité de restrictio n de la consommation de l'eau. Il a été demandé à l'exploitant de pren dre les mesures correctives nécessaires pour rétablir la qualité de l' eau dans les meilleurs délais. Un nouveau contrôle a été programmé afi n de suivre l'évolution du paramètre et de vérifier le retour à une si tuation normale.,C,C,C,N
12142,01200119325,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,S,C,S,C
12133,01200118282,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12216,01200118241,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12074,01200118302,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12109,01200118219,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12202,01200118233,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12099,01200118218,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12231,01200118248,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12131,01200118276,2025-12-16,"Eau d'alimentation non-conforme aux exigences de qualité en raison de la présence de chlorites, sans nécessité de restriction des usages de l'eau.",C,N,C,N
12168,01200118272,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12187,01200118289,2025-12-16,"Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité en raison de son caractère agressif, susceptible de favoriser la dissolution des métaux, notamment le plomb s'il est constitutif des branchements publics ou  des réseaux privés. Dans ce cas, il est recommandé de laisser couler l'eau avant de l'utiliser à des fins alimentaires. A noter également la présence de bactéries coliformes : aucune restric tion d'usage n'est nécessaire, les actions correctives adaptées ont ét é demandées à l'exploitant.",C,C,N,N
12067,01200118271,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12039,01200119320,2025-12-16,"Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Une analyse de controle des paramèt res bactériologiques doit etre effectuée , dans l'attente, la restrict ion de consommation de l'eau doit etre maintenue.",S,C,S,C
12096,01200118285,2025-12-16,"Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité en raison de son caractère agressif, susceptible de favoriser la dissolution des métaux, notamment le plomb s'il est constitutif des branchements publics ou  des réseaux privés. Dans ce cas, il est recommandé de laisser couler l'eau avant de l'utiliser à des fins alimentaires.",C,C,C,N
12077,01200118274,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12106,01200119321,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12165,01200118293,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12291,01200118266,2025-12-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12160,01200118231,2025-12-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12156,01200118286,2025-12-15,"Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité en raison de son caractère agressif, susceptible de favoriser la dissolution des métaux, notamment le plomb s'il est constitutif des branchements publics ou  des réseaux privés. Dans ce cas, il est recommandé de laisser couler l'eau avant de l'utiliser à des fins alimentaires.",C,C,C,N
12180,01200118263,2025-12-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12002,01200118265,2025-12-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12052,01200118200,2025-12-15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité en raison de son caractère agressif : elle aura tendance à dissoudre les éléments constitutifs du réseau.,C,C,C,N
12249,01200119322,2025-12-15,"Eau d'alimentation conforme aux exigences de qualité pour l'ensemble des paramètres analysés, à l'exception de la conductivité légèrement trop basse, caractéristique des eaux faiblement minéralisées.",C,C,C,N
12253,01200118213,2025-12-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12166,01200118262,2025-12-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12076,01200118291,2025-12-15,"Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité en raison de son caractère agressif, susceptible de favoriser la dissolution des métaux, notamment le plomb s'il est constitutif des branchements publics ou  des réseaux privés. Dans ce cas, il est recommandé de laisser couler l'eau avant de l'utiliser à des fins alimentaires.",C,C,C,N
12157,01200118279,2025-12-11,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour les chlorites.,C,C,C,N
12047,01200118284,2025-12-11,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12119,01200118299,2025-12-11,"Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité en raison de son caractère agressif, susceptible de favoriser la dissolution des métaux, notamment le plomb s'il est constitutif des branchements publics ou  des réseaux privés. Dans ce cas, il est recommandé de laisser couler l'eau avant de l'utiliser à des fins alimentaires.",C,C,C,N
12028,01200118295,2025-12-11,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12107,01200118270,2025-12-11,"Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité en raison de son caractère agressif, susceptible de favoriser la dissolution des métaux, notamment le plomb s'il est constitutif des branchements publics ou  des réseaux privés. Dans ce cas, il est recommandé de laisser couler l'eau avant de l'utiliser à des fins alimentaires.",C,C,C,N
12004,01200118298,2025-12-11,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12176,01200118280,2025-12-10,Eau d'alimentation non-conforme aux exigences de qualité. La non-conformité concernant les chlorites n’a pas nécessité une restr iction de la consommation de l'eau. Il a été demandé à l'exploitant de prendre les mesures correctives nécessaires pour rétablir la qualité de l'eau.,C,N,C,N
12208,01200118059,2025-12-09,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
12100,01200118297,2025-12-08,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
