inseecommuneprinc,referenceprel,dateprel,conclusionprel,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
58227,05800085872,2025-12-22,"Des analyses de recontrôle ont été réalisées au point de la non confor mité, en sortie de station, sur l'eau brute de la Vrille et celle de Chantemerle. Ce prélèvement est non conforme pou r le paramètre flufenacet ESA. Une nouvelle analyse sera programmée pr ochaine.",S,N,S,C
58033,05800085871,2025-12-22,"Des analyses de recontrôle ont été réalisées au point de la non confor mité, en sortie de station, sur l'eau brute de la Vrille et celle de Chantemerle. Eau d'alimentation conforme aux exi gences de qualité en vigueur pour les paramètres mesurés.",S,C,S,C
58053,05800085861,2025-12-19,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
58014,05800085869,2025-12-19,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
58127,05800085866,2025-12-19,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
58052,05800085889,2025-12-19,"La turbidité est supérieure à la référence de qualité de 2 NFU. Pour éviter tout problème bactériologique, il est nécessaire de maintenir une teneur en désinfectant élevée sur la totalité du réseau. Les autres paramètres mesurés répondent aux normes de potabilité.",C,C,C,N
58174,05800085860,2025-12-19,"La turbidité est supérieure à la référence de qualité de 2 NFU. Pour éviter tout problème bactériologique, il est nécessaire de maintenir une teneur en désinfectant élevée sur la totalité du réseau. Les autres paramètres mesurés répondent aux normes de potabilité excepté l 'aluminium. Le traitement doit être ajusté afin de respecter les limit es réglementaires.",C,C,C,N
58189,05800085863,2025-12-19,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
58122,05800085862,2025-12-19,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
58164,05800085864,2025-12-19,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
58149,05800085840,2025-12-18,Il s’agit d’une analyse de recontrôle suite à un mauvais résultat. Eau d’alimentation conforme aux exigences de qualité en vigueur pour le p aramètre mesuré.,S,C,S,C
58168,05800085841,2025-12-18,Il s’agit d’une analyse de recontrôle suite à un mauvais résultat. Eau d’alimentation conforme aux exigences de qualité en vigueur pour le p aramètre mesuré.,S,C,S,C
58255,05800085868,2025-12-18,"La teneur chlorothalonil R471811 dépasse la valeur indicative fixée pa r l’Anses à 0,9 µg/L pour les métabolites non pertinents. En cas de dé passement de cette valeur indicative de 0,9µg/L, l’eau peut continuer à être consommée. Néanmoins, le dépassement de cette valeur montre une vulnérabilité de la ressource vis-à-vis des pollutions diffuses impl iquant ainsi la mise en place d’un plan d’actions par la personne resp onsable de la production et/ou de la distribution d’eau (PRPDE) pour r especter cette valeur indicative.",S,C,S,C
58262,05800085838,2025-12-18,Il s'agit d'une analyse de recontrôle suite à un mauvais résultat. La teneur en aluminium dépasse de nouveau la référence de qualité fixé e pour ce paramètre. Il est impératif de rechercher la cause de ce dép assement répété.,S,C,S,N
58216,05800085858,2025-12-18,Il s’agit d’une analyse de recontrôle suite à un mauvais résultat. Eau d’alimentation conforme aux exigences de qualité en vigueur pour le p aramètre mesuré.,S,C,S,C
58177,05800085839,2025-12-18,Il s'agit d'une analyse de recontrôle suite à un mauvais résultat. La teneur en aluminium dépasse de nouveau la référence de qualité fixé e pour ce paramètre. Il est impératif de rechercher la cause de ce dép assement répété.,S,C,S,N
58179,05800085859,2025-12-18,Il s'agit d'une analyse de recontrôle suite à un mauvais résultat. Ce prélèvement est de nouveau non conforme. Il est impératif de recher cher la cause de ce dépassement. Le traitement doit être ajusté afin d e respecter les limites réglementaires.,S,C,S,N
58191,05800085832,2025-12-18,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l es paramètres mesurés.,S,C,S,C
58194,05800085855,2025-12-17,"La teneur en chlore est insuffisante pour garantir une désinfection ef ficace de l’eau distribuée sur l’ensemble du réseau comme le démontre la présence de bactéries revivifiables.  Il est recommandé de mainteni r au moins 0,1 mg/L en tout point du réseau.  Les autres paramètres me surés répondent aux normes de potabilité.",C,C,C,C
58303,05800085877,2025-12-17,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l 'ensemble des paramètres mesurés excepté l’équilibre calcocarbonique d ont la valeur témoigne d’une forte agressivité de l’eau.,C,C,C,C
58160,05800085852,2025-12-17,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
58223,05800085833,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
58161,05800085835,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
58175,05800085834,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
58065,05800085837,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l 'ensemble des paramètres mesurés excepté l’équilibre calcocarbonique d ont la valeur témoigne d’une forte agressivité de l’eau.,C,C,C,N
58238,05800085826,2025-12-15,"La teneur en chlore est insuffisante pour garantir une désinfection ef ficace de l’eau distribuée sur l’ensemble du réseau. Il est recommandé de maintenir au moins 0,1 mg/L en tout point du réseau.  Les autres p aramètres mesurés répondent aux normes de potabilité.",C,C,C,C
58088,05800085823,2025-12-15,"La teneur en chlore est insuffisante pour garantir une désinfection ef ficace de l’eau distribuée sur l’ensemble du réseau. Il est recommandé de maintenir au moins 0,1 mg/L en tout point du réseau.  Les autres p aramètres mesurés répondent aux normes de potabilité.",C,C,C,C
58300,05800085831,2025-12-15,Il s’agit d’une analyse de recontrôle suite à un mauvais résultat. Eau d’alimentation conforme aux exigences de qualité en vigueur pour le p aramètre mesuré.,S,C,S,C
58248,05800085870,2025-12-12,Eau d’alimentation conforme aux exigences de qualité en vigueur pour l ’ensemble des paramètres mesurés. La présence de bactéries revivifiabl es témoigne d'une vulnérabilité de ce réseau à une contamination bacté riologique qu'il convient de limiter par une chloration suffisante.,C,C,C,C
