inseecommuneprinc,referenceprel,dateprel,conclusionprel,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
05177,00500140093,2025-12-31,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité : présence de coliformes totaux indiquant une vulnérabilité du réseau ou de la ressource.,C,C,N,C
05070,00500140051,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05119,00500139956,2025-12-29,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05114,00500139790,2025-12-24,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05061,00500139760,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05149,00500139805,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05098,00500139783,2025-12-23,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05139,00500139750,2025-12-22,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05085,00500139778,2025-12-22,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05048,00500140020,2025-12-19,Eau d'alimentation non-conforme aux exigences de qualité.,N,C,N,C
05117,00500140019,2025-12-19,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05096,00500139782,2025-12-19,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05004,00500139729,2025-12-19,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05156,00500139820,2025-12-19,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05110,00500139788,2025-12-18,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05062,00500140015,2025-12-18,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05101,00500139830,2025-12-18,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05033,00500140012,2025-12-17,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité : présence de coliformes totaux indiquant une vulnérabilité du réseau ou de la ressource. Vérifier l'installation de traitement de l'eau.,C,C,N,C
05076,00500139769,2025-12-17,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité : présence de coliformes totaux indiquant une vulnérabilité du réseau ou de la ressource.,C,C,N,C
05129,00500140018,2025-12-17,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05059,00500139751,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05168,00500139816,2025-12-16,"Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de coliformes totaux indiquant une vulnérabilité du réseau ou de la ressource.Ces bactéries sont naturellement présentes dans le sol, leur présence peut s'expliquer par un lessivage des sols lors d'un orage,une mauvaise filtration de l'eau captée, la présence de fuites sur le réseau. Je vous invite à prendre toutes les mesures nécessaires à la recherche de la cause de la pollution (visite de captage et des alentours, réservoirs, recherche de fuites...) et à prendre les mesures correctives afin d'y remédier (nettoyage des ouvrages, visite de la zone de drain,…).",C,C,N,C
05181,00500139835,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05123,00500139794,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05063,00500139754,2025-12-16,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05170,00500139827,2025-12-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05022,00500139962,2025-12-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05118,00500139828,2025-12-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05073,00500139958,2025-12-15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,S,C,S,C
05133,00500139942,2025-12-11,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C,C,C,C
05079,00500139777,2025-12-10,"Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de turbidité. Il est nécessaire de prévoir une visite de propreté des ouvrages et, si nécessaire effectuer leur nettoyage. La présence de turbidité implique une ressource ou un réseau défaillant. Il est nécessaire de déterminer l'origine de cette pollution et d'y remédier. Une turbidité excessive peut faciliter la prolifération de bactéries.",C,C,C,N
05161,00500139810,2025-12-10,"Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de coliformes totaux indiquant une vulnérabilité du réseau ou de la ressource.Ces bactéries sont naturellement présentes dans le sol, leur présence peut s'expliquer par un lessivage des sols lors d'un orage,une mauvaise filtration de l'eau captée, la présence de fuites sur le réseau. Je vous invite à prendre toutes les mesures nécessaires à la recherche de la cause de la pollution (visite de captage et des alentours, réservoirs, recherche de fuites...) et à prendre les mesures correctives afin d'y remédier (nettoyage des ouvrages, visite de la zone de drain,…). Cette eau ne respecte pas les références de qualité en ce qui concerne le paramètre ""conductivité"". Une eau de faible conductivité peut indiquer une eau corrosive.",C,C,N,N
