cddept,inseecommuneprinc,nomcommuneprinc
062,59151,COLLERET
062,62001,ABLAIN-SAINT-NAZAIRE
062,62002,ABLAINZEVELLE
062,62003,ACHEVILLE
062,62004,ACHICOURT
062,62005,ACHIET-LE-GRAND
062,62006,ACHIET-LE-PETIT
062,62007,ACQ
062,62008,ACQUIN-WESTBECOURT
062,62009,ADINFER
062,62010,AFFRINGUES
062,62011,AGNEZ-LES-DUISANS
062,62012,AGNIERES
062,62013,AGNY
062,62014,AIRE-SUR-LA-LYS
062,62015,AIRON-NOTRE-DAME
062,62016,AIRON-SAINT-VAAST
062,62018,AIX-EN-ISSART
062,62019,AIX-NOULETTE
062,62020,ALEMBON
062,62021,ALETTE
062,62022,ALINCTHUN
062,62023,ALLOUAGNE
062,62024,ALQUINES
062,62025,AMBLETEUSE
062,62026,AMBRICOURT
062,62027,AMBRINES
062,62028,AMES
062,62029,AMETTES
062,62030,AMPLIER
062,62031,ANDRES
062,62032,ANGRES
062,62033,ANNAY
062,62034,ANNEQUIN
062,62035,ANNEZIN
062,62036,ANVIN
062,62037,ANZIN-SAINT-AUBIN
062,62038,ARDRES
062,62039,ARLEUX-EN-GOHELLE
062,62040,ARQUES
062,62041,ARRAS
062,62042,ATHIES
062,62043,ATTAQUES (LES)
062,62044,ATTIN
062,62045,AUBIGNY-EN-ARTOIS
062,62046,AUBIN-SAINT-VAAST
062,62047,AUBROMETZ
062,62048,AUCHEL
062,62049,AUCHY-AU-BOIS
062,62050,AUCHY-LES-HESDIN
062,62051,AUCHY-LES-MINES
062,62052,AUDEMBERT
062,62053,AUDINCTHUN
062,62054,AUDINGHEN
062,62055,AUDREHEM
062,62056,AUDRESSELLES
062,62057,AUDRUICQ
062,62058,AUMERVAL
062,62059,AUTINGUES
062,62060,AUXI-LE-CHATEAU
062,62061,AVERDOINGT
062,62063,AVESNES-LE-COMTE
062,62064,AVESNES-LES-BAPAUME
062,62065,AVION
062,62066,AVONDANCE
062,62067,AVROULT
062,62068,AYETTE
062,62069,AZINCOURT
062,62070,BAILLEUL-AUX-CORNAILLES
062,62071,BAILLEUL-LES-PERNES
062,62072,BAILLEULMONT
062,62073,BAILLEUL-SIR-BERTHOULT
062,62074,BAILLEULVAL
062,62075,BAINCTHUN
062,62076,BAINGHEN
062,62077,BAJUS
062,62078,BALINGHEM
062,62079,BANCOURT
062,62080,BAPAUME
062,62081,BARALLE
062,62082,BARASTRE
062,62083,BARLIN
062,62084,BARLY
062,62085,BASSEUX
062,62086,BAVINCOURT
062,62087,BAYENGHEM-LES-EPERLECQUES
062,62088,BAYENGHEM-LES-SENINGHEM
062,62089,BAZINGHEN
062,62090,BEALENCOURT
062,62091,BEAUDRICOURT
062,62092,BEAUFORT-BLAVINCOURT
062,62093,BEAULENCOURT
062,62094,BEAUMERIE-SAINT-MARTIN
062,62095,BEAUMETZ-LES-AIRE
062,62096,BEAUMETZ-LES-CAMBRAI
062,62097,BEAUMETZ-LES-LOGES
062,62099,BEAURAINS
062,62100,BEAURAINVILLE
062,62101,BEAUVOIS
062,62102,BECOURT
062,62103,BEHAGNIES
062,62104,BELLEBRUNE
062,62105,BELLE-ET-HOULLEFORT
062,62106,BELLONNE
062,62107,BENIFONTAINE
062,62108,BERCK
062,62109,BERGUENEUSE
062,62111,BERLENCOURT-LE-CAUROY
062,62112,BERLES-AU-BOIS
062,62113,BERLES-MONCHEL
062,62114,BERMICOURT
062,62115,BERNEVILLE
062,62116,BERNIEULLES
062,62117,BERTINCOURT
062,62118,BETHONSART
062,62119,BETHUNE
062,62120,BEUGIN
062,62121,BEUGNATRE
062,62122,BEUGNY
062,62123,BEUSSENT
062,62124,BEUTIN
