cddept,inseecommuneprinc,nomcommuneprinc
033,33001,ABZAC
033,33002,AILLAS
033,33003,AMBARES-ET-LAGRAVE
033,33004,AMBES
033,33005,ANDERNOS-LES-BAINS
033,33006,ANGLADE
033,33007,ARBANATS
033,33008,PORTE-DE-BENAUGE
033,33009,ARCACHON
033,33010,ARCINS
033,33011,ARES
033,33012,ARSAC
033,33013,ARTIGUES-PRES-BORDEAUX
033,33014,ARTIGUES-DE-LUSSAC (LES)
033,33015,ARVEYRES
033,33016,ASQUES
033,33017,AUBIAC
033,33018,VAL DE VIRVEE
033,33019,AUDENGE
033,33020,AURIOLLES
033,33021,AUROS
033,33022,AVENSAN
033,33023,AYGUEMORTE-LES-GRAVES
033,33024,BAGAS
033,33025,BAIGNEAUX
033,33026,BALIZAC
033,33027,BARIE
033,33028,BARON
033,33029,BARP (LE)
033,33030,BARSAC
033,33031,BASSANNE
033,33032,BASSENS
033,33033,BAURECH
033,33034,BAYAS
033,33035,BAYON-SUR-GIRONDE
033,33036,BAZAS
033,33037,BEAUTIRAN
033,33038,BEGADAN
033,33039,BEGLES
033,33040,BEGUEY
033,33042,BELIN-BELIET
033,33043,BELLEBAT
033,33044,BELLEFOND
033,33045,BELVES-DE-CASTILLON
033,33046,BERNOS-BEAULAC
033,33047,BERSON
033,33048,BERTHEZ
033,33049,BEYCHAC-ET-CAILLAU
033,33050,BIEUJAC
033,33051,BIGANOS
033,33052,BILLAUX (LES)
033,33053,BIRAC
033,33054,BLAIGNAC
033,33055,BLAIGNAN-PRIGNAC
033,33056,BLANQUEFORT
033,33057,BLASIMON
033,33058,BLAYE
033,33059,BLESIGNAC
033,33060,BOMMES
033,33061,BONNETAN
033,33062,BONZAC
033,33063,BORDEAUX
033,33065,BOULIAC
033,33066,BOURDELLES
033,33067,BOURG
033,33068,BOURIDEYS
033,33069,BOUSCAT (LE)
033,33070,BRACH
033,33071,BRANNE
033,33072,BRANNENS
033,33073,BRAUD-ET-SAINT-LOUIS
033,33074,BROUQUEYRAN
033,33075,BRUGES
033,33076,BUDOS
033,33077,CABANAC-ET-VILLAGRAINS
033,33078,CABARA
033,33079,CADARSAC
033,33080,CADAUJAC
033,33081,CADILLAC-SUR-GARONNE
033,33082,CADILLAC-EN-FRONSADAIS
033,33083,CAMARSAC
033,33084,CAMBES
