cddept,inseecommuneprinc,nomcommuneprinc
974,97401,AVIRONS (LES)
974,97402,BRAS-PANON
974,97403,ENTRE-DEUX
974,97404,ETANG-SALE (L')
974,97405,PETITE-ILE
974,97406,PLAINE-DES-PALMISTES (LA)
974,97407,PORT (LE)
974,97408,POSSESSION (LA)
974,97409,SAINT-ANDRE
974,97410,SAINT-BENOIT
974,97411,SAINT-DENIS
974,97412,SAINT-JOSEPH
974,97413,SAINT-LEU
974,97414,SAINT-LOUIS
974,97415,SAINT-PAUL
974,97416,SAINT-PIERRE
974,97417,SAINT-PHILIPPE
974,97418,SAINTE-MARIE
974,97419,SAINTE-ROSE
974,97420,SAINTE-SUZANNE
974,97421,SALAZIE
974,97422,TAMPON (LE)
974,97423,TROIS-BASSINS (LES)
974,97424,CILAOS
