cddept,inseecommuneprinc,nomcommuneprinc
082,82001,ALBEFEUILLE-LAGARDE
082,82002,ALBIAS
082,82003,ANGEVILLE
082,82004,ASQUES
082,82005,AUCAMVILLE
082,82006,AUTERIVE
082,82007,AUTY
082,82008,AUVILLAR
082,82009,BALIGNAC
082,82010,BARDIGUES
082,82011,BARRY-D'ISLEMADE
082,82012,BARTHES (LES)
082,82013,BEAUMONT-DE-LOMAGNE
082,82014,BEAUPUY
082,82015,BELBEZE-EN-LOMAGNE
082,82016,BELVEZE
082,82017,BESSENS
082,82018,BIOULE
082,82019,BOUDOU
082,82020,BOUILLAC
082,82021,BOULOC-EN-QUERCY
082,82022,BOURG-DE-VISA
082,82023,BOURRET
082,82024,BRASSAC
082,82025,BRESSOLS
082,82026,BRUNIQUEL
082,82027,CAMPSAS
082,82028,CANALS
082,82029,CASTANET
082,82030,CASTELFERRUS
082,82031,CASTELMAYRAN
082,82032,CASTELSAGRAT
082,82033,CASTELSARRASIN
082,82034,CASTERA-BOUZET
082,82035,CAUMONT
082,82036,CAUSE (LE)
082,82037,CAUSSADE
082,82038,CAYLUS
082,82039,CAYRAC
082,82040,CAYRIECH
082,82041,CAZALS
082,82042,CAZES-MONDENARD
082,82043,COMBEROUGER
082,82044,CORBARIEU
082,82045,CORDES-TOLOSANNES
082,82046,COUTURES
082,82047,CUMONT
082,82048,DIEUPENTALE
082,82049,DONZAC
082,82050,DUNES
082,82051,DURFORT-LACAPELETTE
082,82052,ESCATALENS
082,82053,ESCAZEAUX
082,82054,ESPALAIS
082,82055,ESPARSAC
082,82056,ESPINAS
082,82057,FABAS
082,82058,FAJOLLES
082,82059,FAUDOAS
082,82060,FAUROUX
082,82061,FENEYROLS
082,82062,FINHAN
082,82063,GARGANVILLAR
082,82064,GARIES
082,82065,GASQUES
082,82066,GENEBRIERES
082,82067,GENSAC
082,82068,GIMAT
082,82069,GINALS
082,82070,GLATENS
082,82071,GOAS
082,82072,GOLFECH
082,82073,GOUDOURVILLE
082,82074,GRAMONT
082,82075,GRISOLLES
082,82076,HONOR-DE-COS (L')
082,82077,LABARTHE
082,82078,LABASTIDE-DE-PENNE
082,82079,LABASTIDE-SAINT-PIERRE
082,82080,LABASTIDE-DU-TEMPLE
082,82081,LABOURGADE
082,82082,LACAPELLE-LIVRON
082,82083,LACHAPELLE
082,82084,LACOUR
082,82085,LACOURT-SAINT-PIERRE
082,82086,LAFITTE
082,82087,LAFRANCAISE
082,82088,LAGUEPIE
082,82089,LAMAGISTERE
082,82090,LAMOTHE-CAPDEVILLE
082,82091,LAMOTHE-CUMONT
082,82092,LAPENCHE
082,82093,LARRAZET
082,82094,LAUZERTE
082,82095,LAVAURETTE
082,82096,VILLE-DIEU-DU-TEMPLE (LA)
082,82097,LAVIT
082,82098,LEOJAC
082,82099,LIZAC
082,82100,LOZE
082,82101,MALAUSE
082,82102,MANSONVILLE
082,82103,MARIGNAC
082,82104,MARSAC
082,82105,MAS-GRENIER
082,82106,MAUBEC
082,82107,MAUMUSSON
082,82108,MEAUZAC
082,82109,MERLES
082,82110,MIRABEL
082,82111,MIRAMONT-DE-QUERCY
082,82112,MOISSAC
082,82113,MOLIERES
082,82114,MONBEQUI
082,82115,MONCLAR-DE-QUERCY
082,82116,MONTAGUDET
082,82117,MONTAIGU-DE-QUERCY
082,82118,MONTAIN
082,82119,MONTALZAT
082,82120,MONTASTRUC
082,82121,MONTAUBAN
082,82122,MONTBARLA
082,82123,MONTBARTIER
082,82124,MONTBETON
082,82125,MONTECH
082,82126,MONTEILS
082,82127,MONTESQUIEU
082,82128,MONTFERMIER
082,82129,MONTGAILLARD
082,82130,MONTJOI
082,82131,MONTPEZAT-DE-QUERCY
082,82132,MONTRICOUX
082,82133,MOUILLAC
082,82134,NEGREPELISSE
082,82135,NOHIC
082,82136,ORGUEIL
082,82137,PARISOT
082,82138,PERVILLE
082,82139,PIN (LE)
082,82140,PIQUECOS
082,82141,POMMEVIC
082,82142,POMPIGNAN
082,82143,POUPAS
082,82144,PUYCORNET
082,82145,PUYGAILLARD-DE-QUERCY
082,82146,PUYGAILLARD-DE-LOMAGNE
082,82147,PUYLAGARDE
082,82148,PUYLAROQUE
082,82149,REALVILLE
082,82150,REYNIES
082,82151,ROQUECOR
082,82152,SAINT-AIGNAN
082,82153,SAINT-AMANS-DU-PECH
082,82154,SAINT-AMANS-DE-PELLAGAL
082,82155,SAINT-ANTONIN-NOBLE-VAL
082,82156,SAINT-ARROUMEX
082,82157,SAINT-BEAUZEIL
082,82158,SAINT-CIRICE
082,82159,SAINT-CIRQ
082,82160,SAINT-CLAIR
082,82161,SAINT-ETIENNE-DE-TULMONT
082,82162,SAINT-GEORGES
082,82163,SAINT-JEAN-DU-BOUZET
082,82164,SAINTE-JULIETTE
082,82165,SAINT-LOUP
082,82166,SAINT-MICHEL
082,82167,SAINT-NAUPHARY
082,82168,SAINT-NAZAIRE-DE-VALENTANE
082,82169,SAINT-NICOLAS-DE-LA-GRAVE
082,82170,SAINT-PAUL-D'ESPIS
082,82171,SAINT-PORQUIER
082,82172,SAINT-PROJET
082,82173,SAINT-SARDOS
082,82174,SAINT-VINCENT-D'AUTEJAC
082,82175,SAINT-VINCENT-LESPINASSE
082,82176,SALVETAT-BELMONTET (LA)
082,82177,SAUVETERRE
082,82178,SAVENES
082,82179,SEPTFONDS
082,82180,SERIGNAC
082,82181,SISTELS
082,82182,TOUFFAILLES
082,82183,TREJOULS
082,82184,VAISSAC
082,82185,VALEILLES
082,82186,VALENCE
082,82187,VAREN
082,82188,VARENNES
082,82189,VAZERAC
082,82190,VERDUN-SUR-GARONNE
082,82191,VERFEIL
082,82192,VERLHAC-TESCOU
082,82193,VIGUERON
082,82194,VILLEBRUMIER
082,82195,VILLEMADE
