cddept,inseecommuneprinc,nomcommuneprinc
063,43226,SAINT-VERT
063,63001,AIGUEPERSE
063,63002,AIX-LA-FAYETTE
063,63003,AMBERT
063,63004,ANCIZES-COMPS (LES)
063,63005,ANTOINGT
063,63006,ANZAT-LE-LUGUET
063,63007,APCHAT
063,63008,ARCONSAT
063,63009,ARDES
063,63010,ARLANC
063,63011,ARS-LES-FAVETS
063,63012,ARTONNE
063,63013,AUBIAT
063,63014,AUBIERE
063,63015,AUBUSSON-D'AUVERGNE
063,63016,AUGEROLLES
063,63017,AUGNAT
063,63019,AULNAT
063,63020,AURIERES
063,63021,AUTHEZAT
063,63022,AUZAT-LA-COMBELLE
063,63023,AUZELLES
063,63024,AVEZE
063,63025,AYAT-SUR-SIOULE
063,63026,AYDAT
063,63027,BAFFIE
063,63028,BAGNOLS
063,63029,BANSAT
063,63030,BAS-ET-LEZAT
063,63031,BEAULIEU
063,63032,BEAUMONT
063,63033,BEAUMONT-LES-RANDAN
063,63034,BEAUREGARD-L'EVEQUE
063,63035,BEAUREGARD-VENDON
063,63036,BERGONNE
063,63037,BERTIGNAT
063,63038,BESSE-ET-SAINT-ANASTAISE
063,63039,BEURIERES
063,63040,BILLOM
063,63041,BIOLLET
063,63042,BLANZAT
063,63043,BLOT-L'EGLISE
063,63044,BONGHEAT
063,63045,BORT-L'ETANG
063,63046,BOUDES
063,63047,BOURBOULE (LA)
063,63048,BOURG-LASTIC
063,63049,BOUZEL
063,63050,BRASSAC-LES-MINES
063,63051,BRENAT
063,63052,BREUIL-SUR-COUZE (LE)
063,63053,BRIFFONS
063,63054,BROC (LE)
063,63055,BROMONT-LAMOTHE
063,63056,BROUSSE
063,63057,BRUGERON (LE)
063,63058,BULHON
063,63059,BUSSEOL
063,63060,BUSSIERES
063,63061,BUSSIERES-ET-PRUNS
063,63062,BUXIERES-SOUS-MONTAIGUT
063,63063,CEBAZAT
063,63064,CELLE (LA)
063,63065,CEILLOUX
063,63066,CELLES-SUR-DUROLLE
063,63067,CELLETTE (LA)
063,63069,CENDRE (LE)
063,63070,CEYRAT
063,63071,CEYSSAT
063,63072,CHABRELOCHE
063,63073,CHADELEUF
063,63074,CHALUS
063,63075,CHAMALIERES
063,63076,CHAMBON-SUR-DOLORE
063,63077,CHAMBON-SUR-LAC
063,63079,CHAMPAGNAT-LE-JEUNE
063,63080,CHAMPEIX
063,63081,CHAMPETIERES
063,63082,CHAMPS
