cddept,inseecommuneprinc,nomcommuneprinc
005,05001,ABRIES-RISTOLAS
005,05003,AIGUILLES
005,05004,ANCELLE
005,05006,ARGENTIERE-LA-BESSEE (L')
005,05007,ARVIEUX
005,05008,ASPREMONT
005,05009,ASPRES-LES-CORPS
005,05010,ASPRES-SUR-BUECH
005,05011,AVANCON
005,05012,BARATIER
005,05013,BARCILLONNETTE
005,05014,BARRET-SUR-MEOUGE
005,05016,BATIE-MONTSALEON (LA)
005,05017,BATIE-NEUVE (LA)
005,05018,BATIE-VIEILLE (LA)
005,05019,BEAUME (LA)
005,05021,BERSAC (LE)
005,05022,BREZIERS
005,05023,BRIANCON
005,05024,VALDOULE
005,05025,BUISSARD
005,05026,CEILLAC
005,05027,CERVIERES
005,05028,CHABESTAN
005,05029,CHABOTTES
005,05031,CHAMPCELLA
005,05032,CHAMPOLEON
005,05033,CHANOUSSE
005,05035,CHATEAUNEUF-D'OZE
005,05036,CHATEAUROUX-LES-ALPES
005,05037,CHATEAUVIEUX
005,05038,CHATEAU-VILLE-VIEILLE
005,05039,AUBESSAGNE
005,05040,CHORGES
005,05044,CREVOUX
005,05045,CROTS
005,05046,EMBRUN
005,05047,EOURRES
005,05048,EPINE (L')
005,05049,ESPARRON
005,05050,ESPINASSES
005,05051,ETOILE-SAINT-CYRICE
005,05052,EYGLIERS
005,05053,GARDE-COLOMBE 
005,05054,FARE-EN-CHAMPSAUR (LA)
005,05055,FAURIE (LA)
005,05056,FOREST-SAINT-JULIEN
005,05057,FOUILLOUSE
005,05058,FREISSINIERES
005,05059,FREISSINOUSE (LA)
005,05060,FURMEYER
005,05061,GAP
005,05062,GLAIZIL (LE)
005,05063,GRAVE (LA)
005,05064,CHAPELLE-EN-VALGAUDEMAR (LA)
005,05065,GUILLESTRE
005,05066,HAUTE-BEAUME (LA)
005,05068,JARJAYES
005,05070,LARAGNE-MONTEGLIN
005,05071,LARDIER-ET-VALENCA
005,05072,LAYE
005,05073,LAZER
005,05074,LETTRET
005,05075,MANTEYER
005,05076,MEREUIL
005,05077,MOLINES-EN-QUEYRAS
005,05078,MONETIER-ALLEMONT
005,05079,MONETIER-LES-BAINS (LE)
005,05080,MONTBRAND
005,05081,MONTCLUS
005,05082,MONT-DAUPHIN
005,05084,MONTGARDIN
005,05085,MONTGENEVRE
005,05086,MONTJAY
005,05087,MONTMAUR
005,05089,MONTROND
005,05090,MOTTE-EN-CHAMPSAUR (LA)
005,05091,MOYDANS
005,05092,NEFFES
005,05093,NEVACHE
005,05094,NOSSAGE-ET-BENEVENT
005,05095,NOYER (LE)
005,05096,ORCIERES
005,05097,ORPIERRE
005,05098,ORRES (LES)
005,05099,OZE
005,05100,PELLEAUTIER
005,05101,VALLOUISE-PELVOUX
005,05102,PIARRE (LA)
005,05103,POET (LE)
005,05104,POLIGNY
005,05106,PRUNIERES
005,05107,PUY-SAINT-ANDRE
005,05108,PUY-SAINT-EUSEBE
005,05109,PUY-SAINT-PIERRE
005,05110,PUY-SAINT-VINCENT
005,05111,PUY-SANIERES
005,05112,RABOU
005,05113,RAMBAUD
005,05114,REALLON
005,05115,REMOLLON
005,05116,REOTIER
005,05117,RIBEYRET
005,05118,VAL BUECH-MEOUGE
005,05119,RISOUL
005,05121,ROCHEBRUNE
005,05122,ROCHE-DE-RAME (LA)
005,05123,ROCHE-DES-ARNAUDS (LA)
005,05124,ROCHETTE (LA)
005,05126,ROSANS
005,05127,ROUSSET-SERRE-PONÇON
005,05128,SAINT-ANDRE-D'EMBRUN
005,05129,SAINT-ANDRE-DE-ROSANS
005,05130,SAINT-APOLLINAIRE
005,05131,SAINT-AUBAN-D'OZE
005,05132,SAINT-BONNET-EN-CHAMPSAUR
005,05133,SAINT-CHAFFREY
005,05134,SAINT-CLEMENT-SUR-DURANCE
005,05135,SAINTE-COLOMBE
005,05136,SAINT-CREPIN
005,05139,DEVOLUY
005,05140,SAINT-ETIENNE-LE-LAUS
005,05142,SAINT-FIRMIN
005,05144,SAINT-JACQUES-EN-VALGODEMARD
005,05145,SAINT-JEAN-SAINT-NICOLAS
005,05146,SAINT-JULIEN-EN-BEAUCHENE
005,05147,SAINT-JULIEN-EN-CHAMPSAUR
005,05148,SAINT-LAURENT-DU-CROS
005,05149,SAINT-LEGER-LES-MELEZES
005,05151,SAINT-MARTIN-DE-QUEYRIERES
005,05152,SAINT-MAURICE-EN-VALGODEMARD
005,05153,SAINT-MICHEL-DE-CHAILLOL
005,05154,SAINT-PIERRE-D'ARGENCON
005,05155,SAINT-PIERRE-AVEZ
005,05156,SAINT-SAUVEUR
005,05157,SAINT-VERAN
005,05158,SAIX (LE)
005,05160,SALERANS
005,05161,SALLE-LES-ALPES (LA)
005,05162,SAULCE (LA)
005,05163,SAUZE-DU-LAC (LE)
005,05164,SAVINES-LE-LAC
005,05165,SAVOURNON
005,05166,SERRES
005,05167,SIGOTTIER
005,05168,SIGOYER
005,05169,SORBIERS
005,05170,TALLARD
005,05171,THEUS
005,05172,TRESCLEOUX
005,05173,UPAIX
005,05174,VAL-DES-PRES
005,05176,VALSERRES
005,05177,VARS
005,05178,VENTAVON
005,05179,VEYNES
005,05180,VIGNEAUX (LES)
005,05181,VILLAR-D'ARENE
005,05182,VILLAR-LOUBIERE
005,05183,VILLAR-SAINT-PANCRACE
005,05184,VITROLLES
