cddept,inseecommuneprinc,nomcommuneprinc
006,06001,AIGLUN
006,06002,AMIRAT
006,06003,ANDON
006,06004,ANTIBES
006,06005,ASCROS
006,06006,ASPREMONT
006,06007,AURIBEAU-SUR-SIAGNE
006,06008,AUVARE
006,06009,BAIROLS
006,06010,BAR-SUR-LOUP (LE)
006,06011,BEAULIEU-SUR-MER
006,06012,BEAUSOLEIL
006,06013,BELVEDERE
006,06014,BENDEJUN
006,06015,BERRE-LES-ALPES
006,06016,BEUIL
006,06017,BEZAUDUN-LES-ALPES
006,06018,BIOT
006,06019,BLAUSASC
006,06020,BOLLENE-VESUBIE (LA)
006,06021,BONSON
006,06022,BOUYON
006,06023,BREIL-SUR-ROYA
006,06024,BRIANCONNET
006,06025,BROC (LE)
006,06026,CABRIS
006,06027,CAGNES-SUR-MER
006,06028,CAILLE
006,06029,CANNES
006,06030,CANNET (LE)
006,06031,CANTARON
006,06032,CAP-D'AIL
006,06033,CARROS
006,06034,CASTAGNIERS
006,06035,CASTELLAR
006,06036,CASTILLON
006,06037,CAUSSOLS
006,06038,CHATEAUNEUF-GRASSE
006,06039,CHATEAUNEUF-VILLEVIEILLE
006,06040,CHATEAUNEUF-D'ENTRAUNES
006,06041,CIPIERES
006,06042,CLANS
006,06043,COARAZE
006,06044,COLLE-SUR-LOUP (LA)
006,06045,COLLONGUES
006,06046,COLOMARS
006,06047,CONSEGUDES
006,06048,CONTES
006,06049,COURMES
006,06050,COURSEGOULES
006,06051,CROIX-SUR-ROUDOULE (LA)
006,06052,CUEBRIS
006,06053,DALUIS
006,06054,DRAP
006,06055,DURANUS
006,06056,ENTRAUNES
006,06057,ESCARENE (L')
006,06058,ESCRAGNOLLES
006,06059,EZE
006,06060,FALICON
006,06061,FERRES (LES)
006,06062,FONTAN
006,06063,GARS
006,06064,GATTIERES
006,06065,GAUDE (LA)
006,06066,GILETTE
006,06067,GORBIO
006,06068,GOURDON
006,06069,GRASSE
006,06070,GREOLIERES
006,06071,GUILLAUMES
006,06072,ILONSE
006,06073,ISOLA
006,06074,LANTOSQUE
006,06075,LEVENS
006,06076,LIEUCHE
006,06077,LUCERAM
006,06078,MALAUSSENE
006,06079,MANDELIEU-LA-NAPOULE
006,06080,MARIE
006,06081,MAS (LE)
006,06082,MASSOINS
006,06083,MENTON
006,06084,MOUANS-SARTOUX
006,06085,MOUGINS
006,06086,MOULINET
006,06087,MUJOULS (LES)
006,06088,NICE
006,06089,OPIO
006,06090,PEGOMAS
006,06091,PEILLE
006,06092,PEILLON
006,06093,PENNE (LA)
006,06094,PEONE
006,06095,PEYMEINADE
006,06096,PIERLAS
006,06097,PIERREFEU
006,06098,PUGET-ROSTANG
006,06099,PUGET-THENIERS
006,06100,REVEST-LES-ROCHES
006,06101,RIGAUD
006,06102,RIMPLAS
006,06103,ROQUEBILLIERE
006,06104,ROQUEBRUNE-CAP-MARTIN
006,06105,ROQUEFORT-LES-PINS
006,06106,ROQUESTERON
006,06107,ROQUE-EN-PROVENCE (LA)
006,06108,ROQUETTE-SUR-SIAGNE (LA)
006,06109,ROQUETTE-SUR-VAR (LA)
006,06110,ROUBION
006,06111,ROURE
006,06112,ROURET (LE)
006,06113,SAINTE-AGNES
006,06114,SAINT-ANDRE-DE-LA-ROCHE
006,06115,SAINT-ANTONIN
006,06116,SAINT-AUBAN
006,06117,SAINT-BLAISE
006,06118,SAINT-CEZAIRE-SUR-SIAGNE
006,06119,SAINT-DALMAS-LE-SELVAGE
006,06120,SAINT-ETIENNE-DE-TINEE
006,06122,SAINT-JEANNET
006,06123,SAINT-LAURENT-DU-VAR
006,06124,SAINT-LEGER
006,06125,SAINT-MARTIN-D'ENTRAUNES
006,06126,SAINT-MARTIN-DU-VAR
006,06127,SAINT-MARTIN-VESUBIE
006,06128,SAINT-PAUL-DE-VENCE
006,06129,SAINT-SAUVEUR-SUR-TINEE
006,06130,SAINT-VALLIER-DE-THIEY
006,06131,SALLAGRIFFON
006,06132,SAORGE
006,06133,SAUZE
006,06134,SERANON
006,06135,SIGALE
006,06136,SOSPEL
006,06137,SPERACEDES
006,06138,THEOULE-SUR-MER
006,06139,THIERY
006,06140,TIGNET (LE)
006,06141,TOUDON
006,06142,TOUET-DE-L'ESCARENE
006,06143,TOUET-SUR-VAR
006,06144,TOUR (LA)
006,06145,TOURETTE-DU-CHATEAU
006,06146,TOURNEFORT
006,06147,TOURRETTE-LEVENS
006,06148,TOURRETTES-SUR-LOUP
006,06149,TRINITE (LA)
006,06150,TURBIE (LA)
006,06151,UTELLE
006,06152,VALBONNE
006,06153,VALDEBLORE
006,06154,VALDEROURE
006,06155,VALLAURIS
006,06156,VENANSON
006,06157,VENCE
006,06158,VILLARS-SUR-VAR
006,06159,VILLEFRANCHE-SUR-MER
006,06160,VILLENEUVE-D'ENTRAUNES
006,06161,VILLENEUVE-LOUBET
006,06162,BRIGUE (LA)
006,06163,TENDE
006,99001,VENTIMILLE ITALIE
