cddept,inseecommuneprinc,nomcommuneprinc
081,81001,AGUTS
081,81002,AIGUEFONDE
081,81003,ALBAN
081,81004,ALBI
081,81005,ALBINE
081,81006,ALGANS
081,81007,ALOS
081,81008,ALMAYRAC
081,81009,AMARENS
081,81010,AMBIALET
081,81011,AMBRES
081,81012,ANDILLAC
081,81013,ANDOUQUE
081,81014,ANGLES
081,81015,APPELLE
081,81016,ARFONS
081,81017,ARIFAT
081,81018,ARTHES
081,81019,ASSAC
081,81020,AUSSAC
081,81021,AUSSILLON
081,81022,BANNIERES
081,81023,BARRE
081,81024,BEAUVAIS-SUR-TESCOU
081,81025,BELCASTEL
081,81026,BELLEGARDE-MARSAL 
081,81027,BELLESERRE
081,81028,BERLATS
081,81029,BERNAC
081,81030,BERTRE
081,81031,BEZ (LE)
081,81032,BLAN
081,81033,BLAYE-LES-MINES
081,81034,BOISSEZON
081,81035,BOURNAZEL
081,81036,BOUT-DU-PONT-DE-LARN
081,81037,BRASSAC
081,81038,BRENS
081,81039,BRIATEXTE
081,81040,BROUSSE
081,81041,BROZE
081,81042,BURLATS
081,81043,BUSQUE
081,81044,CABANES
081,81045,CABANNES (LES)
081,81046,CADALEN
081,81047,CADIX
081,81048,CAGNAC-LES-MINES
081,81049,CAHUZAC
081,81050,CAMBON-LES-LAVAUR
081,81051,CAHUZAC-SUR-VERE
081,81052,CAMBON
081,81053,CAMBOUNES
081,81054,CAMBOUNET-SUR-LE-SOR
081,81055,CAMMAZES (LES)
081,81056,CAMPAGNAC
081,81058,CARBES
081,81059,CARLUS
081,81060,CARMAUX
081,81061,CASTANET
081,81062,FONTRIEU 
081,81063,CASTELNAU-DE-LEVIS
081,81064,CASTELNAU-DE-MONTMIRAL
081,81065,CASTRES
081,81066,CAUCALIERES
081,81067,CESTAYROLS
081,81068,COMBEFA
081,81069,CORDES-SUR-CIEL
081,81070,COUFOULEUX
081,81071,COURRIS
081,81072,CRESPIN
081,81073,CRESPINET
081,81074,CUNAC
081,81075,CUQ
081,81076,CUQ-TOULZA
081,81077,CURVALLE
081,81078,DAMIATTE
081,81079,DENAT
081,81080,DONNAZAC
081,81081,DOURGNE
081,81082,DOURN (LE)
081,81083,DURFORT
081,81084,ESCOUSSENS
081,81085,LACAPELLE-ESCROUX
081,81086,ESPERAUSSES
081,81087,FAYSSAC
081,81088,FAUCH
081,81089,FAUSSERGUES
081,81090,FENOLS
081,81092,FIAC
081,81093,FLORENTIN
