cddept,inseecommuneprinc,nomcommuneprinc
095,95002,ABLEIGES
095,95008,AINCOURT
095,95011,AMBLEVILLE
095,95012,AMENUCOURT
095,95014,ANDILLY
095,95018,ARGENTEUIL
095,95019,ARNOUVILLE
095,95023,ARRONVILLE
095,95024,ARTHIES
095,95026,ASNIERES-SUR-OISE
095,95028,ATTAINVILLE
095,95039,AUVERS-SUR-OISE
095,95040,AVERNES
095,95042,BAILLET-EN-FRANCE
095,95046,BANTHELU
095,95051,BEAUCHAMP
095,95052,BEAUMONT-SUR-OISE
095,95054,BELLAY-EN-VEXIN (LE)
095,95055,BELLEFONTAINE
095,95056,BELLOY-EN-FRANCE
095,95058,BERNES-SUR-OISE
095,95059,BERVILLE
095,95060,BESSANCOURT
095,95061,BETHEMONT-LA-FORET
095,95063,BEZONS
095,95074,BOISEMONT
095,95078,BOISSY-L'AILLERIE
095,95088,BONNEUIL-EN-FRANCE
095,95091,BOUFFEMONT
095,95094,BOUQUEVAL
095,95101,BRAY-ET-LU
095,95102,BREANCON
095,95110,BRIGNANCOURT
095,95116,BRUYERES-SUR-OISE
095,95119,BUHY
095,95120,BUTRY-SUR-OISE
095,95127,CERGY
095,95134,CHAMPAGNE-SUR-OISE
095,95139,CHAPELLE-EN-VEXIN (LA)
095,95141,CHARMONT
095,95142,CHARS
095,95144,CHATENAY-EN-FRANCE
095,95149,CHAUMONTEL
095,95150,CHAUSSY
095,95151,CHAUVRY
095,95154,CHENNEVIERES-LES-LOUVRES
095,95157,CHERENCE
095,95166,CLERY-EN-VEXIN
095,95169,COMMENY
095,95170,CONDECOURT
095,95176,CORMEILLES-EN-PARISIS
095,95177,CORMEILLES-EN-VEXIN
095,95181,COURCELLES-SUR-VIOSNE
095,95183,COURDIMANCHE
095,95197,DEUIL-LA-BARRE
095,95199,DOMONT
095,95203,EAUBONNE
095,95205,ECOUEN
095,95210,ENGHIEN-LES-BAINS
095,95211,ENNERY
095,95212,EPIAIS-LES-LOUVRES
095,95213,EPIAIS-RHUS
095,95214,EPINAY-CHAMPLATREUX
095,95218,ERAGNY
095,95219,ERMONT
095,95229,EZANVILLE
095,95241,FONTENAY-EN-PARISIS
095,95250,FOSSES
095,95252,FRANCONVILLE
095,95253,FREMAINVILLE
095,95254,FREMECOURT
095,95256,FREPILLON
095,95257,FRETTE-SUR-SEINE (LA)
095,95258,FROUVILLE
095,95268,GARGES-LES-GONESSE
095,95270,GENAINVILLE
095,95271,GENICOURT
095,95277,GONESSE
095,95280,GOUSSAINVILLE
095,95287,GRISY-LES-PLATRES
095,95288,GROSLAY
095,95295,GUIRY-EN-VEXIN
095,95298,HARAVILLIERS
095,95301,HAUTE-ISLE
095,95303,HEAULME (LE)
095,95304,HEDOUVILLE
095,95306,HERBLAY
095,95308,HEROUVILLE-EN-VEXIN
095,95313,ISLE-ADAM (L')
