cddept,inseecommuneprinc,nomcommuneprinc
017,17002,AGUDELLE
017,17003,AIGREFEUILLE-D'AUNIS
017,17004,ILE-D'AIX
017,17005,ALLAS-BOCAGE
017,17006,ALLAS-CHAMPAGNE
017,17007,ANAIS
017,17008,ANDILLY
017,17009,ANGLIERS
017,17010,ANGOULINS
017,17011,ANNEPONT
017,17012,ANNEZAY
017,17013,ANTEZANT-LA-CHAPELLE
017,17015,ARCES
017,17016,ARCHIAC
017,17017,ARCHINGEAY
017,17018,ARDILLIERES
017,17019,ARS-EN-RE
017,17020,ARTHENAC
017,17021,ARVERT
017,17022,ASNIERES-LA-GIRAUD
017,17023,AUJAC
017,17024,AULNAY
017,17025,AUMAGNE
017,17026,AUTHON-EBEON
017,17027,AVY
017,17028,AYTRE
017,17029,BAGNIZEAU
017,17030,BALANZAC
017,17031,BALLANS
017,17032,BALLON
017,17033,BARDE (LA)
017,17034,BARZAN
017,17035,BAZAUGES
017,17036,BEAUGEAY
017,17037,BEAUVAIS-SUR-MATHA
017,17038,BEDENAC
017,17039,BELLUIRE
017,17041,BENON
017,17042,BERCLOUX
017,17043,BERNAY-SAINT-MARTIN
017,17044,BERNEUIL
017,17045,BEURLAY
017,17046,BIGNAY
017,17047,BIRON
017,17048,BLANZAC-LES-MATHA
017,17049,BLANZAY-SUR-BOUTONNE
017,17050,BOIS
017,17051,BOIS-PLAGE-EN-RE (LE)
017,17052,BOISREDON
017,17053,BORDS
017,17054,BORESSE-ET-MARTRON
017,17055,BOSCAMNANT
017,17056,BOUGNEAU
017,17057,BOUHET
017,17058,BOURCEFRANC-LE-CHAPUS
017,17059,BOURGNEUF
017,17060,BOUTENAC-TOUVENT
017,17061,BRAN
017,17062,BRESDON
017,17063,BREUIL-LA-REORTE
017,17064,BREUILLET
017,17065,BREUIL-MAGNE
017,17066,BRIE-SOUS-ARCHIAC
017,17067,BRIE-SOUS-MATHA
017,17068,BRIE-SOUS-MORTAGNE
017,17069,BRIVES-SUR-CHARENTE
017,17070,BRIZAMBOURG
017,17071,BROUSSE (LA)
017,17072,BURIE
017,17073,BUSSAC-SUR-CHARENTE
017,17074,BUSSAC-FORET
017,17075,CABARIOT
017,17076,CELLES
017,17077,CERCOUX
017,17078,CHADENAC
017,17079,CHAILLEVETTE
017,17080,CHAMBON
017,17081,CHAMOUILLAC
017,17082,CHAMPAGNAC
017,17083,CHAMPAGNE
017,17084,CHAMPAGNOLLES
017,17085,CHAMPDOLENT
017,17086,CHANIERS
017,17087,CHANTEMERLE-SUR-LA-SOIE
017,17089,CHAPELLE-DES-POTS (LA)
017,17091,CHARRON
017,17092,CHARTUZAC
017,17093,CHATEAU-D'OLERON (LE)
017,17094,CHATELAILLON-PLAGE
017,17095,CHATENET
017,17096,CHAUNAC
017,17097,CHAY (LE)
017,17098,CHENAC-SAINT-SEURIN-D'UZET
017,17099,CHEPNIERS
017,17100,CHERAC
017,17101,CHERBONNIERES
017,17102,CHERMIGNAC
017,17104,CHEVANCEAUX
017,17105,CHIVES
017,17106,CIERZAC
017,17107,CIRE-D'AUNIS
017,17108,CLAM
017,17109,CLAVETTE
017,17110,CLERAC
