cddept,inseecommuneprinc,nomcommuneprinc
003,03001,ABREST
003,03002,AGONGES
003,03003,AINAY-LE-CHATEAU
003,03004,ANDELAROCHE
003,03005,ARCHIGNAT
003,03006,ARFEUILLES
003,03007,ARPHEUILLES-SAINT-PRIEST
003,03008,ARRONNES
003,03009,AUBIGNY
003,03010,AUDES
003,03011,AUROUER
003,03012,AUTRY-ISSARDS
003,03013,AVERMES
003,03014,AVRILLY
003,03015,BAGNEUX
003,03016,BARBERIER
003,03017,BARRAIS-BUSSOLLES
003,03018,BAYET
003,03019,BEAULON
003,03020,BEAUNE-D'ALLIER
003,03021,BEGUES
003,03022,BELLENAVES
003,03023,BELLERIVE-SUR-ALLIER
003,03024,BERT
003,03025,BESSAY-SUR-ALLIER
003,03026,BESSON
003,03027,BEZENET
003,03028,BILLEZOIS
003,03029,BILLY
003,03030,BIOZAT
003,03031,BIZENEUILLE
003,03032,BLOMARD
003,03033,BOST
003,03034,BOUCE
003,03035,BOUCHAUD (LE)
003,03036,BOURBON-L'ARCHAMBAULT
003,03037,BRAIZE
003,03039,BRESNAY
003,03040,BRESSOLLES
003,03041,BRETHON (LE)
003,03042,BREUIL (LE)
003,03043,BROUT-VERNET
003,03044,BRUGHEAS
003,03045,BUSSET
003,03046,BUXIERES-LES-MINES
003,03047,CELLE (LA)
003,03048,CERILLY
003,03049,CESSET
003,03050,CHABANNE (LA)
003,03051,CHAMBERAT
003,03052,CHAMBLET
003,03053,CHANTELLE
003,03054,CHAPEAU
003,03055,CHAPELAUDE (LA)
003,03056,CHAPELLE (LA)
003,03057,CHAPELLE-AUX-CHASSES (LA)
003,03058,CHAPPES
003,03059,CHAREIL-CINTRAT
003,03060,CHARMEIL
003,03061,CHARMES
003,03062,CHARROUX
003,03063,CHASSENARD
003,03064,CHATEAU-SUR-ALLIER
003,03065,CHATEL-DE-NEUVRE
003,03066,CHATEL-MONTAGNE
003,03067,CHATELPERRON
003,03068,CHATELUS
003,03069,CHATILLON
003,03070,CHAVENON
003,03071,CHAVROCHES
003,03072,CHAZEMAIS
003,03073,CHEMILLY
003,03074,CHEVAGNES
003,03075,CHEZELLE
003,03076,CHEZY
003,03077,CHIRAT-L'EGLISE
003,03078,CHOUVIGNY
003,03079,CINDRE
003,03080,COGNAT-LYONNE
003,03081,COLOMBIER
003,03082,COMMENTRY
003,03083,CONTIGNY
003,03084,COSNE-D'ALLIER
003,03085,COULANDON
003,03086,COULANGES
003,03087,COULEUVRE
003,03088,COURCAIS
003,03089,COUTANSOUZE
003,03090,COUZON
003,03091,CRECHY
003,03092,CRESSANGES
003,03093,CREUZIER-LE-NEUF
003,03094,CREUZIER-LE-VIEUX
003,03095,CUSSET
003,03096,DENEUILLE-LES-CHANTELLE
003,03097,DENEUILLE-LES-MINES
003,03098,DESERTINES
003,03099,DEUX-CHAISES
003,03100,DIOU
003,03101,DOMERAT
003,03102,DOMPIERRE-SUR-BESBRE
003,03103,DONJON (LE)
003,03104,DOYET
003,03105,DROITURIER
003,03106,DURDAT-LAREQUILLE
003,03107,EBREUIL
003,03108,ECHASSIERES
003,03109,ESCUROLLES
003,03110,ESPINASSE-VOZELLE
003,03111,ESTIVAREILLES
003,03112,ETROUSSAT
003,03113,FERRIERES-SUR-SICHON
003,03114,FERTE-HAUTERIVE (LA)
003,03115,FLEURIEL
003,03116,FOURILLES
003,03117,FRANCHESSE
003,03118,GANNAT
003,03119,GANNAY-SUR-LOIRE
003,03120,GARNAT-SUR-ENGIEVRE
003,03121,GENNETINES
003,03122,GIPCY
003,03124,GOUISE
003,03125,GUILLERMIE (LA)
003,03126,HAUTERIVE
003,03127,HERISSON
003,03128,HURIEL
003,03129,HYDS
003,03130,ISLE-ET-BARDAIS
003,03131,ISSERPENT
003,03132,JALIGNY-SUR-BESBRE
003,03133,JENZAT
003,03134,LAFELINE
003,03135,LALIZOLLE
003,03136,LAMAIDS
003,03137,LANGY
003,03138,LAPALISSE
003,03139,LAPRUGNE
003,03140,LAVAULT-SAINTE-ANNE
003,03141,LAVOINE
003,03142,LENAX
003,03143,LETELON
003,03144,LIERNOLLES
003,03145,LIGNEROLLES
003,03146,LIMOISE
003,03147,LODDES
003,03148,LORIGES
003,03149,LOUCHY-MONTFAND
003,03150,LOUROUX-BOURBONNAIS
003,03151,LOUROUX-DE-BEAUNE
003,03152,LOUROUX-DE-BOUBLE
003,03154,LUNEAU
003,03155,LURCY-LEVIS
003,03156,LUSIGNY
003,03157,MAGNET
003,03158,HAUT-BOCAGE 
003,03159,MALICORNE
003,03160,MARCENAT
003,03161,MARCILLAT-EN-COMBRAILLE
003,03162,MARIGNY
003,03163,MARIOL
003,03164,MAYET-D'ECOLE (LE)
003,03165,MAYET-DE-MONTAGNE (LE)
003,03166,MAZERIER
003,03167,MAZIRAT
003,03168,MEAULNE-VITRAY 
003,03169,MEILLARD
003,03170,MEILLERS
003,03171,MERCY
003,03172,MESPLES
003,03173,MOLINET
