cddept,inseecommuneprinc,nomcommuneprinc
068,68001,ALGOLSHEIM
068,68002,ALTENACH
068,68004,ALTKIRCH
068,68005,AMMERSCHWIHR
068,68006,BERNWILLER
068,68007,ANDOLSHEIM
068,68008,APPENWIHR
068,68009,ARTZENHEIM
068,68010,ASPACH
068,68011,ASPACH-LE-BAS
068,68012,ASPACH-MICHELBACH 
068,68013,ATTENSCHWILLER
068,68014,AUBURE
068,68015,BALDERSHEIM
068,68016,BALGAU
068,68017,BALLERSDORF
068,68018,BALSCHWILLER
068,68019,BALTZENHEIM
068,68020,BANTZENHEIM
068,68021,BARTENHEIM
068,68022,BATTENHEIM
068,68023,BEBLENHEIM
068,68024,BELLEMAGNY
068,68025,BENDORF
068,68026,BENNWIHR
068,68027,BERENTZWILLER
068,68028,BERGHEIM
068,68029,BERGHOLTZ
068,68030,BERGHOLTZZELL
068,68032,BERRWILLER
068,68033,BETTENDORF
068,68034,BETTLACH
068,68035,BIEDERTHAL
068,68036,BIESHEIM
068,68037,BILTZHEIM
068,68038,BISCHWIHR
068,68039,BISEL
068,68040,BITSCHWILLER-LES-THANN
068,68041,BLODELSHEIM
068,68042,BLOTZHEIM
068,68043,BOLLWILLER
068,68044,BONHOMME (LE)
068,68045,BOURBACH-LE-BAS
068,68046,BOURBACH-LE-HAUT
068,68049,BOUXWILLER
068,68050,BRECHAUMONT
068,68051,BREITENBACH-HAUT-RHIN
068,68052,BRETTEN
068,68054,BRINCKHEIM
068,68055,BRUEBACH
068,68056,BRUNSTATT-DIDENHEIM 
068,68057,BUETHWILLER
068,68058,BUHL
068,68059,BURNHAUPT-LE-BAS
068,68060,BURNHAUPT-LE-HAUT
068,68061,BUSCHWILLER
068,68062,CARSPACH
068,68063,CERNAY
068,68064,CHALAMPE
068,68065,CHAVANNES-SUR-L'ETANG
068,68066,COLMAR
068,68067,COURTAVON
068,68068,DANNEMARIE
068,68069,DESSENHEIM
068,68071,DIEFMATTEN
068,68072,DIETWILLER
068,68073,DOLLEREN
068,68074,DURLINSDORF
068,68075,DURMENACH
068,68076,DURRENENTZEN
068,68077,EGLINGEN
068,68078,EGUISHEIM
068,68079,ELBACH
068,68080,EMLINGEN
068,68081,SAINT-BERNARD
068,68082,ENSISHEIM
068,68083,ESCHBACH-AU-VAL
068,68084,ESCHENTZWILLER
068,68085,ETEIMBES
068,68086,FALKWILLER
068,68087,FELDBACH
068,68088,FELDKIRCH
068,68089,FELLERING
068,68090,FERRETTE
068,68091,FESSENHEIM
068,68092,FISLIS
068,68093,FLAXLANDEN
068,68094,FOLGENSBOURG
068,68095,FORTSCHWIHR
068,68096,FRANKEN
068,68097,FRELAND
068,68098,FRIESEN
068,68099,FROENINGEN
068,68100,FULLEREN
068,68101,GALFINGUE
068,68102,GEISHOUSE
068,68103,GEISPITZEN
068,68104,GEISWASSER
068,68105,GILDWILLER
068,68106,GOLDBACH-ALTENBACH
068,68107,GOMMERSDORF
068,68109,GRIESBACH-AU-VAL
068,68110,GRUSSENHEIM
068,68111,GUEBERSCHWIHR
068,68112,GUEBWILLER
068,68113,GUEMAR
068,68114,GUEVENATTEN
068,68115,GUEWENHEIM
068,68116,GUNDOLSHEIM
068,68117,GUNSBACH
068,68118,HABSHEIM
068,68119,HAGENBACH
068,68120,HAGENTHAL-LE-BAS
068,68121,HAGENTHAL-LE-HAUT
068,68122,HARTMANNSWILLER
068,68123,HATTSTATT
068,68124,HAUSGAUEN
068,68125,HECKEN
068,68126,HEGENHEIM
068,68127,HEIDWILLER
068,68128,HEIMERSDORF
068,68129,HEIMSBRUNN
068,68130,HEITEREN
068,68131,HEIWILLER
068,68132,HELFRANTZKIRCH
068,68134,HERRLISHEIM-PRES-COLMAR
068,68135,HESINGUE
