cddept,inseecommuneprinc,nomcommuneprinc
972,97201,AJOUPA-BOUILLON (L')
972,97202,ANSES-D'ARLET (LES)
972,97203,BASSE-POINTE
972,97204,CARBET (LE)
972,97205,CASE-PILOTE
972,97206,DIAMANT (LE)
972,97207,DUCOS
972,97208,FONDS-SAINT-DENIS
972,97209,FORT-DE-FRANCE
972,97210,FRANCOIS (LE)
972,97211,GRAND'RIVIERE
972,97212,GROS-MORNE
972,97213,LAMENTIN (LE)
972,97214,LORRAIN (LE)
972,97215,MACOUBA
972,97216,MARIGOT (LE)
972,97217,MARIN (LE)
972,97218,MORNE-ROUGE (LE)
972,97219,PRECHEUR (LE)
972,97220,RIVIERE-PILOTE
972,97221,RIVIERE-SALEE
972,97222,ROBERT (LE)
972,97223,SAINT-ESPRIT
972,97224,SAINT-JOSEPH
972,97225,SAINT-PIERRE
972,97226,SAINTE-ANNE
972,97227,SAINTE-LUCE
972,97228,SAINTE-MARIE
972,97229,SCHOELCHER
972,97230,TRINITE (LA)
972,97231,TROIS-ILETS (LES)
972,97232,VAUCLIN (LE)
972,97233,MORNE-VERT (LE)
972,97234,BELLEFONTAINE
