cddept,inseecommuneprinc,nomcommuneprinc
073,38075,CHAPAREILLAN
073,73001,AIGUEBELETTE-LE-LAC
073,73003,GRAND-AIGUEBLANCHE
073,73004,AILLON-LE-JEUNE
073,73005,AILLON-LE-VIEUX
073,73006,AIME-LA-PLAGNE
073,73007,AITON
073,73008,AIX-LES-BAINS
073,73010,ENTRELACS
073,73011,ALBERTVILLE
073,73012,ALBIEZ-LE-JEUNE
073,73013,ALBIEZ-MONTROND
073,73014,ALLONDAZ
073,73015,ALLUES (LES)
073,73017,APREMONT
073,73018,ARBIN
073,73019,ARGENTINE
073,73020,ARITH
073,73021,ARVILLARD
073,73022,ATTIGNAT-ONCIN
073,73023,AUSSOIS
073,73024,AVANCHERS-VALMOREL (LES)
073,73025,AVRESSIEUX
073,73026,AVRIEUX
073,73027,AYN
073,73028,BALME (LA)
073,73029,BARBERAZ
073,73030,BARBY
073,73031,BASSENS
073,73032,BATHIE (LA)
073,73033,BAUCHE (LA)
073,73034,BEAUFORT
073,73036,BELLECOMBE-EN-BAUGES
073,73039,BELMONT-TRAMONET
073,73040,BESSANS
073,73041,BETTON-BETTONET
073,73042,BILLIEME
073,73043,BIOLLE (LA)
073,73047,BONNEVAL-SUR-ARC
073,73048,BONVILLARD
073,73049,BONVILLARET
073,73050,BOURDEAU
073,73051,BOURGET-DU-LAC (LE)
073,73052,BOURGET-EN-HUILE
073,73054,BOURG-SAINT-MAURICE
073,73055,BOZEL
073,73057,BRIDES-LES-BAINS
073,73058,BRIDOIRE (LA)
073,73059,BRISON-SAINT-INNOCENT
073,73061,CESARCHES
073,73063,CEVINS
073,73064,CHALLES-LES-EAUX
073,73065,CHAMBERY
073,73067,CHAMBRE (LA)
073,73069,CHAMOUX-SUR-GELON
073,73070,CHAMPAGNEUX
073,73071,CHAMPAGNY-EN-VANOISE
073,73072,CHAMP-LAURENT
073,73073,CHANAZ
073,73074,CHAPELLE (LA)
073,73075,CHAPELLE-BLANCHE (LA)
073,73076,CHAPELLE-DU-MONT-DU-CHAT (LA)
073,73077,CHAPELLES (LES)
073,73078,CHAPELLE-SAINT-MARTIN (LA)
073,73079,CHATEAUNEUF
073,73081,CHATELARD (LE)
073,73082,CHAVANNE (LA)
073,73083,CHAVANNES-EN-MAURIENNE (LES)
073,73084,CHIGNIN
073,73085,CHINDRIEUX
073,73086,CLERY
073,73087,COGNIN
073,73088,COHENNOZ
073,73089,COISE-SAINT-JEAN-PIED-GAUTHIER
073,73090,COMPOTE (LA)
073,73091,CONJUX
073,73092,CORBEL
073,73094,CREST-VOLAND
073,73095,CROIX-DE-LA-ROCHETTE (LA)
073,73096,CRUET
073,73097,CURIENNE
073,73098,DESERTS (LES)
073,73099,DETRIER
