cddept,inseecommuneprinc,nomcommuneprinc
072,41248,COUETRON-AU-PERCHE
072,61001,ALENCON
072,61319,ORIGNY-LE-ROUX
072,72001,AIGNE
072,72002,AILLIERES-BEAUVOIR
072,72003,ALLONNES
072,72004,AMNE
072,72005,ANCINNES
072,72006,ARCONNAY
072,72007,ARDENAY-SUR-MERIZE
072,72008,ARNAGE
072,72009,ARTHEZE
072,72010,ASNIERES-SUR-VEGRE
072,72011,ASSE-LE-BOISNE
072,72012,ASSE-LE-RIBOUL
072,72013,AUBIGNE-RACAN
072,72016,AUVERS-LE-HAMON
072,72017,AUVERS-SOUS-MONTFAUCON
072,72019,AVESSE
072,72020,AVEZE
072,72021,AVOISE
072,72022,BAILLEUL (LE)
072,72023,BALLON-SAINT MARS
072,72024,BAZOGE (LA)
072,72025,BAZOUGES CRÉ SUR LOIR 
072,72026,BEAUFAY
072,72027,BEAUMONT-SUR-DEME
072,72028,BEAUMONT-PIED-DE-BOEUF
072,72029,BEAUMONT-SUR-SARTHE
072,72031,BEILLE
072,72032,BERFAY
072,72034,BERUS
072,72035,BESSE-SUR-BRAYE
072,72036,BETHON
072,72037,BLEVES
072,72038,BOESSE-LE-SEC
072,72039,BONNETABLE
072,72040,BOSSE (LA)
072,72041,BOUER
072,72042,BOULOIRE
072,72043,BOURG-LE-ROI
072,72044,BOUSSE
072,72045,BRAINS-SUR-GEE
072,72046,BREIL-SUR-MERIZE (LE)
072,72047,BRETTE-LES-PINS
072,72048,BRIOSNE-LES-SABLES
072,72049,BRUERE-SUR-LOIR (LA)
072,72050,BRULON
072,72051,CERANS-FOULLETOURTE
072,72052,CHAHAIGNES
072,72053,CHALLES
072,72054,CHAMPAGNE
072,72056,CHAMPFLEUR
072,72057,CHAMPROND
072,72058,CHANGE
072,72059,CHANTENAY-VILLEDIEU
072,72060,CHAPELLE-AUX-CHOUX (LA)
072,72061,CHAPELLE-D'ALIGNE (LA)
072,72062,CHAPELLE-DU-BOIS (LA)
072,72064,CHAPELLE-HUON (LA)
072,72065,CHAPELLE-SAINT-AUBIN (LA)
072,72066,CHAPELLE-SAINT-FRAY (LA)
072,72067,CHAPELLE-SAINT-REMY (LA)
072,72068,CHARTRE-SUR-LE-LOIR (LA)
072,72070,CHASSILLE
072,72071,MONTVAL-SUR-LOIR
072,72072,CHATEAU-L'HERMITAGE
072,72073,CHAUFOUR-NOTRE-DAME
072,72074,CHEMIRE-EN-CHARNIE
072,72075,CHEMIRE-LE-GAUDIN
072,72076,CHENAY
072,72077,CHENU
072,72078,CHERANCE
072,72079,CHERISAY
072,72080,CHERRE-AU
072,72083,CHEVILLE
072,72084,CLERMONT-CREANS
072,72085,COGNERS
