cddept,inseecommuneprinc,nomcommuneprinc
089,89002,AIGREMONT
089,89003,MONTHOLON
089,89004,AISY-SUR-ARMANCON
089,89005,ANCY-LE-FRANC
089,89006,ANCY-LE-LIBRE
089,89007,ANDRYES
089,89008,ANGELY
089,89009,ANNAY-LA-COTE
089,89010,ANNAY-SUR-SEREIN
089,89011,ANNEOT
089,89012,ANNOUX
089,89013,APPOIGNY
089,89014,ARCES-DILO
089,89015,ARCY-SUR-CURE
089,89016,ARGENTENAY
089,89017,ARGENTEUIL-SUR-ARMANCON
089,89018,ARMEAU
089,89019,ARTHONNAY
089,89020,ASNIERES-SOUS-BOIS
089,89021,ASQUINS
089,89022,ATHIE
089,89023,AUGY
089,89024,AUXERRE
089,89025,AVALLON
089,89027,BAGNEAUX
089,89028,BAON
089,89029,BASSOU
089,89030,BAZARNES
089,89031,BEAUMONT
089,89032,BEAUVILLIERS
089,89033,BEAUVOIR
089,89034,BEINE
089,89035,BELLECHAUME
089,89036,BELLIOLE (LA)
089,89037,BEON
089,89038,BERNOUIL
089,89039,BERU
089,89040,BESSY-SUR-CURE
089,89041,BEUGNON
089,89042,BIERRY-LES-BELLES-FONTAINES
089,89043,BLACY
089,89044,BLANNAY
089,89045,BLEIGNY-LE-CARREAU
089,89046,BLENEAU
089,89048,BOEURS-EN-OTHE
089,89050,BONNARD
089,89051,BORDES (LES)
089,89053,BRANCHES
089,89054,BRANNAY
089,89055,BRIENON-SUR-ARMANCON
089,89056,BRION
089,89057,BROSSES
089,89058,BUSSIERES
089,89059,BUSSY-EN-OTHE
089,89060,BUSSY-LE-REPOS
089,89061,BUTTEAUX
089,89062,CARISEY
089,89063,CELLE-SAINT-CYR (LA)
089,89064,CENSY
089,89065,CERILLY
089,89066,CERISIERS
089,89067,CEZY
089,89068,CHABLIS
089,89069,CHAILLEY
089,89071,CHAMOUX
089,89072,CHAMPCEVRAIS
089,89073,CHAMPIGNELLES
089,89074,CHAMPIGNY
089,89075,CHAMPLAY
089,89076,CHAMPLOST
089,89077,CHAMPS-SUR-YONNE
089,89079,CHAMVRES
089,89080,CHAPELLE-SUR-OREUSE (LA)
089,89081,CHAPELLE-VAUPELTEIGNE (LA)
089,89083,CHARBUY
089,89084,CHARENTENAY
089,89085,CHARMOY
089,89086,CHARNY OREE DE PUISAYE
089,89087,CHASSIGNELLES
089,89088,CHASSY
089,89089,CHASTELLUX-SUR-CURE
089,89091,CHATEL-CENSOIR
089,89092,CHATEL-GERARD
089,89093,CHAUMONT
089,89094,CHAUMOT
089,89095,CHEMILLY-SUR-SEREIN
089,89096,CHEMILLY-SUR-YONNE
089,89098,CHENEY
089,89099,CHENY
089,89100,CHEROY
089,89101,CHEU
089,89102,CHEVANNES
089,89104,CHICHEE
089,89105,CHICHERY
089,89108,CHITRY
089,89111,CLERIMOIS (LES)
089,89112,COLLAN
089,89113,COLLEMIERS
089,89115,COMPIGNY
089,89116,CORNANT
089,89117,COULANGERON
089,89118,COULANGES-LA-VINEUSE
089,89120,COULOURS
089,89122,COURGENAY
089,89123,COURGIS
089,89124,COURLON-SUR-YONNE
089,89125,COURSON-LES-CARRIERES
089,89126,COURTOIN
089,89127,COURTOIS-SUR-YONNE
089,89128,COUTARNOUX
089,89129,CRAIN
089,89130,DEUX RIVIERES
089,89131,CRUZY-LE-CHATEL
089,89132,CRY
089,89133,CUDOT
089,89134,CUSSY-LES-FORGES
089,89136,CUY
089,89137,DANNEMOINE
089,89139,DIGES
089,89141,DISSANGIS
089,89142,DIXMONT
089,89143,DOLLOT
089,89144,DOMATS
