cddept,inseecommuneprinc,nomcommuneprinc
067,67001,ACHENHEIM
067,67002,ADAMSWILLER
067,67003,ALBE
067,67004,SOMMERAU 
067,67005,ALTECKENDORF
067,67006,ALTENHEIM
067,67008,ALTORF
067,67009,ALTWILLER
067,67010,ANDLAU
067,67011,ARTOLSHEIM
067,67012,ASCHBACH
067,67013,ASSWILLER
067,67016,AVOLSHEIM
067,67017,BAERENDORF
067,67018,BALBRONN
067,67019,BALDENHEIM
067,67020,BAREMBACH
067,67021,BARR
067,67022,BASSEMBERG
067,67023,BATZENDORF
067,67025,BEINHEIM
067,67026,BELLEFOSSE
067,67027,BELMONT
067,67028,BENFELD
067,67029,BERG
067,67030,BERGBIETEN
067,67031,BERNARDSWILLER
067,67032,BERNARDVILLE
067,67033,BERNOLSHEIM
067,67034,BERSTETT
067,67035,BERSTHEIM
067,67036,BETTWILLER
067,67037,BIBLISHEIM
067,67038,BIETLENHEIM
067,67039,BILWISHEIM
067,67040,BINDERNHEIM
067,67043,BISCHHEIM
067,67044,BISCHHOLTZ
067,67045,BISCHOFFSHEIM
067,67046,BISCHWILLER
067,67047,BISSERT
067,67048,BITSCHHOFFEN
067,67049,BLAESHEIM
067,67050,BLANCHERUPT
067,67051,BLIENSCHWILLER
067,67052,BOERSCH
067,67053,BOESENBIESEN
067,67054,BOLSENHEIM
067,67055,BOOFZHEIM
067,67056,BOOTZHEIM
067,67057,BOSSELSHAUSEN
067,67058,BOSSENDORF
067,67059,BOURG-BRUCHE
067,67060,BOURGHEIM
067,67061,BOUXWILLER
067,67062,BREITENAU
067,67063,BREITENBACH
067,67065,BREUSCHWICKERSHEIM
067,67066,BROQUE (LA)
067,67067,BRUMATH
067,67068,BUSWILLER
067,67069,BUHL
067,67070,BURBACH
067,67071,BUST
067,67072,BUTTEN
067,67073,CHATENOIS
067,67074,CLEEBOURG
067,67075,CLIMBACH
067,67076,COLROY-LA-ROCHE
067,67077,COSSWILLER
067,67078,CRASTATT
067,67079,CROETTWILLER
067,67080,DACHSTEIN
067,67081,DAHLENHEIM
067,67082,DALHUNDEN
067,67083,DAMBACH
067,67084,DAMBACH-LA-VILLE
067,67085,DANGOLSHEIM
067,67086,DAUBENSAND
067,67087,DAUENDORF
067,67088,DEHLINGEN
067,67089,DETTWILLER
067,67090,DIEBOLSHEIM
067,67091,DIEDENDORF
067,67092,DIEFFENBACH-AU-VAL
067,67093,DIEFFENBACH-LES-WOERTH
067,67094,DIEFFENTHAL
067,67095,DIEMERINGEN
067,67096,DIMBSTHAL
067,67097,DINGSHEIM
067,67098,DINSHEIM-SUR-BRUCHE
067,67099,DOMFESSEL
067,67100,DONNENHEIM
067,67101,DORLISHEIM
067,67102,DOSSENHEIM-KOCHERSBERG
067,67103,DOSSENHEIM-SUR-ZINSEL
067,67104,DRACHENBRONN-BIRLENBACH
067,67105,DRULINGEN
067,67106,DRUSENHEIM
067,67107,DUNTZENHEIM
067,67108,DUPPIGHEIM
067,67109,DURNINGEN
067,67110,DURRENBACH
067,67111,DURSTEL
067,67112,DUTTLENHEIM
067,67113,EBERBACH-SELTZ
067,67115,EBERSHEIM
067,67116,EBERSMUNSTER
067,67117,ECKARTSWILLER
067,67118,ECKBOLSHEIM
067,67119,ECKWERSHEIM
067,67120,EICHHOFFEN
067,67121,ELSENHEIM
067,67122,WANGENBOURG-ENGENTHAL
067,67123,ENGWILLER
067,67124,ENTZHEIM
067,67125,EPFIG
067,67126,ERCKARTSWILLER
067,67127,ERGERSHEIM
067,67128,ERNOLSHEIM-BRUCHE
067,67129,ERNOLSHEIM-LES-SAVERNE
067,67130,ERSTEIN
067,67131,ESCHAU
067,67132,ESCHBACH
067,67133,ESCHBOURG
067,67134,ESCHWILLER
067,67135,ETTENDORF
067,67136,EYWILLER
067,67137,FEGERSHEIM
067,67138,FESSENHEIM-LE-BAS
067,67139,FLEXBOURG
067,67140,FORSTFELD
067,67141,FORSTHEIM
067,67142,FORT-LOUIS
067,67143,FOUCHY
067,67144,FOUDAY
067,67145,FRIEDOLSHEIM
067,67146,FRIESENHEIM
067,67147,FROESCHWILLER
067,67148,FROHMUHL
067,67149,FURCHHAUSEN
067,67150,FURDENHEIM
067,67151,GAMBSHEIM
067,67152,GEISPOLSHEIM
067,67153,GEISWILLER-ZŒBERSDORF
067,67154,GERSTHEIM
067,67155,GERTWILLER
067,67156,GEUDERTHEIM
067,67159,GOERLINGEN
067,67160,GOERSDORF
067,67161,GOTTENHOUSE
067,67162,GOTTESHEIM
067,67163,GOUGENHEIM
067,67164,GOXWILLER
067,67165,GRANDFONTAINE
067,67166,GRASSENDORF
067,67167,GRENDELBRUCH
067,67168,GRESSWILLER
067,67169,GRIES
067,67172,GRIESHEIM-PRES-MOLSHEIM
067,67173,GRIESHEIM-SUR-SOUFFEL
067,67174,GUMBRECHTSHOFFEN
067,67176,GUNDERSHOFFEN
067,67177,GUNSTETT
067,67178,GUNGWILLER
067,67179,HAEGEN
067,67180,HAGUENAU
067,67181,HANDSCHUHEIM
067,67182,HANGENBIETEN
067,67183,HARSKIRCHEN
067,67184,HATTEN
067,67185,HATTMATT
067,67186,HEGENEY
067,67187,HEIDOLSHEIM
067,67188,HEILIGENBERG
067,67189,HEILIGENSTEIN
067,67190,HENGWILLER
067,67191,HERBITZHEIM
067,67192,HERBSHEIM
067,67194,HERRLISHEIM
067,67195,HESSENHEIM
067,67196,HILSENHEIM
067,67197,HINDISHEIM
067,67198,HINSBOURG
067,67199,HINSINGEN
067,67200,HIPSHEIM
067,67201,HIRSCHLAND
067,67202,HOCHFELDEN
067,67203,HOCHSTETT
067,67204,HOENHEIM
067,67205,HOERDT
067,67206,HOFFEN
067,67208,HOHENGOEFT
067,67209,HOHFRANKENHEIM
067,67210,HOHWALD (LE)
067,67212,HOLTZHEIM
067,67213,HUNSPACH
067,67214,HURTIGHEIM
067,67215,HUTTENDORF
067,67216,HUTTENHEIM
067,67217,ICHTRATZHEIM
067,67218,ILLKIRCH-GRAFFENSTADEN
067,67220,INGENHEIM
067,67221,INGOLSHEIM
067,67222,INGWILLER
067,67223,INNENHEIM
067,67225,ISSENHAUSEN
067,67226,ITTENHEIM
067,67227,ITTERSWILLER
067,67228,NEUGARTHEIM-ITTLENHEIM
067,67229,JETTERSWILLER
067,67230,KALTENHOUSE
067,67231,KAUFFENHEIM
067,67232,KEFFENACH
067,67233,KERTZFELD
067,67234,KESKASTEL
067,67235,KESSELDORF
067,67236,KIENHEIM
067,67237,KILSTETT
067,67238,KINDWILLER
067,67239,KINTZHEIM
067,67240,KIRCHHEIM
067,67241,KIRRBERG
067,67242,KIRRWILLER
067,67244,KLEINGOEFT
067,67245,KNOERSHEIM
067,67246,KOGENHEIM
067,67247,KOLBSHEIM
067,67248,KRAUTERGERSHEIM
