cddept,inseecommuneprinc,nomcommuneprinc
093,77282,MAUREGARD
093,77291,MESNIL-AMELOT (LE)
093,93001,AUBERVILLIERS
093,93005,AULNAY-SOUS-BOIS
093,93006,BAGNOLET
093,93007,BLANC-MESNIL (LE)
093,93008,BOBIGNY
093,93010,BONDY
093,93013,BOURGET (LE)
093,93014,CLICHY-SOUS-BOIS
093,93015,COUBRON
093,93027,COURNEUVE (LA)
093,93029,DRANCY
093,93030,DUGNY
093,93031,EPINAY-SUR-SEINE
093,93032,GAGNY
093,93033,GOURNAY-SUR-MARNE
093,93039,ILE-SAINT-DENIS (L')
093,93045,LILAS (LES)
093,93046,LIVRY-GARGAN
093,93047,MONTFERMEIL
093,93048,MONTREUIL
093,93049,NEUILLY-PLAISANCE
093,93050,NEUILLY-SUR-MARNE
093,93051,NOISY-LE-GRAND
093,93053,NOISY-LE-SEC
093,93055,PANTIN
093,93057,PAVILLONS-SOUS-BOIS (LES)
093,93059,PIERREFITTE-SUR-SEINE
093,93061,PRE-SAINT-GERVAIS (LE)
093,93062,RAINCY (LE)
093,93063,ROMAINVILLE
093,93064,ROSNY-SOUS-BOIS
093,93066,SAINT-DENIS
093,93070,SAINT-OUEN
093,93071,SEVRAN
093,93072,STAINS
093,93073,TREMBLAY-EN-FRANCE
093,93074,VAUJOURS
093,93077,VILLEMOMBLE
093,93078,VILLEPINTE
093,93079,VILLETANEUSE
093,95088,BONNEUIL-EN-FRANCE
093,95394,MERY-SUR-OISE
093,95527,ROISSY-EN-FRANCE
