cddept,inseecommuneprinc,nomcommuneprinc
053,35115,FOUGERES
053,35217,PERTRE (LE)
053,49248,OMBREE D'ANJOU
053,53001,AHUILLE
053,53002,ALEXAIN
053,53003,AMBRIERES-LES-VALLEES
053,53005,ANDOUILLE
053,53007,ARGENTRE
053,53008,ARON
053,53009,ARQUENAY
053,53010,ASSE-LE-BERENGER
053,53011,ASTILLE
053,53012,ATHEE
053,53013,AVERTON
053,53015,BACONNIERE (LA)
053,53016,BAIS
053,53017,VAL-DU-MAINE
053,53018,BALLOTS
053,53019,BANNES
053,53021,BAZOGE-MONTPINCON (LA)
053,53022,BAZOUGE-DE-CHEMERE (LA)
053,53023,BAZOUGE-DES-ALLEUX (LA)
053,53025,BAZOUGERS
053,53026,BEAULIEU-SUR-OUDON
053,53027,BEAUMONT-PIED-DE-BOEUF
053,53028,BELGEARD
053,53029,BIERNE-LES-VILLAGES
053,53030,BIGNON-DU-MAINE (LE)
053,53031,BIGOTTIERE (LA)
053,53033,BOISSIERE (LA)
053,53034,BONCHAMP-LES-LAVAL
053,53035,BOUCHAMPS-LES-CRAON
053,53036,BOUERE
053,53037,BOUESSAY
053,53038,BOULAY-LES-IFS
053,53039,BOURGNEUF-LA-FORET (LE)
053,53040,BOURGON
053,53041,BRAINS-SUR-LES-MARCHES
053,53042,BRECE
053,53043,BREE
053,53045,BRULATTE (LA)
053,53046,BURET (LE)
053,53047,CARELLES
053,53048,CHAILLAND
053,53049,CHALONS-DU-MAINE
053,53051,CHAMPEON
053,53052,CHAMPFREMONT
053,53053,CHAMPGENETEUX
053,53054,CHANGE
053,53055,CHANTRIGNE
053,53056,CHAPELLE-ANTHENAISE (LA)
053,53057,CHAPELLE-AU-RIBOUL (LA)
053,53058,CHAPELLE-CRAONNAISE (LA)
053,53059,CHAPELLE-RAINSOUIN (LA)
053,53061,CHARCHIGNE
053,53062,CHATEAU-GONTIER-SUR-MAYENNE
053,53063,CHATELAIN
053,53064,CHATILLON-SUR-COLMONT
053,53066,CHEMAZE
053,53067,CHEMERE-LE-ROI
053,53068,CHERANCE
053,53069,CHEVAIGNE-DU-MAINE
053,53071,COLOMBIERS-DU-PLESSIS
053,53072,COMMER
053,53073,CONGRIER
053,53074,CONTEST
053,53075,COSMES
053,53076,COSSE-EN-CHAMPAGNE
053,53077,COSSE-LE-VIVIEN
053,53078,COUDRAY
053,53079,COUESMES-VAUCE
053,53080,COUPTRAIN
053,53082,COURBEVEILLE
053,53083,COURCITE
053,53084,CRAON
053,53085,CRENNES-SUR-FRAUBEE
053,53086,CROIXILLE (LA)
053,53087,CROPTE (LA)
053,53088,CUILLE
053,53089,DAON
053,53090,DENAZE
053,53091,DESERTINES
053,53093,DOREE (LA)
053,53094,ENTRAMMES
053,53096,ERNEE
053,53097,EVRON
053,53098,FONTAINE-COUVERTE
053,53099,FORCE
053,53100,FOUGEROLLES-DU-PLESSIS
053,53101,FROMENTIERES
053,53102,GASTINES
053,53103,GENEST-SAINT-ISLE (LE)
053,53104,GENNES-LONGUEFUYE
053,53105,GESNES
053,53106,GESVRES
053,53107,GORRON
053,53108,GRAVELLE (LA)
053,53109,GRAZAY
053,53110,GREZ-EN-BOUERE
053,53111,HAIE-TRAVERSAINE (LA)
053,53112,HAM (LE)
053,53113,HAMBERS
053,53114,HARDANGES
053,53115,HERCE
053,53116,HORPS (LE)
053,53117,HOUSSAY
053,53118,HOUSSEAU-BRETIGNOLLES (LE)
053,53119,HUISSERIE (L')
053,53120,IZE
053,53121,JAVRON-LES-CHAPELLES
053,53122,JUBLAINS
053,53123,JUVIGNE
053,53124,PREE-D'ANJOU
053,53125,LANDIVY
053,53126,LARCHAMP
053,53127,LASSAY-LES-CHATEAUX
053,53128,LAUBRIERES
053,53129,LAUNAY-VILLIERS
053,53130,LAVAL
053,53131,LESBOIS
053,53132,LEVARE
