cddept,inseecommuneprinc,nomcommuneprinc
052,52001,AGEVILLE
052,52002,AIGREMONT
052,52003,AILLIANVILLE
052,52004,AINGOULAINCOURT
052,52005,AIZANVILLE
052,52006,ALLICHAMPS
052,52007,AMBONVILLE
052,52008,ANDELOT-BLANCHEVILLE
052,52009,ANDILLY-EN-BASSIGNY
052,52011,ANNEVILLE-LA-PRAIRIE
052,52012,ANNONVILLE
052,52013,ANROSEY
052,52014,APREY
052,52015,ARBIGNY-SOUS-VARENNES
052,52016,ARBOT
052,52017,ARC-EN-BARROIS
052,52019,ARNANCOURT
052,52021,ATTANCOURT
052,52022,AUBEPIERRE-SUR-AUBE
052,52023,AUBERIVE
052,52025,AUDELONCOURT
052,52027,AUJEURRES
052,52028,AULNOY-SUR-AUBE
052,52029,AUTIGNY-LE-GRAND
052,52030,AUTIGNY-LE-PETIT
052,52031,AUTREVILLE-SUR-LA-RENNE
052,52033,AVRECOURT
052,52034,BAILLY-AUX-FORGES
052,52035,BAISSEY
052,52037,BANNES
052,52038,BASSONCOURT
052,52039,BAUDRECOURT
052,52040,BAY-SUR-AUBE
052,52042,BEAUCHEMIN
052,52043,BELMONT
052,52044,ROCHES-BETTAINCOURT
052,52045,BETTANCOURT-LA-FERREE
052,52047,BEURVILLE
052,52050,BIESLES
052,52051,BIZE
052,52053,BLAISY
052,52055,BLECOURT
052,52056,BLESSONVILLE
052,52057,BLUMERAY
052,52058,BOLOGNE
052,52059,BONNECOURT
052,52060,BOURBONNE-LES-BAINS
052,52061,BOURDONS-SUR-ROGNON
052,52062,BOURG
052,52063,BOURG-SAINTE-MARIE
052,52064,BOURMONT-ENTRE-MEUSE-ET-MOUZON
052,52065,BOUZANCOURT
052,52066,BRACHAY
052,52067,BRAINVILLE-SUR-MEUSE
052,52069,BRAUX-LE-CHATEL
052,52070,BRENNES
052,52072,BRETHENAY
052,52074,BREUVANNES-EN-BASSIGNY
052,52075,BRIAUCOURT
052,52076,BRICON
052,52079,BROUSSEVAL
052,52082,BUGNIERES
052,52083,CHAMPSEVRAINE
052,52084,BUSSON
052,52085,BUXIERES-LES-CLEFMONT
052,52087,BUXIERES-LES-VILLIERS
052,52088,CEFFONDS
052,52089,CELLES-EN-BASSIGNY
052,52090,CELSOY
052,52091,CERISIERES
052,52092,CHALANCEY
052,52093,CHALINDREY
052,52094,VALS-DES-TILLES
052,52095,CHALVRAINES
052,52097,CHAMBRONCOURT
052,52099,CHAMOUILLEY
052,52102,CHAMPIGNY-LES-LANGRES
052,52103,CHAMPIGNY-SOUS-VARENNES
052,52104,CHANCENAY
052,52105,CHANGEY
052,52106,CHANOY
052,52107,CHANTRAINES
052,52108,CHARMES
052,52109,CHARMES-EN-L'ANGLE
052,52110,CHARMES-LA-GRANDE
052,52113,CHASSIGNY
052,52114,CHATEAUVILLAIN
052,52115,CHATENAY-MACHERON
052,52116,CHATENAY-VAUDIN
052,52118,CHATONRUPT-SOMMERMONT
052,52119,CHAUDENAY
052,52120,CHAUFFOURT
052,52121,CHAUMONT
052,52123,CHEVILLON
052,52125,CHAMARANDES-CHOIGNES
052,52126,CHOILLEY-DARDENAY
052,52128,CIREY-LES-MAREILLES
052,52129,CIREY-SUR-BLAISE
052,52130,CIRFONTAINES-EN-AZOIS
052,52131,CIRFONTAINES-EN-ORNOIS
052,52132,CLEFMONT
052,52133,CLINCHAMP
052,52134,COHONS
052,52135,COIFFY-LE-BAS
052,52136,COIFFY-LE-HAUT
052,52137,COLMIER-LE-BAS
052,52138,COLMIER-LE-HAUT
052,52140,COLOMBEY-LES-DEUX-EGLISES
052,52141,CONDES
052,52142,CONSIGNY
052,52145,COUBLANC
052,52146,COUPRAY
052,52147,COURCELLES-EN-MONTAGNE
052,52149,COURCELLES-SUR-BLAISE
052,52151,COUR-L'EVEQUE
052,52155,CULMONT
052,52156,CUREL
052,52157,CURMONT
052,52158,CUSEY
052,52160,DAILLANCOURT
052,52162,DAMMARTIN-SUR-MEUSE
052,52163,DAMPIERRE
052,52164,DAMREMONT
052,52165,DANCEVOIR
052,52167,DARMANNES
052,52168,DINTEVILLE
052,52169,DOMBLAIN
052,52170,DOMMARIEN
052,52171,DOMMARTIN-LE-FRANC
052,52172,DOMMARTIN-LE-SAINT-PERE
052,52173,DOMREMY-LANDEVILLE
052,52174,DONCOURT-SUR-MEUSE
052,52175,DONJEUX
052,52177,DOULAINCOURT-SAUCOURT
052,52178,DOULEVANT-LE-CHATEAU
052,52179,DOULEVANT-LE-PETIT
052,52181,ECHENAY
052,52182,ECLARON-BRAUCOURT-SAINTE-LIVIERE
052,52183,ECOT-LA-COMBE
052,52184,EFFINCOURT
052,52185,ENFONVELLE
052,52187,EPIZON
052,52189,VAL-D'ESNOMS (LE)
052,52190,ESNOUVEAUX
052,52193,EUFFIGNEIX
052,52194,EURVILLE-BIENVILLE
052,52195,FARINCOURT
052,52196,FAVEROLLES
052,52197,FAYL-BILLOT
052,52198,FAYS
052,52199,FERRIERE-ET-LAFOLIE
052,52200,FLAGEY
052,52201,FLAMMERECOURT
052,52203,FONTAINES-SUR-MARNE
052,52204,FORCEY
052,52205,FOULAIN
052,52206,FRAMPAS
052,52207,FRECOURT
052,52208,FRESNES-SUR-APANCE
052,52211,FRONCLES
052,52212,FRONVILLE
052,52213,GENEVRIERES
052,52214,GENEVROYE (LA)
052,52216,GERMAINES
052,52217,GERMAINVILLIERS
052,52218,GERMAY
052,52219,GERMISAY
052,52220,GIEY-SUR-AUJON
052,52221,GILLANCOURT
052,52222,GILLAUME
052,52223,GILLEY
052,52227,GRAFFIGNY-CHEMIN
052,52228,GRANDCHAMP
052,52229,GRENANT
052,52230,GUDMONT-VILLIERS
052,52231,GUINDRECOURT-AUX-ORMES
052,52232,GUINDRECOURT-SUR-BLAISE
052,52233,GUYONVELLE
052,52234,HACOURT
052,52235,HALLIGNICOURT
052,52237,HARREVILLE-LES-CHANTEURS
052,52240,HEUILLEY-LE-GRAND
052,52242,HAUTE-AMANCE
052,52244,HUMBECOURT
052,52245,HUMBERVILLE
052,52246,HUMES-JORQUENAY
052,52247,ILLOUD
052,52248,IS-EN-BASSIGNY
052,52249,ISOMES
052,52250,JOINVILLE
052,52251,JONCHERY
052,52253,JUZENNECOURT
052,52254,LACHAPELLE-EN-BLAISY
052,52256,LAFAUCHE
052,52257,LAFERTE-SUR-AMANCE
052,52258,LAFERTE-SUR-AUBE
052,52260,LAMANCINE
052,52264,LANEUVELLE
052,52265,BAYARD-SUR-MARNE
052,52266,LANEUVILLE-A-REMY
052,52267,LANEUVILLE-AU-PONT
052,52269,LANGRES
052,52271,LANQUES-SUR-ROGNON
052,52272,LANTY-SUR-AUBE
052,52273,LARIVIERE-ARNONCOURT
052,52274,LATRECEY-ORMOY-SUR-AUBE
052,52275,LAVERNOY
052,52276,LAVILLE-AUX-BOIS
052,52277,LAVILLENEUVE
052,52278,LAVILLENEUVE-AU-ROI
052,52280,LECEY
052,52282,LEFFONDS
052,52284,LESCHERES-SUR-LE-BLAISERON
052,52285,LEUCHEY
052,52286,LEURVILLE
052,52288,LEZEVILLE
052,52289,LIFFOL-LE-PETIT
052,52290,LOGES (LES)
052,52291,LONGCHAMP
052,52292,LONGEAU-PERCEY
052,52294,LOUVEMONT
052,52295,LOUVIERES
052,52297,LUZY-SUR-MARNE
052,52298,MAATZ
052,52300,MAGNEUX
052,52301,MAISONCELLES
052,52302,MAIZIERES
052,52303,MAIZIERES-SUR-AMANCE
052,52305,MANDRES-LA-COTE
052,52306,MANOIS
052,52307,MARAC
052,52308,MARANVILLE
052,52310,MARBEVILLE
052,52311,MARCILLY-EN-BASSIGNY
052,52312,MARDOR
052,52313,MAREILLES
052,52315,MARNAY-SUR-MARNE
052,52316,MATHONS
052,52318,MELAY
052,52319,MENNOUVEAUX
052,52321,MERTRUD
052,52322,MEURES
052,52325,MILLIERES
052,52326,MIRBEL
052,52327,MOESLAINS
052,52328,MONTCHARVOT
052,52330,MONTHERIES
052,52331,PORTE DU DER (LA)
052,52332,VAL-DE-MEUSE
052,52335,MONTOT-SUR-ROGNON
052,52336,MONTREUIL-SUR-BLAISE
052,52337,MONTREUIL-SUR-THONNANCE
052,52341,MORANCOURT
052,52342,MORIONVILLIERS
052,52344,MOUILLERON
052,52346,MUSSEY-SUR-MARNE
052,52347,NARCY
052,52348,NEUILLY-L'EVEQUE
052,52349,NEUILLY-SUR-SUIZE
052,52350,NEUVELLE-LES-VOISEY
052,52352,NINVILLE
052,52353,NOGENT
052,52354,NOIDANT-CHATENOY
052,52355,NOIDANT-LE-ROCHEUX
052,52357,NONCOURT-SUR-LE-RONGEANT
052,52358,NOYERS
052,52359,NULLY
052,52360,OCCEY
052,52362,ORBIGNY-AU-MONT
052,52363,ORBIGNY-AU-VAL
052,52364,ORCEVAUX
052,52365,ORGES
052,52366,ORMANCEY
052,52367,ORMOY-LES-SEXFONTAINES
052,52369,ORQUEVAUX
052,52370,OSNE-LE-VAL
052,52371,OUDINCOURT
052,52372,OUTREMECOURT
052,52373,OZIERES
052,52374,PAILLY (LE)
052,52375,PALAISEUL
052,52376,PANSEY
052,52377,PARNOY-EN-BASSIGNY
052,52378,PAROY-SUR-SAULX
052,52380,PEIGNEY
052,52383,PERRANCEY-LES-VIEUX-MOULINS
052,52384,PERROGNEY-LES-FONTAINES
052,52385,PERRUSSE
052,52386,PERTHES
052,52388,PIERREMONT-SUR-AMANCE
052,52390,PISSELOUP
052,52391,PLANRUPT
052,52392,PLESNOY
052,52393,POINSENOT
052,52394,POINSON-LES-FAYL
052,52395,POINSON-LES-GRANCEY
052,52396,POINSON-LES-NOGENT
052,52397,POISEUL
052,52398,POISSONS
052,52399,PONT-LA-VILLE
