cddept,inseecommuneprinc,nomcommuneprinc
064,64001,AAST
064,64002,ABERE
064,64003,ABIDOS
064,64004,ABITAIN
064,64005,ABOS
064,64006,ACCOUS
064,64007,AGNOS
064,64008,AHAXE-ALCIETTE-BASCASSAN
064,64009,AHETZE
064,64010,AICIRITS-CAMOU-SUHAST
064,64011,AINCILLE
064,64012,AINHARP
064,64013,AINHICE-MONGELOS
064,64014,AINHOA
064,64015,ALCAY-ALCABEHETY-SUNHARETTE
064,64016,ALDUDES
064,64017,ALOS-SIBAS-ABENSE
064,64018,AMENDEUIX-ONEIX
064,64019,AMOROTS-SUCCOS
064,64021,ANDOINS
064,64022,ANDREIN
064,64023,ANGAIS
064,64024,ANGLET
064,64025,ANGOUS
064,64026,ANHAUX
064,64027,ANOS
064,64028,ANOYE
064,64029,ARAMITS
064,64031,ARANCOU
064,64032,ARAUJUZON
064,64033,ARAUX
064,64034,ARBERATS-SILLEGUE
064,64035,ARBONNE
064,64036,ARBOUET-SUSSAUTE
064,64037,ARBUS
064,64038,ARCANGUES
064,64039,AREN
064,64040,ARETTE
064,64041,ARESSY
064,64042,ARGAGNON
064,64043,ARGELOS
064,64044,ARGET
064,64045,ARHANSUS
064,64046,ARMENDARITS
064,64047,ARNEGUY
064,64048,ARNOS
064,64049,AROUE-ITHOROTS-OLHAIBY
064,64050,ARRAST-LARREBIEU
064,64051,ARRAUTE-CHARRITTE
064,64052,ARRICAU-BORDES
064,64053,ARRIEN
064,64054,ARROS-DE-NAY
064,64056,ARROSES
064,64057,ARTHEZ-DE-BEARN
064,64058,ARTHEZ-D'ASSON
064,64059,ARTIGUELOUTAN
064,64060,ARTIGUELOUVE
064,64061,ARTIX
064,64062,ARUDY
064,64063,ARZACQ-ARRAZIGUET
064,64064,ASASP-ARROS
064,64065,ASCAIN
064,64066,ASCARAT
064,64067,ASSAT
064,64068,ASSON
064,64069,ASTE-BEON
064,64070,ASTIS
064,64071,ATHOS-ASPIS
064,64072,AUBERTIN
064,64073,AUBIN
064,64074,AUBOUS
064,64075,AUDAUX
064,64077,AUGA
064,64078,AURIAC
064,64079,AURIONS-IDERNES
064,64080,AUSSEVIELLE
064,64081,AUSSURUCQ
064,64082,AUTERRIVE
064,64083,AUTEVIELLE-SAINT-MARTIN-BIDEREN
064,64084,AYDIE
064,64085,AYDIUS
064,64086,AYHERRE
064,64087,BAIGTS-DE-BEARN
064,64088,BALANSUN
064,64089,BALEIX
064,64090,BALIRACQ-MAUMUSSON
064,64091,BALIROS
064,64092,BANCA
064,64093,BARCUS
064,64094,BARDOS
064,64095,BARINQUE
064,64096,BARRAUTE-CAMU
064,64097,BARZUN
064,64098,BASSILLON-VAUZE
064,64099,BASTANES
064,64100,BASSUSSARRY
064,64101,BAUDREIX
064,64102,BAYONNE
064,64103,BEDEILLE
064,64104,BEDOUS
064,64105,BEGUIOS
064,64106,BEHASQUE-LAPISTE
064,64107,BEHORLEGUY
064,64108,BELLOCQ
064,64109,BENEJACQ
064,64110,BEOST
064,64112,BERENX
064,64113,BERGOUEY-VIELLENAVE
064,64114,BERNADETS
064,64115,BERROGAIN-LARUNS
064,64116,BESCAT
064,64117,BESINGRAND
064,64118,BETRACQ
064,64119,BEUSTE
064,64120,BEYRIE-SUR-JOYEUSE
064,64121,BEYRIE-EN-BEARN
064,64122,BIARRITZ
064,64123,BIDACHE
064,64124,BIDARRAY
064,64125,BIDART
064,64126,BIDOS
064,64127,BIELLE
064,64128,BILHERES
064,64129,BILLERE
064,64130,BIRIATOU
064,64131,BIRON
064,64132,BIZANOS
064,64133,BOEIL-BEZING
064,64134,BONLOC
064,64135,BONNUT
064,64136,BORCE
064,64137,BORDERES
064,64138,BORDES
064,64139,BOSDARROS
064,64140,BOUCAU
064,64141,BOUEILH-BOUEILHO-LASQUE
064,64142,BOUGARBER
064,64143,BOUILLON
064,64144,BOUMOURT
064,64145,BOURDETTES
064,64146,BOURNOS
064,64147,BRISCOUS
064,64148,BRUGES-CAPBIS-MIFAGET
064,64149,BUGNEIN
064,64150,BUNUS
064,64151,BURGARONNE
064,64152,BUROS
064,64153,BUROSSE-MENDOUSSE
064,64154,BUSSUNARITS-SARRASQUETTE
064,64155,BUSTINCE-IRIBERRY
064,64156,BUZIET
064,64157,BUZY
064,64158,CABIDOS
064,64159,CADILLON
064,64160,CAMBO-LES-BAINS
064,64161,CAME
064,64162,CAMOU-CIHIGUE
064,64165,CARDESSE
064,64166,CARO
064,64167,CARRERE
