cddept,inseecommuneprinc,nomcommuneprinc
087,24218,JUMILHAC-LE-GRAND
087,87001,AIXE-SUR-VIENNE
087,87002,AMBAZAC
087,87003,ARNAC-LA-POSTE
087,87004,AUGNE
087,87005,AUREIL
087,87006,AZAT-LE-RIS
087,87007,BALLEDENT
087,87008,BAZEUGE (LA)
087,87009,BEAUMONT-DU-LAC
087,87011,BELLAC
087,87012,BERNEUIL
087,87013,BERSAC-SUR-RIVALIER
087,87014,BESSINES-SUR-GARTEMPE
087,87015,BEYNAC
087,87016,BILLANGES (LES)
087,87017,BLANZAC
087,87018,BLOND
087,87019,BOISSEUIL
087,87020,BONNAC-LA-COTE
087,87021,BOSMIE-L'AIGUILLE
087,87022,BREUILAUFA
087,87023,BUIS (LE)
087,87024,BUJALEUF
087,87025,BURGNAC
087,87027,BUSSIERE-GALANT
087,87028,VAL-D'OIRE-ET-GARTEMPE
087,87029,CARS (LES)
087,87030,CHAILLAC-SUR-VIENNE
087,87031,CHALARD (LE)
087,87032,CHALUS
087,87033,CHAMBORET
087,87034,CHAMPAGNAC-LA-RIVIERE
087,87035,CHAMPNETERY
087,87036,CHAMPSAC
087,87037,CHAPELLE-MONTBRANDEIX (LA)
087,87038,CHAPTELAT
087,87039,CHATEAU-CHERVIX
087,87040,CHATEAUNEUF-LA-FORET
087,87041,CHATEAUPONSAC
087,87042,CHATENET-EN-DOGNON (LE)
087,87043,CHEISSOUX
087,87044,CHERONNAC
087,87045,CIEUX
087,87046,COGNAC-LA-FORET
087,87047,COMPREIGNAC
087,87048,CONDAT-SUR-VIENNE
087,87049,COUSSAC-BONNEVAL
087,87050,COUZEIX
087,87051,CROISILLE-SUR-BRIANCE (LA)
087,87052,CROIX-SUR-GARTEMPE (LA)
087,87053,CROMAC
087,87054,CUSSAC
087,87056,DINSAC
087,87057,DOMPIERRE-LES-EGLISES
087,87058,DOMPS
087,87059,DORAT (LE)
087,87060,DOURNAZAC
087,87061,DROUX
087,87062,EYBOULEUF
087,87063,EYJEAUX
087,87064,EYMOUTIERS
087,87065,FEYTIAT
087,87066,FLAVIGNAC
087,87067,FOLLES
087,87068,FROMENTAL
087,87069,GAJOUBERT
087,87070,GENEYTOUSE (LA)
087,87071,GLANDON
087,87072,GLANGES
087,87073,GORRE
087,87074,GRANDS-CHEZEAUX (LES)
087,87075,ISLE
087,87076,JABREILLES-LES-BORDES
087,87077,JANAILHAC
087,87078,JAVERDAT
087,87079,JONCHERE-SAINT-MAURICE (LA)
087,87080,JOUAC
087,87081,JOURGNAC
087,87082,LADIGNAC-LE-LONG
087,87083,LAURIERE
087,87084,LAVIGNAC
087,87085,LIMOGES
087,87086,LINARDS
087,87087,LUSSAC-LES-EGLISES
087,87088,MAGNAC-BOURG
087,87089,MAGNAC-LAVAL
087,87090,MAILHAC-SUR-BENAIZE
087,87091,MAISONNAIS-SUR-TARDOIRE
087,87092,MARVAL
087,87093,MASLEON
087,87094,MEILHAC
087,87095,MEUZAC
087,87096,MEYZE (LA)
087,87097,VAL D'ISSOIRE
087,87099,MOISSANNES
087,87100,MONTROL-SENARD
087,87101,MORTEMART
087,87103,NANTIAT
087,87104,NEDDE
087,87105,NEUVIC-ENTIER
087,87106,NEXON
087,87107,NIEUL
087,87108,NOUIC
087,87109,ORADOUR-SAINT-GENEST
087,87110,ORADOUR-SUR-GLANE
087,87111,ORADOUR-SUR-VAYRES
087,87112,PAGEAS
087,87113,PALAIS-SUR-VIENNE (LE)
087,87114,PANAZOL
087,87115,PENSOL
087,87116,PEYRAT-DE-BELLAC
087,87117,PEYRAT-LE-CHATEAU
087,87118,PEYRILHAC
087,87119,PIERRE-BUFFIERE
087,87120,PORCHERIE (LA)
087,87122,RAZES
087,87123,REMPNAT
087,87124,RILHAC-LASTOURS
087,87125,RILHAC-RANCON
087,87126,ROCHECHOUART
087,87127,ROCHE-L'ABEILLE (LA)
087,87128,SAINT-PARDOUX-LE-LAC
087,87129,ROYERES
087,87130,ROZIERS-SAINT-GEORGES
087,87131,SAILLAT-SUR-VIENNE
087,87132,SAINT-AMAND-LE-PETIT
087,87133,SAINT-AMAND-MAGNAZEIX
087,87134,SAINTE-ANNE-SAINT-PRIEST
087,87135,SAINT-AUVENT
087,87137,SAINT-BAZILE
087,87138,SAINT-BONNET-BRIANCE
087,87139,SAINT-BONNET-DE-BELLAC
087,87140,SAINT-BRICE-SUR-VIENNE
087,87141,SAINT-CYR
087,87142,SAINT-DENIS-DES-MURS
087,87143,SAINT-GENCE
087,87144,SAINT-GENEST-SUR-ROSELLE
087,87145,SAINT-GEORGES-LES-LANDES
087,87146,SAINT-GERMAIN-LES-BELLES
087,87147,SAINT-GILLES-LES-FORETS
087,87148,SAINT-HILAIRE-BONNEVAL
087,87149,SAINT-HILAIRE-LA-TREILLE
087,87150,SAINT-HILAIRE-LES-PLACES
087,87151,SAINT-JEAN-LIGOURE
087,87152,SAINT-JOUVENT
087,87153,SAINT-JULIEN-LE-PETIT
087,87154,SAINT-JUNIEN
087,87155,SAINT-JUNIEN-LES-COMBES
087,87156,SAINT-JUST-LE-MARTEL
087,87157,SAINT-LAURENT-LES-EGLISES
087,87158,SAINT-LAURENT-SUR-GORRE
087,87159,SAINT-LEGER-LA-MONTAGNE
087,87160,SAINT-LEGER-MAGNAZEIX
087,87161,SAINT-LEONARD-DE-NOBLAT
087,87162,SAINTE-MARIE-DE-VAUX
087,87163,SAINT-MARTIAL-SUR-ISOP
087,87164,SAINT-MARTIN-DE-JUSSAC
087,87165,SAINT-MARTIN-LE-MAULT
087,87166,SAINT-MARTIN-LE-VIEUX
087,87167,SAINT-MARTIN-TERRESSUS
087,87168,SAINT-MATHIEU
087,87169,SAINT-MAURICE-LES-BROUSSES
087,87170,SAINT-MEARD
087,87172,SAINT-OUEN-SUR-GARTEMPE
087,87174,SAINT-PAUL
087,87176,SAINT-PRIEST-LIGOURE
087,87177,SAINT-PRIEST-SOUS-AIXE
087,87178,SAINT-PRIEST-TAURION
087,87179,SAINT-SORNIN-LA-MARCHE
087,87180,SAINT-SORNIN-LEULAC
087,87181,SAINT-SULPICE-LAURIERE
087,87182,SAINT-SULPICE-LES-FEUILLES
087,87183,SAINT-SYLVESTRE
087,87185,SAINT-VICTURNIEN
087,87186,SAINT-VITTE-SUR-BRIANCE
087,87187,SAINT-YRIEIX-LA-PERCHE
