cddept,inseecommuneprinc,nomcommuneprinc
048,48001,ALBARET-LE-COMTAL
048,48002,ALBARET-SAINTE-MARIE
048,48003,ALLENC
048,48004,ALTIER
048,48005,ANTRENAS
048,48007,ARZENC-D'APCHER
048,48008,ARZENC-DE-RANDON
048,48009,PEYRE EN AUBRAC
048,48010,AUROUX
048,48012,MONTS-VERTS (LES)
048,48013,BADAROUX
048,48015,PIED-DE-BORNE
048,48016,BALSIEGES
048,48017,BANASSAC-CANILHAC 
048,48018,BARJAC
048,48019,BARRE-DES-CEVENNES
048,48020,BASSURELS
048,48021,BASTIDE-PUYLAURENT (LA)
048,48025,BESSONS (LES)
048,48026,BLAVIGNAC
048,48027,MONT LOZERE ET GOULET
048,48028,BONDONS (LES)
048,48029,BORN (LE)
048,48030,BRENOUX
048,48031,BRION
048,48032,BUISSON (LE)
048,48034,CANOURGUE (LA)
048,48036,CASSAGNAS
048,48037,CHADENET
048,48038,BEL-AIR-VAL-D'ANCE
048,48039,CHANAC
048,48041,CHASTANIER
048,48042,CHASTEL-NOUVEL
048,48043,CHATEAUNEUF-DE-RANDON
048,48044,CHAUCHAILLES
048,48045,CHAUDEYRAC
048,48046,CHAULHAC
048,48048,CHEYLARD-L'EVEQUE
048,48050,BEDOUES-COCURES 
048,48051,COLLET-DE-DEZE (LE)
048,48053,CUBIERES
048,48054,CUBIERETTES
048,48055,CULTURES
048,48056,ESCLANEDES
048,48058,FAGE-MONTIVERNOUX (LA)
048,48059,FAGE-SAINT-JULIEN (LA)
048,48061,FLORAC TROIS RIVIERES
048,48063,FONTANS
048,48064,FOURNELS
048,48065,FRAISSINET-DE-FOURQUES
048,48067,GABRIAC
048,48068,GABRIAS
048,48069,GATUZIERES
048,48070,GRANDRIEU
048,48071,GRANDVALS
048,48072,GREZES
048,48073,HERMAUX (LES)
048,48074,HURES-LA-PARADE
048,48075,ISPAGNAC
048,48077,JULIANGES
048,48079,LAJO
048,48080,LANGOGNE
048,48081,LANUEJOLS
048,48082,LAUBERT
048,48083,LAUBIES (LES)
048,48085,LAVAL-DU-TARN
048,48086,LUC
048,48087,PRINSUEJOLS-MALBOUZON
048,48088,MALENE (LA)
048,48089,MALZIEU-FORAIN (LE)
048,48090,MALZIEU-VILLE (LE)
048,48091,MARCHASTEL
048,48092,MARVEJOLS
048,48094,MASSEGROS CAUSSES GORGES
048,48095,MENDE
048,48096,MEYRUEIS
048,48097,MOISSAC-VALLEE-FRANCAISE
048,48098,MOLEZON
048,48099,BOURGS SUR COLAGNE
048,48100,MONTBEL
048,48103,MONTRODAT
048,48104,NASBINALS
048,48105,NAUSSAC-FONTANES
048,48106,NOALHAC
048,48107,PALHERS
048,48108,PANOUSE (LA)
048,48110,PAULHAC-EN-MARGERIDE
048,48111,PELOUSE
048,48112,PIERREFICHE
048,48115,POMPIDOU (LE)
048,48116,PONT DE MONTVERT - SUD MONT LOZERE
048,48117,POURCHARESSES
048,48119,PREVENCHERES
048,48121,PRUNIERES
048,48123,RECOULES-D'AUBRAC
048,48124,RECOULES-DE-FUMAS
048,48126,LACHAMP-RIBENNES
048,48127,MONTS-DE-RANDON
048,48128,RIMEIZE
048,48129,ROCLES
048,48130,ROUSSES
048,48131,ROZIER (LE)
048,48132,SAINT-ALBAN-SUR-LIMAGNOLE
048,48135,SAINT-ANDRE-CAPCEZE
048,48136,SAINT-ANDRE-DE-LANCIZE
048,48137,SAINT-BAUZILE
048,48138,SAINT-BONNET-DE-CHIRAC
048,48139,SAINT BONNET-LAVAL
048,48140,SAINT-CHELY-D'APCHER
048,48141,MAS-SAINT-CHELY
048,48144,SAINTE-CROIX-VALLEE-FRANCAISE
048,48145,SAINT-DENIS-EN-MARGERIDE
048,48146,GORGES DU TARN CAUSSES
048,48147,SAINT-ETIENNE-DU-VALDONNEZ
048,48148,SAINT-ETIENNE-VALLEE-FRANCAISE
048,48149,SAINTE-EULALIE
048,48150,SAINT-FLOUR-DE-MERCOIRE
048,48151,SAINT-FREZAL-D'ALBUGES
048,48152,VENTALON EN CEVENNES
048,48153,SAINT-GAL
048,48155,SAINT-GERMAIN-DE-CALBERTE
048,48156,SAINT-GERMAIN-DU-TEIL
048,48157,SAINTE-HELENE
048,48158,SAINT-HILAIRE-DE-LAVIT
048,48160,SAINT-JEAN-LA-FOUILLOUSE
048,48161,SAINT-JUERY
048,48163,SAINT-JULIEN-DES-POINTS
048,48165,SAINT-LAURENT-DE-MURET
048,48166,CANS ET CEVENNES
048,48167,SAINT-LAURENT-DE-VEYRES
048,48168,SAINT-LEGER-DE-PEYRE
048,48169,SAINT-LEGER-DU-MALZIEU
048,48170,SAINT-MARTIN-DE-BOUBAUX
048,48171,SAINT-MARTIN-DE-LANSUSCLE
048,48173,SAINT-MICHEL-DE-DEZE
048,48174,SAINT-PAUL-LE-FROID
048,48175,SAINT-PIERRE-DE-NOGARET
048,48176,SAINT-PIERRE-DES-TRIPIERS
048,48177,SAINT-PIERRE-LE-VIEUX
048,48178,SAINT-PRIVAT-DE-VALLONGUE
048,48179,SAINT-PRIVAT-DU-FAU
048,48181,SAINT-SATURNIN
048,48182,SAINT-SAUVEUR-DE-GINESTOUX
048,48185,SALELLES (LES)
048,48187,SALCES (LES)
048,48188,SERVERETTE
048,48190,TERMES
048,48191,TIEULE (LA)
048,48192,TRELANS
048,48193,VEBRON
048,48194,VIALAS
048,48198,VILLEFORT
