cddept,inseecommuneprinc,nomcommuneprinc
042,42001,ABOEN
042,42002,AILLEUX
042,42003,AMBIERLE
042,42005,ANDREZIEUX-BOUTHEON
042,42006,APINAC
042,42007,ARCINGES
042,42008,ARCON
042,42009,ARTHUN
042,42010,AVEIZIEUX
042,42011,BALBIGNY
042,42012,BARD
042,42013,BELLEGARDE-EN-FOREZ
042,42014,BELLEROCHE
042,42015,BELMONT-DE-LA-LOIRE
042,42016,BENISSON-DIEU (LA)
042,42017,BESSAT (LE)
042,42018,BESSEY
042,42019,BOEN-SUR-LIGNON
042,42020,BOISSET-LES-MONTROND
042,42021,BOISSET-SAINT-PRIEST
042,42022,BONSON
042,42023,BOURG-ARGENTAL
042,42025,BOYER
042,42026,BRIENNON
042,42027,BULLY
042,42028,BURDIGNES
042,42029,BUSSIERES
042,42030,BUSSY-ALBIEUX
042,42031,CALOIRE
042,42032,CELLIEU
042,42033,CERGNE (LE)
042,42034,CERVIERES
042,42035,CEZAY
042,42036,CHAGNON
042,42037,CHALAIN-D'UZORE
042,42038,CHALAIN-LE-COMTAL
042,42039,CHALMAZEL-JEANSAGNIERE
042,42040,CHAMBA (LA)
042,42041,CHAMBEON
042,42042,CHAMBLES
042,42043,CHAMBOEUF
042,42044,CHAMBON-FEUGEROLLES (LE)
042,42045,CHAMBONIE (LA)
042,42046,CHAMPDIEU
042,42047,CHAMPOLY
042,42048,CHANDON
042,42050,CHAPELLE-EN-LAFAYE (LA)
042,42051,CHAPELLE-VILLARS (LA)
042,42052,CHARLIEU
042,42053,CHATEAUNEUF
042,42054,CHATELNEUF
042,42055,CHATELUS
042,42056,CHAVANAY
042,42058,CHAZELLES-SUR-LAVIEU
042,42059,CHAZELLES-SUR-LYON
042,42060,CHENEREILLES
042,42061,CHERIER
042,42062,CHEVRIERES
042,42063,CHIRASSIMONT
042,42064,CHUYER
042,42065,CIVENS
042,42066,CLEPPE
042,42067,COLOMBIER
042,42068,COMBRE
042,42069,COMMELLE-VERNAY
042,42070,CORDELLE
042,42073,COTTANCE
042,42074,COUTOUVRE
042,42075,CRAINTILLEUX
042,42076,CREMEAUX
042,42077,CROIZET-SUR-GAND
042,42079,CUINZIER
042,42081,CUZIEU
042,42083,DARGOIRE
042,42084,SOLORE-EN-FOREZ
042,42085,DOIZIEUX
042,42086,ECOCHE
042,42087,ECOTAY-L'OLME
042,42088,EPERCIEUX-SAINT-PAUL
042,42089,ESSERTINES-EN-CHATELNEUF
042,42090,ESSERTINES-EN-DONZY
042,42091,ESTIVAREILLES
042,42092,ETRAT (L')
042,42093,FARNAY
042,42094,FEURS
042,42095,FIRMINY
042,42096,FONTANES
042,42097,FOUILLOUSE (LA)
