cddept,inseecommuneprinc,nomcommuneprinc
040,40001,AIRE-SUR-L'ADOUR
040,40002,AMOU
040,40003,ANGOUME
040,40004,ANGRESSE
040,40005,ARBOUCAVE
040,40006,ARENGOSSE
040,40007,ARGELOS
040,40008,ARGELOUSE
040,40011,ARSAGUE
040,40012,ARTASSENX
040,40013,ARTHEZ-D'ARMAGNAC
040,40014,ARUE
040,40015,ARX
040,40016,AUBAGNAN
040,40017,AUDIGNON
040,40018,AUDON
040,40019,AUREILHAN
040,40020,AURICE
040,40021,AZUR
040,40022,BAHUS-SOUBIRAN
040,40023,BAIGTS
040,40024,BANOS
040,40025,BASCONS
040,40026,BAS-MAUCO
040,40027,BASSERCLES
040,40028,BASTENNES
040,40029,BATS
040,40030,BAUDIGNAN
040,40031,BEGAAR
040,40032,BELHADE
040,40033,BELIS
040,40034,BELUS
040,40035,BENESSE-LES-DAX
040,40036,BENESSE-MAREMNE
040,40037,BENQUET
040,40038,BERGOUEY
040,40039,BETBEZER-D'ARMAGNAC
040,40040,BEYLONGUE
040,40041,BEYRIES
040,40042,BIARROTTE
040,40043,BIAS
040,40044,BIAUDOS
040,40046,BISCARROSSE
040,40047,BONNEGARDE
040,40049,BORDERES-ET-LAMENSANS
040,40050,BOSTENS
040,40051,BOUGUE
040,40052,BOURDALAT
040,40053,BOURRIOT-BERGONCE
040,40054,BRASSEMPOUY
040,40055,BRETAGNE-DE-MARSAN
040,40056,BROCAS
040,40057,BUANES
040,40058,CACHEN
040,40059,CAGNOTTE
040,40060,CALLEN
040,40061,CAMPAGNE
040,40062,CAMPET-ET-LAMOLERE
040,40063,CANDRESSE
040,40064,CANENX-ET-REAUT
040,40065,CAPBRETON
040,40066,CARCARES-SAINTE-CROIX
040,40067,CARCEN-PONSON
040,40068,CASSEN
040,40069,CASTAIGNOS-SOUSLENS
040,40070,CASTANDET
040,40071,CASTELNAU-CHALOSSE
040,40072,CASTELNAU-TURSAN
040,40073,CASTELNER
040,40074,CASTEL-SARRAZIN
040,40075,CASTETS
040,40076,CAUNA
040,40077,CAUNEILLE
040,40078,CAUPENNE
040,40079,CAZALIS
040,40080,CAZERES-SUR-L'ADOUR
040,40081,CERE
040,40082,CLASSUN
040,40083,CLEDES
040,40084,CLERMONT
040,40085,COMMENSACQ
040,40086,COUDURES
040,40087,CREON-D'ARMAGNAC
040,40088,DAX
040,40089,DOAZIT
040,40090,DONZACQ
040,40091,DUHORT-BACHEN
040,40092,DUMES
040,40093,ESCALANS
040,40094,ESCOURCE
040,40095,ESTIBEAUX
040,40096,ESTIGARDE
040,40097,EUGENIE-LES-BAINS
040,40098,EYRES-MONCUBE
040,40099,FARGUES
040,40100,FRECHE (LE)
040,40101,GAAS
040,40102,GABARRET
040,40103,GAILLERES
040,40104,GAMARDE-LES-BAINS
040,40105,GAREIN
040,40106,GARREY
040,40108,GASTES
040,40109,GAUJACQ
040,40110,GEAUNE
040,40111,GELOUX
040,40112,GIBRET
040,40113,GOOS
040,40114,GOURBERA
040,40115,GOUSSE
040,40116,GOUTS
040,40117,GRENADE-SUR-L'ADOUR
040,40118,HABAS
040,40119,HAGETMAU
040,40120,HASTINGUES
040,40121,HAURIET
040,40122,HAUT-MAUCO
040,40123,HERM
040,40124,HERRE
040,40125,HEUGAS
040,40126,HINX
040,40127,HONTANX
040,40128,HORSARRIEU
040,40129,JOSSE
040,40130,LABASTIDE-CHALOSSE
040,40131,LABASTIDE-D'ARMAGNAC
040,40132,LABATUT
040,40133,LABENNE
040,40134,LABOUHEYRE
040,40135,LABRIT
040,40136,LACAJUNTE
040,40137,LACQUY
040,40138,LACRABE
040,40139,LAGLORIEUSE
040,40140,LAGRANGE
040,40141,LAHOSSE
040,40142,LALUQUE
040,40143,LAMOTHE
040,40144,LARBEY
040,40145,LARRIVIERE-SAINT-SAVIN
040,40146,LATRILLE
040,40147,LAUREDE
040,40148,LAURET
040,40149,LENCOUACQ
040,40150,LEON
040,40151,LESGOR
040,40152,LESPERON
040,40153,LEUY (LE)
040,40154,LEVIGNACQ
040,40155,LINXE
040,40156,LIPOSTHEY
040,40157,LIT-ET-MIXE
040,40158,LOSSE
040,40159,LOUER
040,40160,LOURQUEN
040,40161,LUBBON
040,40162,LUCBARDEZ-ET-BARGUES
040,40163,LUE
040,40164,RETJONS
040,40165,LUGLON
040,40166,LUSSAGNET
040,40167,LUXEY
040,40168,MAGESCQ
040,40169,MAILLAS
040,40170,MAILLERES
040,40171,MANO
040,40172,MANT
040,40173,MARPAPS
040,40174,MAURIES
040,40175,MAURRIN
040,40176,MAUVEZIN-D'ARMAGNAC
040,40177,MAYLIS
040,40178,MAZEROLLES
040,40179,MEES
040,40180,MEILHAN
040,40181,MESSANGES
040,40182,MEZOS
040,40183,MIMBASTE
040,40184,MIMIZAN
040,40185,MIRAMONT-SENSACQ
040,40186,MISSON
040,40187,MOLIETS-ET-MAA
040,40188,MOMUY
040,40189,MONGET
040,40190,MONSEGUR
040,40191,MONTAUT
040,40192,MONT-DE-MARSAN
040,40193,MONTEGUT
040,40194,MONTFORT-EN-CHALOSSE
040,40195,MONTGAILLARD
040,40196,MONTSOUE
040,40197,MORCENX-LA-NOUVELLE
040,40198,MORGANX
040,40199,MOUSCARDES
