cddept,inseecommuneprinc,nomcommuneprinc
038,38001,ABRETS EN DAUPHINE (LES)
038,38002,ADRETS (LES)
038,38003,AGNIN
038,38004,ALBENC (L')
038,38005,ALLEMOND
038,38006,ALLEVARD
038,38008,AMBEL
038,38009,ANJOU
038,38010,ANNOISIN-CHATELANS
038,38011,ANTHON
038,38012,AOSTE
038,38013,APPRIEU
038,38015,ARTAS
038,38017,ASSIEU
038,38018,AUBERIVES-EN-ROYANS
038,38019,AUBERIVES-SUR-VAREZE
038,38020,AURIS
038,38022,AVENIERES VEYRINS-THUELLIN (LES)
038,38023,AVIGNONET
038,38026,BALME-LES-GROTTES (LA)
038,38027,BARRAUX
038,38029,BATIE-MONTGASCON (LA)
038,38030,BEAUCROISSANT
038,38031,BEAUFIN
038,38032,BEAUFORT
038,38033,BEAULIEU
038,38034,BEAUREPAIRE
038,38035,BEAUVOIR-DE-MARC
038,38036,BEAUVOIR-EN-ROYANS
038,38037,BELLEGARDE-POUSSIEU
038,38039,BERNIN
038,38040,BESSE
038,38041,BESSINS
038,38042,BEVENAIS
038,38043,BILIEU
038,38044,BIOL
038,38045,BIVIERS
038,38046,BIZONNES
038,38047,BLANDIN
038,38048,BONNEFAMILLE
038,38049,BOSSIEU
038,38050,BOUCHAGE (LE)
038,38051,BOUGE-CHAMBALUD
038,38052,BOURG-D'OISANS (LE)
038,38053,BOURGOIN-JALLIEU
038,38054,BOUVESSE-QUIRIEU
038,38055,BRANGUES
038,38056,BRESSIEUX
038,38057,BRESSON
038,38058,BREZINS
038,38060,BRION
038,38061,BUISSE (LA)
038,38062,BUISSIERE (LA)
038,38063,BURCIN
038,38064,CESSIEU
038,38065,CHABONS
038,38066,CHALON
038,38067,CHAMAGNIEU
038,38068,CHAMPAGNIER
038,38069,CHAMPIER
038,38070,CHAMP-PRES-FROGES (LE)
038,38071,CHAMP-SUR-DRAC
038,38072,CHANAS
038,38073,CHANTEPERIER
038,38074,CHANTESSE
038,38075,CHAPAREILLAN
038,38076,CHAPELLE-DE-LA-TOUR (LA)
038,38077,CHAPELLE-DE-SURIEU (LA)
038,38078,CHAPELLE-DU-BARD (LA)
038,38080,CHARANCIEU
038,38081,CHARANTONNAY
038,38082,CHARAVINES
038,38083,CHARETTE
038,38084,CHARNECLES
038,38085,CHARVIEU-CHAVAGNEUX
038,38086,CHASSELAY
038,38087,CHASSE-SUR-RHONE
038,38089,CHASSIGNIEU
038,38090,CHATEAU-BERNARD
038,38091,CHATEAUVILAIN
038,38092,CHATELUS
038,38093,CHATENAY
038,38094,CHATONNAY
038,38095,CHATTE
038,38097,CHAVANOZ
038,38098,CHELIEU
038,38099,CHEVRIERES
038,38100,CHEYLAS (LE)
038,38101,CHEYSSIEU
038,38102,CHEZENEUVE
038,38103,CHICHILIANNE
038,38104,CHIMILIN
038,38105,CHIRENS
038,38106,CHOLONGE
038,38107,CHONAS-L'AMBALLAN
038,38108,CHORANCHE
038,38109,CHOZEAU
038,38110,CHUZELLES
038,38111,CLAIX
038,38112,CLAVANS-EN-HAUT-OISANS
038,38113,CLELLES
038,38114,CLONAS-SUR-VAREZE
038,38115,SAINT-MARTIN-DE-LA-CLUZE
038,38116,COGNET
038,38117,COGNIN-LES-GORGES
038,38118,COLOMBE
038,38120,COMBE-DE-LANCEY (LA)
038,38124,CORBELIN
038,38126,CORENC
038,38127,CORNILLON-EN-TRIEVES
038,38128,CORPS
038,38129,CORRENCON-EN-VERCORS
038,38130,COTE-SAINT-ANDRE (LA)
038,38131,COTES-D'AREY (LES)
038,38132,COTES-DE-CORPS (LES)
038,38133,COUBLEVIE
038,38134,COUR-ET-BUIS
038,38135,COURTENAY
038,38136,CRACHIER
038,38137,CRAS
038,38138,CREMIEU
038,38139,CREYS-MEPIEU
038,38140,CROLLES
038,38141,CULIN
038,38144,DIEMOZ
038,38146,DIZIMIEU
038,38147,DOISSIN
038,38148,DOLOMIEU
038,38149,DOMARIN
038,38150,DOMENE
038,38151,ECHIROLLES
038,38152,ECLOSE-BADINIERES
038,38153,ENGINS
038,38154,ENTRAIGUES
038,38155,ENTRE-DEUX-GUIERS
038,38156,EPARRES (LES)
038,38157,ESTRABLIN
038,38158,EYBENS
038,38159,EYDOCHE
038,38160,EYZIN-PINET
038,38161,FARAMANS
038,38162,FAVERGES-DE-LA-TOUR
038,38163,HAUT-BREDA (LE)
038,38166,FLACHERE (LA)
038,38167,FLACHERES
038,38169,FONTAINE
038,38171,FORTERESSE (LA)
038,38172,FOUR
038,38173,FRENEY-D'OISANS (LE)
038,38174,FRETTE (LA)
038,38175,FROGES
038,38176,FRONTONAS
038,38177,GARDE (LA)
038,38179,GIERES
038,38180,GILLONNAY
038,38181,GONCELIN
038,38182,GRAND-LEMPS (LE)
038,38183,GRANIEU
038,38184,GRENAY
038,38185,GRENOBLE
038,38186,GRESSE-EN-VERCORS
038,38187,GUA (LE)
038,38188,HERBEYS
038,38189,HEYRIEUX
038,38190,HIERES-SUR-AMBY
038,38191,HUEZ
038,38192,HURTIERES
038,38193,ISLE-D'ABEAU (L')
038,38194,IZEAUX
038,38195,IZERON
038,38197,JANNEYRIAS
038,38198,JARCIEU
038,38199,JARDIN
038,38200,JARRIE
038,38203,LAFFREY
038,38204,LALLEY
038,38205,LANS-EN-VERCORS
038,38206,LAVAL
038,38207,LAVALDENS
038,38208,LAVARS
038,38209,LENTIOL
038,38210,LEYRIEU
038,38211,LIEUDIEU
038,38212,LIVET-ET-GAVET
038,38213,LONGECHENAL
038,38214,LUMBIN
038,38215,LUZINAY
038,38216,MALLEVAL-EN-VERCORS
038,38217,MARCIEU
038,38218,MARCILLOLES
038,38219,MARCOLLIN
038,38221,MARNANS
038,38222,MASSIEU
038,38223,MAUBEC
038,38224,MAYRES-SAVEL
038,38225,AUTRANS-MEAUDRE-EN-VERCORS
038,38226,MENS
038,38228,MERLAS
038,38229,MEYLAN
038,38230,MEYRIE
038,38231,MEYRIEU-LES-ETANGS
038,38232,MEYSSIEZ
038,38235,MIRIBEL-LANCHATRE
038,38236,MIRIBEL-LES-ECHELLES
