referenceprel,libmajparametre,limitequal,valtraduite
06700260973,ASPECT (QUALITATIF),,0.000000
06700260973,CONDUCTIVITÉ À 25°C,,58.000000
06700260973,CHLORE LIBRE,,0.000000
06700260973,CHLORE TOTAL,,0.000000
06700260973,COLORATION,,0.000000
06700260973,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
06700260973,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
06700260973,BACT. AÉR. REVIVIFIABLES À 22°-68H,,7.000000
06700260973,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
06700260973,AMMONIUM (EN NH4),,0.000000
06700260973,ODEUR (DILUTION À 25°C),,1.000000
06700260973,ODEUR (QUALITATIF),,0.000000
06700260973,PH ,,7.900000
06700260973,PH ,,8.900000
06700260973,SAVEUR PAR DILUTION À 25°C,,
06700260973,SAVEUR (QUALITATIF),,2.000000
06700260973,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
06700260973,TEMPÉRATURE DE L'EAU,,9.300000
06700260973,TEMPÉRATURE DE MESURE DU PH,,20.200000
06700260973,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
06700261128,ASPECT (QUALITATIF),,0.000000
06700261128,CONDUCTIVITÉ À 25°C,,300.000000
06700261128,CHLORE LIBRE,,0.000000
06700261128,CHLORE TOTAL,,0.000000
06700261128,COLORATION,,0.000000
06700261128,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
06700261128,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
06700261128,BACT. AÉR. REVIVIFIABLES À 22°-68H,,3.000000
06700261128,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
06700261128,AMMONIUM (EN NH4),,0.000000
06700261128,ODEUR (DILUTION À 25°C),,1.000000
06700261128,ODEUR (QUALITATIF),,0.000000
06700261128,PH ,,7.700000
06700261128,PH ,,7.600000
06700261128,SAVEUR PAR DILUTION À 25°C,,
06700261128,SAVEUR (QUALITATIF),,2.000000
06700261128,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
06700261128,TEMPÉRATURE DE L'EAU,,8.600000
06700261128,TEMPÉRATURE DE MESURE DU PH,,18.900000
06700261128,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.200000
06700261140,ASPECT (QUALITATIF),,0.000000
06700261140,CONDUCTIVITÉ À 25°C,,180.000000
06700261140,CHLORE LIBRE,,0.000000
06700261140,CHLORE TOTAL,,0.000000
06700261140,COLORATION,,0.000000
06700261140,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
06700261140,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
06700261140,BACT. AÉR. REVIVIFIABLES À 22°-68H,,2.000000
06700261140,BACT. AÉR. REVIVIFIABLES À 36°-44H,,2.000000
06700261140,AMMONIUM (EN NH4),,0.000000
06700261140,ODEUR (DILUTION À 25°C),,1.000000
06700261140,ODEUR (QUALITATIF),,1.000000
06700261140,ODEUR (QUALITATIF),,0.000000
06700261140,PH ,,8.200000
06700261140,PH ,,8.300000
06700261140,SAVEUR PAR DILUTION À 25°C,,
06700261140,SAVEUR (QUALITATIF),,2.000000
06700261140,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
06700261140,TEMPÉRATURE DE L'EAU,,8.400000
06700261140,TEMPÉRATURE DE MESURE DU PH,,20.400000
06700261140,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.100000
06700261222,ASPECT (QUALITATIF),,0.000000
06700261222,CONDUCTIVITÉ À 25°C,,670.000000
06700261222,CHLORE LIBRE,,0.100000
06700261222,CHLORE TOTAL,,0.100000
06700261222,COLORATION,,0.000000
06700261222,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
06700261222,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
06700261222,FER TOTAL,,3.000000
06700261222,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
06700261222,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
06700261222,AMMONIUM (EN NH4),,0.000000
06700261222,ODEUR (DILUTION À 25°C),,
06700261222,ODEUR (QUALITATIF),,2.000000
06700261222,ODEUR (QUALITATIF),,0.000000
06700261222,PH ,,8.000000
06700261222,PH ,,7.700000
06700261222,SAVEUR PAR DILUTION À 25°C,,
06700261222,SAVEUR (QUALITATIF),,2.000000
06700261222,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
06700261222,TEMPÉRATURE DE L'EAU,,7.500000
06700261222,TEMPÉRATURE DE MESURE DU PH,,20.100000
06700261222,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.200000
06700261288,ASPECT (QUALITATIF),,0.000000
06700261288,CONDUCTIVITÉ À 25°C,,150.000000
06700261288,CHLORE LIBRE,,0.130000
06700261288,CHLORE TOTAL,,0.150000
06700261288,COLORATION,,0.000000
06700261288,BACTÉRIES COLIFORMES /100ML-MS,,1.000000
06700261288,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
06700261288,BACT. AÉR. REVIVIFIABLES À 22°-68H,,57.000000
06700261288,BACT. AÉR. REVIVIFIABLES À 36°-44H,,47.000000
06700261288,AMMONIUM (EN NH4),,0.000000
06700261288,ODEUR (QUALITATIF),,0.000000
06700261288,PH ,,8.400000
06700261288,PH ,,8.500000
06700261288,SAVEUR (QUALITATIF),,0.000000
06700261288,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
06700261288,TEMPÉRATURE DE L'EAU,,8.200000
06700261288,TEMPÉRATURE DE MESURE DU PH,,18.900000
06700261288,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.300000
06700261289,ASPECT (QUALITATIF),,0.000000
06700261289,CONDUCTIVITÉ À 25°C,,190.000000
06700261289,CHLORE LIBRE,,0.150000
06700261289,CHLORE TOTAL,,0.160000
06700261289,COLORATION,,0.000000
06700261289,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
06700261289,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
06700261289,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
06700261289,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
06700261289,AMMONIUM (EN NH4),,0.000000
06700261289,ODEUR (QUALITATIF),,0.000000
06700261289,PH ,,8.100000
06700261289,PH ,,7.600000
06700261289,SAVEUR (QUALITATIF),,0.000000
06700261289,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
06700261289,TEMPÉRATURE DE L'EAU,,7.100000
06700261289,TEMPÉRATURE DE MESURE DU PH,,21.000000
06700261289,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.100000
