referenceprel,libmajparametre,limitequal,valtraduite
03500172816,ALUMINIUM TOTAL µG/L,,0.000000
03500172816,ASPECT (QUALITATIF),,0.000000
03500172816,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
03500172816,CONDUCTIVITÉ À 25°C,,482.000000
03500172816,CHLORE COMBINÉ,,0.070000
03500172816,CHLORE LIBRE,,0.050000
03500172816,CHLORE TOTAL,,0.120000
03500172816,COLORATION,,0.000000
03500172816,COULEUR (QUALITATIF),,0.000000
03500172816,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03500172816,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03500172816,FER TOTAL,,0.000000
03500172816,BACT. AÉR. REVIVIFIABLES À 22°-68H,,2.000000
03500172816,BACT. AÉR. REVIVIFIABLES À 36°-44H,,2.000000
03500172816,AMMONIUM (EN NH4),,0.000000
03500172816,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
03500172816,NITRATES (EN NO3),<=50 mg/L,20.300000
03500172816,NITRATES/50 + NITRITES/3,<=1 mg/L,0.410000
03500172816,ODEUR (QUALITATIF),,0.000000
03500172816,PH ,,8.200000
03500172816,PH ,,8.200000
03500172816,SAVEUR (QUALITATIF),,0.000000
03500172816,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03500172816,TITRE ALCALIMÉTRIQUE,,0.000000
03500172816,TITRE ALCALIMÉTRIQUE COMPLET,,8.300000
03500172816,TEMPÉRATURE DE L'EAU,,10.000000
03500172816,TEMPÉRATURE DE MESURE DU PH,,11.800000
03500172816,TITRE HYDROTIMÉTRIQUE,,17.400000
03500172816,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
03500173475,ALUMINIUM TOTAL µG/L,,12.000000
03500173475,ASPECT (QUALITATIF),,0.000000
03500173475,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
03500173475,CONDUCTIVITÉ À 25°C,,333.000000
03500173475,CHLORE COMBINÉ,,0.060000
03500173475,CHLORE LIBRE,,0.420000
03500173475,CHLORE TOTAL,,0.480000
03500173475,COLORATION,,0.000000
03500173475,COULEUR (QUALITATIF),,0.000000
03500173475,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03500173475,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03500173475,FER TOTAL,,0.000000
03500173475,BACT. AÉR. REVIVIFIABLES À 22°-68H,,55.000000
03500173475,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03500173475,AMMONIUM (EN NH4),,0.000000
03500173475,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
03500173475,NITRATES (EN NO3),<=50 mg/L,25.100000
03500173475,NITRATES/50 + NITRITES/3,<=1 mg/L,0.500000
03500173475,ODEUR (QUALITATIF),,0.000000
03500173475,PH ,,7.600000
03500173475,PH ,,7.300000
03500173475,SAVEUR (QUALITATIF),,0.000000
03500173475,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03500173475,TITRE ALCALIMÉTRIQUE,,0.000000
03500173475,TITRE ALCALIMÉTRIQUE COMPLET,,8.300000
03500173475,TEMPÉRATURE DE L'EAU,,11.100000
03500173475,TEMPÉRATURE DE MESURE DU PH,,14.000000
03500173475,TITRE HYDROTIMÉTRIQUE,,12.000000
03500173475,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
03500173727,ALUMINIUM TOTAL µG/L,,0.000000
03500173727,ASPECT (QUALITATIF),,0.000000
03500173727,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
03500173727,CONDUCTIVITÉ À 25°C,,448.000000
03500173727,CHLORE COMBINÉ,,0.120000
03500173727,CHLORE LIBRE,,0.100000
03500173727,CHLORE TOTAL,,0.220000
03500173727,COLORATION,,0.000000
03500173727,COULEUR (QUALITATIF),,0.000000
03500173727,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03500173727,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03500173727,FER TOTAL,,0.000000
03500173727,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
