referenceprel,libmajparametre,limitequal,valtraduite
02500148285,ALUMINIUM TOTAL µG/L,,0.000000
02500148285,ASPECT (QUALITATIF),,0.000000
02500148285,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
02500148285,CONDUCTIVITÉ À 25°C,,491.000000
02500148285,CHLORE LIBRE,,0.320000
02500148285,CHLORE TOTAL,,0.320000
02500148285,COULEUR (QUALITATIF),,0.000000
02500148285,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02500148285,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02500148285,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
02500148285,BACT. AÉR. REVIVIFIABLES À 36°-44H,,2.000000
02500148285,AMMONIUM (EN NH4),,0.000000
02500148285,ODEUR (QUALITATIF),,0.000000
02500148285,PH ,,7.500000
02500148285,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02500148285,TEMPÉRATURE DE L'EAU,,5.700000
02500148285,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02500148315,ASPECT (QUALITATIF),,0.000000
02500148315,CONDUCTIVITÉ À 25°C,,474.000000
02500148315,CHLORE LIBRE,,0.350000
02500148315,CHLORE TOTAL,,0.400000
02500148315,COULEUR (QUALITATIF),,0.000000
02500148315,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02500148315,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02500148315,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
02500148315,BACT. AÉR. REVIVIFIABLES À 36°-44H,,2.000000
02500148315,AMMONIUM (EN NH4),,0.000000
02500148315,ODEUR (QUALITATIF),,0.000000
02500148315,PH ,,8.000000
02500148315,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02500148315,TEMPÉRATURE DE L'EAU,,7.300000
02500148315,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02500148316,ASPECT (QUALITATIF),,0.000000
02500148316,CONDUCTIVITÉ À 25°C,,472.000000
02500148316,CHLORE LIBRE,,0.300000
02500148316,CHLORE TOTAL,,0.330000
02500148316,COULEUR (QUALITATIF),,0.000000
02500148316,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02500148316,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02500148316,BACT. AÉR. REVIVIFIABLES À 22°-68H,,14.000000
02500148316,BACT. AÉR. REVIVIFIABLES À 36°-44H,,58.000000
02500148316,AMMONIUM (EN NH4),,0.000000
02500148316,ODEUR (QUALITATIF),,0.000000
02500148316,PH ,,7.900000
02500148316,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02500148316,TEMPÉRATURE DE L'EAU,,19.000000
02500148316,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02500148317,ASPECT (QUALITATIF),,0.000000
02500148317,CONDUCTIVITÉ À 25°C,,475.000000
02500148317,CHLORE LIBRE,,0.400000
02500148317,CHLORE TOTAL,,0.450000
02500148317,COULEUR (QUALITATIF),,0.000000
02500148317,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02500148317,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02500148317,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
02500148317,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
02500148317,AMMONIUM (EN NH4),,0.000000
02500148317,ODEUR (QUALITATIF),,0.000000
02500148317,PH ,,7.700000
02500148317,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02500148317,TEMPÉRATURE DE L'EAU,,17.000000
02500148317,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02500148380,ASPECT (QUALITATIF),,0.000000
02500148380,CONDUCTIVITÉ À 25°C,,516.000000
02500148380,CHLORE LIBRE,,0.300000
02500148380,CHLORE TOTAL,,0.350000
02500148380,COULEUR (QUALITATIF),,0.000000
02500148380,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02500148380,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02500148380,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
02500148380,BACT. AÉR. REVIVIFIABLES À 36°-44H,,5.000000
02500148380,AMMONIUM (EN NH4),,0.000000
02500148380,NITRATES (EN NO3),<=50 mg/L,6.400000
02500148380,ODEUR (QUALITATIF),,0.000000
02500148380,PH ,,7.800000
02500148380,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02500148380,TEMPÉRATURE DE L'EAU,,7.300000
02500148380,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02500148381,ASPECT (QUALITATIF),,0.000000
02500148381,CONDUCTIVITÉ À 25°C,,475.000000
02500148381,CHLORE LIBRE,,0.250000
02500148381,CHLORE TOTAL,,0.300000
02500148381,COULEUR (QUALITATIF),,0.000000
02500148381,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02500148381,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02500148381,BACT. AÉR. REVIVIFIABLES À 22°-68H,,4.000000
02500148381,BACT. AÉR. REVIVIFIABLES À 36°-44H,,68.000000
02500148381,AMMONIUM (EN NH4),,0.000000
02500148381,ODEUR (QUALITATIF),,1.000000
02500148381,PH ,,7.800000
02500148381,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02500148381,TEMPÉRATURE DE L'EAU,,10.500000
02500148381,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.340000
02500148384,ASPECT (QUALITATIF),,0.000000
02500148384,CONDUCTIVITÉ À 25°C,,559.000000
02500148384,CHLORE LIBRE,,0.300000
02500148384,CHLORE TOTAL,,0.350000
02500148384,COULEUR (QUALITATIF),,0.000000
02500148384,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02500148384,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02500148384,BACT. AÉR. REVIVIFIABLES À 22°-68H,,10.000000
02500148384,BACT. AÉR. REVIVIFIABLES À 36°-44H,,6.000000
02500148384,AMMONIUM (EN NH4),,0.000000
02500148384,ODEUR (QUALITATIF),,0.000000
02500148384,PH ,,7.200000
02500148384,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02500148384,TEMPÉRATURE DE L'EAU,,9.300000
02500148384,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02500148396,ASPECT (QUALITATIF),,0.000000
02500148396,CONDUCTIVITÉ À 25°C,,535.000000
02500148396,CHLORE LIBRE,,0.170000
02500148396,CHLORE TOTAL,,0.200000
02500148396,COULEUR (QUALITATIF),,0.000000
02500148396,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02500148396,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02500148396,FER TOTAL,,0.000000
02500148396,BACT. AÉR. REVIVIFIABLES À 22°-68H,,92.000000
02500148396,BACT. AÉR. REVIVIFIABLES À 36°-44H,,4.000000
02500148396,MANGANÈSE TOTAL,,0.000000
02500148396,AMMONIUM (EN NH4),,0.000000
02500148396,ODEUR (QUALITATIF),,0.000000
02500148396,PH ,,8.000000
02500148396,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02500148396,TEMPÉRATURE DE L'EAU,,12.000000
02500148396,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.230000
02500148398,ASPECT (QUALITATIF),,0.000000
02500148398,CONDUCTIVITÉ À 25°C,,473.000000
02500148398,CHLORE LIBRE,,0.200000
02500148398,CHLORE TOTAL,,0.250000
02500148398,COULEUR (QUALITATIF),,0.000000
02500148398,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02500148398,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02500148398,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
02500148398,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
02500148398,AMMONIUM (EN NH4),,0.000000
02500148398,ODEUR (QUALITATIF),,0.000000
02500148398,PH ,,7.700000
02500148398,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02500148398,TEMPÉRATURE DE L'EAU,,8.000000
02500148398,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02500148400,ASPECT (QUALITATIF),,0.000000
02500148400,CONDUCTIVITÉ À 25°C,,475.000000
02500148400,CHLORE LIBRE,,0.200000
02500148400,CHLORE TOTAL,,0.250000
02500148400,COULEUR (QUALITATIF),,0.000000
02500148400,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02500148400,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02500148400,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
02500148400,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
02500148400,AMMONIUM (EN NH4),,0.000000
02500148400,ODEUR (QUALITATIF),,0.000000
02500148400,PH ,,7.900000
02500148400,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02500148400,TEMPÉRATURE DE L'EAU,,6.400000
02500148400,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02500148401,ASPECT (QUALITATIF),,0.000000
02500148401,CONDUCTIVITÉ À 25°C,,473.000000
02500148401,CHLORE LIBRE,,0.250000
