referenceprel,libmajparametre,limitequal,valtraduite
07400285854,ASPECT (QUALITATIF),,0.000000
07400285854,CONDUCTIVITÉ À 25°C,,541.000000
07400285854,CHLORE LIBRE,,0.000000
07400285854,CHLORE TOTAL,,0.000000
07400285854,COLORATION,,0.000000
07400285854,COULEUR (QUALITATIF),,0.000000
07400285854,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
07400285854,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
07400285854,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
07400285854,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
07400285854,AMMONIUM (EN NH4),,0.000000
07400285854,ODEUR (QUALITATIF),,0.000000
07400285854,PLUVIOMÉTRIE-48H,,10.000000
07400285854,PH ,,7.700000
07400285854,SAVEUR (QUALITATIF),,0.000000
07400285854,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
07400285854,TEMPÉRATURE DE L'EAU,,19.700000
07400285854,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
07400288120,ASPECT (QUALITATIF),,0.000000
07400288120,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
07400288120,CONDUCTIVITÉ À 25°C,,323.000000
07400288120,CHLORE LIBRE,,0.040000
07400288120,CHLORE TOTAL,,0.040000
07400288120,COLORATION,,0.000000
07400288120,COULEUR (QUALITATIF),,0.000000
07400288120,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
07400288120,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
07400288120,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
07400288120,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
07400288120,AMMONIUM (EN NH4),,0.000000
07400288120,ODEUR (QUALITATIF),,0.000000
07400288120,PLUVIOMÉTRIE-48H,,10.000000
07400288120,PH ,,7.900000
07400288120,SAVEUR (QUALITATIF),,0.000000
07400288120,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
07400288120,TEMPÉRATURE DE L'EAU,,20.000000
07400288120,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
07400289073,ASPECT (QUALITATIF),,0.000000
07400289073,CONDUCTIVITÉ À 25°C,,497.000000
07400289073,CHLORE LIBRE,,0.000000
07400289073,CHLORE TOTAL,,0.000000
07400289073,COLORATION,,0.000000
07400289073,COULEUR (QUALITATIF),,0.000000
07400289073,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
07400289073,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
07400289073,BACT. AÉR. REVIVIFIABLES À 22°-68H,,21.000000
07400289073,BACT. AÉR. REVIVIFIABLES À 36°-44H,,2.000000
07400289073,AMMONIUM (EN NH4),,0.000000
07400289073,ODEUR (QUALITATIF),,0.000000
07400289073,PLUVIOMÉTRIE-48H,,0.000000
07400289073,PH ,,7.700000
07400289073,SAVEUR (QUALITATIF),,0.000000
07400289073,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
07400289073,TEMPÉRATURE DE L'EAU,,17.500000
