referenceprel,libmajparametre,limitequal,valtraduite
00500137349,"DICHLOROÉTHANE-1,2",<=3 µg/L,0.000000
00500137349,ACRYLAMIDE,<=0.1 µg/L,0.000000
00500137349,ASPECT (QUALITATIF),,0.000000
00500137349,BENZO(A)PYRÈNE *,<=0.01 µg/L,0.000000
00500137349,BENZO(B)FLUORANTHÈNE,<=0.1 µg/L,0.000000
00500137349,BENZÈNE,<=1 µg/L,0.000000
00500137349,"BENZO(G,H,I)PÉRYLÈNE",<=0.1 µg/L,0.000000
00500137349,BENZO(K)FLUORANTHÈNE,<=0.1 µg/L,0.000000
00500137349,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00500137349,CADMIUM,<=5 µg/L,0.000000
00500137349,CONDUCTIVITÉ À 25°C,,806.000000
00500137349,CHLORE LIBRE,,0.000000
00500137349,CHLORE TOTAL,,0.000000
00500137349,CHLORURE DE VINYL MONOMÈRE,<=0.5 µg/L,0.000000
00500137349,CARBONE ORGANIQUE TOTAL,,0.240000
00500137349,COULEUR (QUALITATIF),,0.000000
00500137349,CHROME TOTAL,<=50 µg/L,0.000000
00500137349,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00500137349,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00500137349,EPICHLOROHYDRINE,<=0.1 µg/L,0.000000
00500137349,FER TOTAL,,0.000000
00500137349,FLUORANTHÈNE *,,0.001000
00500137349,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00500137349,BACT. AÉR. REVIVIFIABLES À 36°-44H,,10.000000
00500137349,HYDROCARBURES POLYCYCLIQUES AROMATIQUES (6 SUBST.*),,0.001000
00500137349,HYDROCARBURES POLYCYCLIQUES AROMATIQUES (4 SUBSTANCES),"<=0,1 µg/L",0.000000
00500137349,"INDÉNO(1,2,3-CD)PYRÈNE",<=0.1 µg/L,0.000000
00500137349,AMMONIUM (EN NH4),,0.000000
00500137349,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
00500137349,NITRATES (EN NO3),<=50 mg/L,6.300000
00500137349,NITRATES/50 + NITRITES/3,<=1 mg/L,0.130000
00500137349,AZOTE KJELDHAL (EN N),,0.000000
00500137349,ODEUR (QUALITATIF),,0.000000
00500137349,PH ,,7.300000
00500137349,PHOSPHORE TOTAL (EXPRIME EN MG(P2O5)/L),,0.000000
00500137349,SAVEUR (QUALITATIF),,0.000000
00500137349,ANTIMOINE,<=10 µg/L,0.000000
00500137349,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00500137349,TEMPÉRATURE DE L'AIR,,23.600000
00500137349,"TÉTRACHLOROÉTHYLÈNE-1,1,2,2",<=10 µg/L,0.000000
00500137349,TÉTRACHLOROÉTHYLÈN+TRICHLOROÉTHYLÈNE,<=10 µg/L,0.000000
00500137349,TRICHLOROÉTHYLÈNE,<=10 µg/L,0.000000
00500137349,TEMPÉRATURE DE L'EAU,,23.100000
00500137349,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00500137395,ASPECT (QUALITATIF),,0.000000
00500137395,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00500137395,CONDUCTIVITÉ À 25°C,,542.000000
00500137395,CHLORE LIBRE,,0.000000
00500137395,CHLORE TOTAL,,0.000000
00500137395,CARBONE ORGANIQUE TOTAL,,0.840000
00500137395,COULEUR (QUALITATIF),,0.000000
00500137395,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00500137395,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00500137395,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00500137395,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00500137395,AMMONIUM (EN NH4),,0.000000
00500137395,ODEUR (QUALITATIF),,0.000000
00500137395,PH ,,7.200000
00500137395,SAVEUR (QUALITATIF),,0.000000
00500137395,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00500137395,TEMPÉRATURE DE L'AIR,,22.300000
00500137395,TEMPÉRATURE DE L'EAU,,22.100000
00500137395,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00500137412,ASPECT (QUALITATIF),,0.000000
00500137412,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00500137412,CONDUCTIVITÉ À 25°C,,684.000000
00500137412,CHLORE LIBRE,,0.000000
00500137412,CHLORE TOTAL,,0.000000
00500137412,CARBONE ORGANIQUE TOTAL,,0.000000
00500137412,COULEUR (QUALITATIF),,0.000000
