referenceprel,libmajparametre,limitequal,valtraduite
09500182853,CONDUCTIVITÉ À 25°C,,687.000000
09500182853,CHLORE LIBRE,,0.510000
09500182853,CHLORE TOTAL,,0.560000
09500182853,COULEUR (QUALITATIF),,0.000000
09500182853,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
09500182853,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
09500182853,BACT. AÉR. REVIVIFIABLES À 22°-68H,,2.000000
09500182853,BACT. AÉR. REVIVIFIABLES À 36°-44H,,2.000000
09500182853,AMMONIUM (EN NH4),,0.000000
09500182853,ODEUR (QUALITATIF),,0.000000
09500182853,PH ,,7.700000
09500182853,SAVEUR (QUALITATIF),,0.000000
09500182853,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
09500182853,TEMPÉRATURE DE L'EAU,,9.300000
09500182853,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.160000
09500183060,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
09500183060,CONDUCTIVITÉ À 25°C,,662.000000
09500183060,CHLORE LIBRE,,0.350000
09500183060,CHLORE TOTAL,,0.400000
09500183060,COULEUR (QUALITATIF),,0.000000
09500183060,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
09500183060,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
09500183060,BACT. AÉR. REVIVIFIABLES À 22°-68H,,2.000000
09500183060,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
09500183060,AMMONIUM (EN NH4),,0.000000
09500183060,ODEUR (QUALITATIF),,0.000000
09500183060,PH ,,7.800000
09500183060,SAVEUR (QUALITATIF),,0.000000
09500183060,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
09500183060,TEMPÉRATURE DE L'EAU,,8.400000
09500183060,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.120000
09500183085,CONDUCTIVITÉ À 25°C,,668.000000
09500183085,CHLORE LIBRE,,0.440000
09500183085,CHLORE TOTAL,,0.480000
09500183085,COULEUR (QUALITATIF),,0.000000
09500183085,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
09500183085,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
09500183085,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
