referenceprel,libmajparametre,limitequal,valtraduite
00400151142,ASPECT (QUALITATIF),,0.000000
00400151142,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00400151142,CONDUCTIVITÉ À 25°C,,1311.000000
00400151142,CHLORE LIBRE,,0.000000
00400151142,CHLORE TOTAL,,0.000000
00400151142,COULEUR (QUALITATIF),,0.000000
00400151142,BACTÉRIES COLIFORMES /100ML-MS,,1.000000
00400151142,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00400151142,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00400151142,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
00400151142,AMMONIUM (EN NH4),,0.000000
00400151142,ODEUR (QUALITATIF),,0.000000
00400151142,PH ,,7.200000
00400151142,SAVEUR (QUALITATIF),,0.000000
00400151142,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00400151142,TEMPÉRATURE DE L'EAU,,22.000000
00400151142,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.450000
00400151248,ASPECT (QUALITATIF),,0.000000
00400151248,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00400151248,CONDUCTIVITÉ À 25°C,,305.000000
00400151248,CHLORE LIBRE,,0.000000
00400151248,CHLORE TOTAL,,0.000000
00400151248,COULEUR (QUALITATIF),,0.000000
00400151248,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00400151248,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00400151248,BACT. AÉR. REVIVIFIABLES À 22°-68H,,2.000000
00400151248,BACT. AÉR. REVIVIFIABLES À 36°-44H,,8.000000
00400151248,AMMONIUM (EN NH4),,0.000000
00400151248,ODEUR (QUALITATIF),,0.000000
00400151248,PH ,,7.500000
00400151248,SAVEUR (QUALITATIF),,0.000000
00400151248,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00400151248,TEMPÉRATURE DE L'EAU,,12.500000
00400151248,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.950000
00400151428,ASPECT (QUALITATIF),,0.000000
00400151428,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00400151428,CONDUCTIVITÉ À 25°C,,732.000000
00400151428,CHLORE LIBRE,,0.000000
00400151428,CHLORE TOTAL,,0.000000
00400151428,COULEUR (QUALITATIF),,0.000000
00400151428,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
