referenceprel,libmajparametre,limitequal,valtraduite
04000146806,ASPECT (QUALITATIF),,0.000000
04000146806,CONDUCTIVITÉ À 25°C,,263.000000
04000146806,CHLORE LIBRE,,0.240000
04000146806,CHLORE TOTAL,,0.260000
04000146806,COLORATION,,0.000000
04000146806,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
04000146806,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
04000146806,FER TOTAL,,16.600000
04000146806,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
04000146806,BACT. AÉR. REVIVIFIABLES À 36°-44H,,4.000000
04000146806,AMMONIUM D'ORIGINE NATURELLE,,0.014000
04000146806,ODEUR (QUALITATIF),,0.000000
04000146806,PH ,,7.700000
04000146806,SAVEUR (QUALITATIF),,0.000000
04000146806,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
04000146806,TEMPÉRATURE DE L'EAU,,8.000000
04000146806,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
04000146958,ASPECT (QUALITATIF),,0.000000
04000146958,CONDUCTIVITÉ À 25°C,,594.000000
04000146958,CHLORE LIBRE,,0.180000
04000146958,CHLORE TOTAL,,0.260000
04000146958,COLORATION,,0.000000
04000146958,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
04000146958,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
04000146958,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
04000146958,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
04000146958,AMMONIUM D'ORIGINE NATURELLE,,0.017500
04000146958,ODEUR (QUALITATIF),,0.000000
04000146958,PH ,,7.300000
04000146958,SAVEUR (QUALITATIF),,0.000000
04000146958,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
04000146958,TEMPÉRATURE DE L'EAU,,10.800000
04000146958,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
04000146959,ASPECT (QUALITATIF),,0.000000
04000146959,CONDUCTIVITÉ À 25°C,,593.000000
04000146959,CHLORE LIBRE,,0.040000
04000146959,CHLORE TOTAL,,0.060000
04000146959,COLORATION,,0.000000
04000146959,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
04000146959,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
04000146959,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
04000146959,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
04000146959,AMMONIUM D'ORIGINE NATURELLE,,0.035900
04000146959,ODEUR (QUALITATIF),,0.000000
04000146959,PH ,,7.600000
04000146959,SAVEUR (QUALITATIF),,0.000000
04000146959,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
04000146959,TEMPÉRATURE DE L'EAU,,10.300000
04000146959,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
04000146960,ASPECT (QUALITATIF),,0.000000
04000146960,CONDUCTIVITÉ À 25°C,,592.000000
04000146960,CHLORE LIBRE,,0.210000
04000146960,CHLORE TOTAL,,0.220000
04000146960,COLORATION,,0.000000
04000146960,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
04000146960,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
04000146960,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
04000146960,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
04000146960,AMMONIUM D'ORIGINE NATURELLE,,0.011400
04000146960,ODEUR (QUALITATIF),,0.000000
04000146960,PH ,,7.400000
04000146960,SAVEUR (QUALITATIF),,0.000000
04000146960,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
04000146960,TEMPÉRATURE DE L'EAU,,12.200000
04000146960,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
04000146961,ASPECT (QUALITATIF),,0.000000
04000146961,CONDUCTIVITÉ À 25°C,,596.000000
04000146961,CHLORE LIBRE,,0.200000
