referenceprel,libmajparametre,limitequal,valtraduite
00200202460,ASPECT (QUALITATIF),,0.000000
00200202460,CONDUCTIVITÉ À 25°C,,620.000000
00200202460,CHLORE LIBRE,,0.400000
00200202460,CHLORE TOTAL,,0.460000
00200202460,COLORATION,,0.000000
00200202460,COULEUR (QUALITATIF),,0.000000
00200202460,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00200202460,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00200202460,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00200202460,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
00200202460,AMMONIUM (EN NH4),,0.000000
00200202460,ODEUR (QUALITATIF),,0.000000
00200202460,PH ,,8.200000
00200202460,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00200202460,TEMPÉRATURE DE L'EAU,,10.000000
00200202460,TEMPÉRATURE DE MESURE DU PH,,9.600000
00200202460,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00200202473,ASPECT (QUALITATIF),,0.000000
00200202473,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00200202473,CONDUCTIVITÉ À 25°C,,625.000000
00200202473,CHLORE LIBRE,,0.200000
00200202473,CHLORE TOTAL,,0.230000
00200202473,COLORATION,,0.000000
00200202473,COULEUR (QUALITATIF),,0.000000
00200202473,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00200202473,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00200202473,FER TOTAL,,5.300000
00200202473,BACT. AÉR. REVIVIFIABLES À 22°-68H,,2.000000
00200202473,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00200202473,AMMONIUM (EN NH4),,0.000000
00200202473,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
00200202473,NITRATES (EN NO3),<=50 mg/L,2.300000
00200202473,ODEUR (QUALITATIF),,0.000000
00200202473,PH ,,8.200000
00200202473,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00200202473,TEMPÉRATURE DE L'EAU,,9.000000
00200202473,TEMPÉRATURE DE MESURE DU PH,,8.900000
00200202473,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00200202474,ASPECT (QUALITATIF),,0.000000
00200202474,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00200202474,CONDUCTIVITÉ À 25°C,,620.000000
00200202474,CHLORE LIBRE,,0.710000
00200202474,CHLORE TOTAL,,0.740000
00200202474,COLORATION,,0.000000
00200202474,COULEUR (QUALITATIF),,0.000000
00200202474,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00200202474,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00200202474,FER TOTAL,,8.100000
00200202474,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00200202474,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00200202474,AMMONIUM (EN NH4),,0.000000
00200202474,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
00200202474,NITRATES (EN NO3),<=50 mg/L,2.300000
00200202474,ODEUR (QUALITATIF),,0.000000
00200202474,PH ,,8.200000
00200202474,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00200202474,TEMPÉRATURE DE L'EAU,,9.000000
00200202474,TEMPÉRATURE DE MESURE DU PH,,8.500000
00200202474,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00200202475,ASPECT (QUALITATIF),,0.000000
00200202475,CONDUCTIVITÉ À 25°C,,660.000000
00200202475,CHLORE LIBRE,,0.320000
00200202475,CHLORE TOTAL,,0.370000
00200202475,COLORATION,,0.000000
00200202475,COULEUR (QUALITATIF),,0.000000
00200202475,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00200202475,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00200202475,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
00200202475,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00200202475,AMMONIUM (EN NH4),,0.000000
00200202475,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
00200202475,NITRATES (EN NO3),<=50 mg/L,43.200000
00200202475,ODEUR (QUALITATIF),,0.000000
00200202475,PH ,,7.700000
00200202475,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00200202475,TEMPÉRATURE DE L'EAU,,9.000000
00200202475,TEMPÉRATURE DE MESURE DU PH,,9.100000
00200202475,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00200202476,ASPECT (QUALITATIF),,0.000000
00200202476,CONDUCTIVITÉ À 25°C,,670.000000
00200202476,CHLORE LIBRE,,0.350000
00200202476,CHLORE TOTAL,,0.380000
00200202476,COLORATION,,0.000000
00200202476,COULEUR (QUALITATIF),,0.000000
00200202476,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00200202476,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00200202476,BACT. AÉR. REVIVIFIABLES À 22°-68H,,2.000000
00200202476,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
00200202476,AMMONIUM (EN NH4),,0.000000
00200202476,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
00200202476,NITRATES (EN NO3),<=50 mg/L,43.300000
00200202476,ODEUR (QUALITATIF),,0.000000
00200202476,PH ,,7.700000
00200202476,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00200202476,TEMPÉRATURE DE L'EAU,,11.000000
00200202476,TEMPÉRATURE DE MESURE DU PH,,11.000000
00200202476,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00200202477,ASPECT (QUALITATIF),,0.000000
00200202477,CONDUCTIVITÉ À 25°C,,660.000000
00200202477,CHLORE LIBRE,,0.240000
00200202477,CHLORE TOTAL,,0.270000
00200202477,COLORATION,,0.000000
00200202477,COULEUR (QUALITATIF),,0.000000
00200202477,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00200202477,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00200202477,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00200202477,BACT. AÉR. REVIVIFIABLES À 36°-44H,,4.000000
00200202477,AMMONIUM (EN NH4),,0.000000
00200202477,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
00200202477,NITRATES (EN NO3),<=50 mg/L,42.300000
00200202477,ODEUR (QUALITATIF),,0.000000
00200202477,PH ,,7.700000
00200202477,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00200202477,TEMPÉRATURE DE L'EAU,,7.000000
00200202477,TEMPÉRATURE DE MESURE DU PH,,7.400000
00200202477,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00200202478,ASPECT (QUALITATIF),,0.000000
00200202478,CONDUCTIVITÉ À 25°C,,650.000000
00200202478,CHLORE LIBRE,,0.350000
00200202478,CHLORE TOTAL,,0.400000
00200202478,COLORATION,,0.000000
00200202478,COULEUR (QUALITATIF),,0.000000
00200202478,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00200202478,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00200202478,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00200202478,BACT. AÉR. REVIVIFIABLES À 36°-44H,,10.000000
00200202478,AMMONIUM (EN NH4),,0.000000
00200202478,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
00200202478,NITRATES (EN NO3),<=50 mg/L,42.400000
00200202478,ODEUR (QUALITATIF),,0.000000
00200202478,PH ,,7.700000
00200202478,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00200202478,TEMPÉRATURE DE L'EAU,,9.000000
00200202478,TEMPÉRATURE DE MESURE DU PH,,8.600000
00200202478,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00200202480,ASPECT (QUALITATIF),,0.000000
00200202480,CONDUCTIVITÉ À 25°C,,575.000000
00200202480,CHLORE LIBRE,,0.370000
00200202480,CHLORE TOTAL,,0.400000
00200202480,COLORATION,,0.000000
00200202480,COULEUR (QUALITATIF),,0.000000
00200202480,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00200202480,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00200202480,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00200202480,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00200202480,AMMONIUM (EN NH4),,0.000000
00200202480,ODEUR (QUALITATIF),,0.000000
00200202480,PH ,,7.800000
00200202480,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00200202480,TEMPÉRATURE DE L'EAU,,8.000000
00200202480,TEMPÉRATURE DE MESURE DU PH,,8.200000
00200202480,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00200202484,ASPECT (QUALITATIF),,0.000000
00200202484,CONDUCTIVITÉ À 25°C,,900.000000
00200202484,CHLORE LIBRE,,0.310000
00200202484,CHLORE TOTAL,,0.340000
00200202484,COLORATION,,0.000000
00200202484,COULEUR (QUALITATIF),,0.000000
00200202484,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00200202484,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00200202484,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00200202484,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00200202484,AMMONIUM (EN NH4),,0.000000
00200202484,ODEUR (QUALITATIF),,0.000000
00200202484,PERCHLORATE,,0.000000
00200202484,PH ,,7.500000
00200202484,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00200202484,TEMPÉRATURE DE L'EAU,,8.000000
00200202484,TEMPÉRATURE DE MESURE DU PH,,8.400000
00200202484,TITRE HYDROTIMÉTRIQUE,,37.200000
00200202484,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00200202486,ASPECT (QUALITATIF),,0.000000
00200202486,CONDUCTIVITÉ À 25°C,,685.000000
00200202486,CHLORE LIBRE,,0.380000
00200202486,CHLORE TOTAL,,0.410000
00200202486,COLORATION,,0.000000
00200202486,COULEUR (QUALITATIF),,0.000000
00200202486,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00200202486,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00200202486,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00200202486,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
00200202486,AMMONIUM (EN NH4),,0.000000
00200202486,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
00200202486,NITRATES (EN NO3),<=50 mg/L,21.600000
00200202486,ODEUR (QUALITATIF),,0.000000
00200202486,PH ,,7.500000
00200202486,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00200202486,TEMPÉRATURE DE L'EAU,,9.000000
00200202486,TEMPÉRATURE DE MESURE DU PH,,8.600000
00200202486,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00200202495,ACRYLAMIDE,<=0.1 µg/L,0.000000
00200202495,BENZO(A)PYRÈNE *,<=0.01 µg/L,0.000000
00200202495,BENZO(B)FLUORANTHÈNE,<=0.1 µg/L,0.000000
00200202495,"BENZO(G,H,I)PÉRYLÈNE",<=0.1 µg/L,0.000000
00200202495,BENZO(K)FLUORANTHÈNE,<=0.1 µg/L,0.000000
00200202495,BROMOFORME,<=100 µg/L,5.200000
00200202495,CADMIUM,<=5 µg/L,0.000000
00200202495,CHLOROFORME,<=100 µg/L,4.300000
00200202495,CHLORURE DE VINYL MONOMÈRE,<=0.5 µg/L,0.000000
00200202495,CHROME TOTAL,<=50 µg/L,0.000000
00200202495,CUIVRE,<=2 mg(Cu)/L,0.150000
00200202495,CHLORODIBROMOMÉTHANE,<=100 µg/L,11.100000
00200202495,DICHLOROMONOBROMOMÉTHANE,<=100 µg/L,8.200000
00200202495,EPICHLOROHYDRINE,<=0.1 µg/L,0.000000
00200202495,FER TOTAL,,0.000000
00200202495,HYDROCARBURES POLYCYCLIQUES AROMATIQUES (4 SUBSTANCES),"<=0,1 µg/L",0.000000
00200202495,"INDÉNO(1,2,3-CD)PYRÈNE",<=0.1 µg/L,0.000000
00200202495,NICKEL,<=20 µg/L,8.100000
00200202495,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
00200202495,NITRATES (EN NO3),<=50 mg/L,18.500000
00200202495,PLOMB,<=10 µg/L,7.600000
00200202495,PH ,,7.600000
00200202495,ANTIMOINE,<=10 µg/L,0.000000
00200202495,TEMPÉRATURE DE MESURE DU PH,,16.300000
00200202495,TRIHALOMÉTHANES (4 SUBSTANCES),<=100 µg/L,28.800000
00200202527,ASPECT (QUALITATIF),,0.000000
