referenceprel,libmajparametre,limitequal,valtraduite
00800107127,ASPECT (QUALITATIF),,0.000000
00800107127,CONDUCTIVITÉ À 25°C,,605.000000
00800107127,CONDUCTIVITÉ À 25°C,,600.000000
00800107127,CHLORE LIBRE,,0.170000
00800107127,CHLORE TOTAL,,0.190000
00800107127,COLORATION,,0.000000
00800107127,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00800107127,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00800107127,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
00800107127,BACT. AÉR. REVIVIFIABLES À 36°-44H,,2.000000
00800107127,AMMONIUM (EN NH4),,0.000000
00800107127,ODEUR (QUALITATIF),,0.000000
00800107127,PH ,,7.500000
00800107127,PH ,,7.300000
00800107127,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00800107127,TEMPÉRATURE DE L'EAU,,7.000000
00800107127,TEMPÉRATURE DE MESURE DU PH,,13.700000
00800107127,TEMPÉRATURE DE MESURE DU PH,,6.700000
00800107127,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00800107132,ASPECT (QUALITATIF),,0.000000
00800107132,CONDUCTIVITÉ À 25°C,,770.000000
00800107132,CONDUCTIVITÉ À 25°C,,765.000000
00800107132,CHLORE LIBRE,,0.000000
00800107132,CHLORE TOTAL,,0.000000
00800107132,COLORATION,,0.000000
00800107132,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00800107132,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00800107132,BACT. AÉR. REVIVIFIABLES À 22°-68H,,300.000000
00800107132,BACT. AÉR. REVIVIFIABLES À 36°-44H,,300.000000
00800107132,AMMONIUM (EN NH4),,0.000000
00800107132,ODEUR (QUALITATIF),,0.000000
00800107132,PH ,,7.400000
00800107132,PH ,,7.300000
00800107132,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00800107132,TEMPÉRATURE DE L'EAU,,11.000000
00800107132,TEMPÉRATURE DE MESURE DU PH,,15.400000
00800107132,TEMPÉRATURE DE MESURE DU PH,,11.300000
00800107132,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00800107136,ASPECT (QUALITATIF),,0.000000
00800107136,CONDUCTIVITÉ À 25°C,,620.000000
00800107136,CONDUCTIVITÉ À 25°C,,615.000000
00800107136,CHLORE LIBRE,,0.060000
00800107136,CHLORE TOTAL,,0.100000
00800107136,COLORATION,,0.000000
00800107136,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00800107136,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00800107136,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
00800107136,BACT. AÉR. REVIVIFIABLES À 36°-44H,,9.000000
00800107136,AMMONIUM (EN NH4),,0.000000
00800107136,ODEUR (QUALITATIF),,0.000000
00800107136,PH ,,7.500000
00800107136,PH ,,7.500000
00800107136,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00800107136,TEMPÉRATURE DE L'EAU,,13.000000
00800107136,TEMPÉRATURE DE MESURE DU PH,,15.500000
00800107136,TEMPÉRATURE DE MESURE DU PH,,12.700000
00800107136,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00800107189,ASPECT (QUALITATIF),,0.000000
00800107189,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00800107189,CONDUCTIVITÉ À 25°C,,440.000000
00800107189,CONDUCTIVITÉ À 25°C,,460.000000
00800107189,CHLORE LIBRE,,0.180000
00800107189,CHLORE TOTAL,,0.230000
00800107189,COLORATION,,0.000000
00800107189,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
00800107189,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00800107189,BACT. AÉR. REVIVIFIABLES À 22°-68H,,11.000000
00800107189,BACT. AÉR. REVIVIFIABLES À 36°-44H,,22.000000
00800107189,AMMONIUM (EN NH4),,0.000000
00800107189,NITRATES (EN NO3),<=50 mg/L,13.300000
00800107189,ODEUR (QUALITATIF),,0.000000
00800107189,PH ,,7.900000
00800107189,PH ,,7.900000
00800107189,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
00800107189,TEMPÉRATURE DE L'EAU,,12.000000
00800107189,TEMPÉRATURE DE MESURE DU PH,,16.300000
00800107189,TEMPÉRATURE DE MESURE DU PH,,11.700000
00800107189,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
00800107242,ASPECT (QUALITATIF),,0.000000
00800107242,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
00800107242,CONDUCTIVITÉ À 25°C,,555.000000
00800107242,CONDUCTIVITÉ À 25°C,,555.000000
00800107242,CHLORE LIBRE,,0.000000
00800107242,CHLORE TOTAL,,0.000000
00800107242,COLORATION,,0.000000
00800107242,BACTÉRIES COLIFORMES /100ML-MS,,2.000000
00800107242,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
00800107242,BACT. AÉR. REVIVIFIABLES À 22°-68H,,12.000000
00800107242,BACT. AÉR. REVIVIFIABLES À 36°-44H,,6.000000
