referenceprel,libmajparametre,limitequal,valtraduite
04400263261,ASPECT (QUALITATIF),,0.000000
04400263261,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
04400263261,CONDUCTIVITÉ À 25°C,,579.000000
04400263261,CHLORE LIBRE,,0.530000
04400263261,CHLORE TOTAL,,0.670000
04400263261,COLORATION,,0.000000
04400263261,COULEUR (QUALITATIF),,0.000000
04400263261,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
04400263261,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
04400263261,FER TOTAL,,0.000000
04400263261,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
04400263261,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
04400263261,AMMONIUM (EN NH4),,0.000000
04400263261,NITRATES (EN NO3),<=50 mg/L,31.000000
04400263261,ODEUR (QUALITATIF),,0.000000
04400263261,PH ,,7.800000
04400263261,PH ,,7.800000
04400263261,SAVEUR (QUALITATIF),,0.000000
04400263261,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
04400263261,TEMPÉRATURE DE L'EAU,,10.500000
04400263261,TEMPÉRATURE DE MESURE DU PH,,16.900000
04400263261,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.320000
04400264889,ASPECT (QUALITATIF),,0.000000
04400264889,CONDUCTIVITÉ À 25°C,,587.000000
04400264889,CHLORE LIBRE,,0.090000
04400264889,CHLORE TOTAL,,0.160000
04400264889,COLORATION,,0.000000
04400264889,COULEUR (QUALITATIF),,0.000000
04400264889,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
04400264889,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
04400264889,FER TOTAL,,0.000000
04400264889,BACT. AÉR. REVIVIFIABLES À 22°-68H,,12.000000
04400264889,BACT. AÉR. REVIVIFIABLES À 36°-44H,,15.000000
04400264889,MANGANÈSE TOTAL,,3.000000
04400264889,AMMONIUM (EN NH4),,0.000000
04400264889,NITRATES (EN NO3),<=50 mg/L,26.000000
04400264889,ODEUR (QUALITATIF),,0.000000
04400264889,PH ,,8.000000
04400264889,PH ,,8.000000
04400264889,SAVEUR (QUALITATIF),,0.000000
04400264889,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
