referenceprel,libmajparametre,limitequal,valtraduite
05100139842,ASPECT (QUALITATIF),,0.000000
05100139842,CONDUCTIVITÉ À 25°C,,655.000000
05100139842,CONDUCTIVITÉ À 25°C,,665.000000
05100139842,CHLORE LIBRE,,0.000000
05100139842,CHLORE TOTAL,,0.000000
05100139842,COLORATION,,0.000000
05100139842,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
05100139842,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
05100139842,BACT. AÉR. REVIVIFIABLES À 22°-68H,,160.000000
05100139842,BACT. AÉR. REVIVIFIABLES À 36°-44H,,45.000000
05100139842,AMMONIUM (EN NH4),,0.000000
05100139842,ODEUR (QUALITATIF),,0.000000
05100139842,PH ,,8.000000
05100139842,PH ,,7.800000
05100139842,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
05100139842,TEMPÉRATURE DE L'EAU,,10.000000
05100139842,TEMPÉRATURE DE MESURE DU PH,,13.100000
05100139842,TEMPÉRATURE DE MESURE DU PH,,9.700000
05100139842,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
05100139910,ASPECT (QUALITATIF),,0.000000
05100139910,CONDUCTIVITÉ À 25°C,,510.000000
05100139910,CONDUCTIVITÉ À 25°C,,475.000000
05100139910,CHLORE LIBRE,,0.070000
05100139910,CHLORE TOTAL,,0.080000
05100139910,COLORATION,,0.000000
05100139910,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
05100139910,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
05100139910,FER TOTAL,,0.000000
05100139910,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
05100139910,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
05100139910,AMMONIUM (EN NH4),,0.000000
05100139910,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
05100139910,ODEUR (QUALITATIF),,0.000000
05100139910,PH ,,7.400000
05100139910,PH ,,7.700000
05100139910,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
05100139910,TEMPÉRATURE DE L'EAU,,9.000000
05100139910,TEMPÉRATURE DE MESURE DU PH,,16.000000
05100139910,TEMPÉRATURE DE MESURE DU PH,,8.900000
05100139910,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,1.300000
05100139933,ASPECT (QUALITATIF),,0.000000
05100139933,CONDUCTIVITÉ À 25°C,,555.000000
05100139933,CONDUCTIVITÉ À 25°C,,610.000000
05100139933,CHLORE LIBRE,,0.420000
05100139933,CHLORE TOTAL,,0.460000
05100139933,COLORATION,,0.000000
05100139933,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
05100139933,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
05100139933,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
05100139933,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
05100139933,AMMONIUM (EN NH4),,0.000000
05100139933,NITRATES (EN NO3),<=50 mg/L,37.300000
05100139933,ODEUR (QUALITATIF),,0.000000
05100139933,PH ,,7.700000
05100139933,PH ,,7.300000
05100139933,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
05100139933,TEMPÉRATURE DE L'EAU,,7.000000
05100139933,TEMPÉRATURE DE MESURE DU PH,,15.600000
05100139933,TEMPÉRATURE DE MESURE DU PH,,7.400000
05100139933,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
05100139934,ASPECT (QUALITATIF),,0.000000
05100139934,CONDUCTIVITÉ À 25°C,,575.000000
05100139934,CONDUCTIVITÉ À 25°C,,620.000000
05100139934,CHLORE LIBRE,,0.550000
05100139934,CHLORE TOTAL,,0.550000
05100139934,COLORATION,,0.000000
05100139934,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
05100139934,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
05100139934,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
05100139934,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
05100139934,AMMONIUM (EN NH4),,0.000000
05100139934,NITRATES (EN NO3),<=50 mg/L,38.100000
05100139934,ODEUR (QUALITATIF),,0.000000
05100139934,PH ,,7.700000
05100139934,PH ,,7.300000
05100139934,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
05100139934,TEMPÉRATURE DE L'EAU,,8.000000
05100139934,TEMPÉRATURE DE MESURE DU PH,,16.300000
05100139934,TEMPÉRATURE DE MESURE DU PH,,7.800000
05100139934,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
05100139948,ASPECT (QUALITATIF),,0.000000
05100139948,CONDUCTIVITÉ À 25°C,,665.000000
05100139948,CONDUCTIVITÉ À 25°C,,660.000000
05100139948,CHLORE LIBRE,,0.000000
05100139948,CHLORE TOTAL,,0.000000
05100139948,COLORATION,,0.000000
05100139948,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
05100139948,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
05100139948,BACT. AÉR. REVIVIFIABLES À 22°-68H,,14.000000
05100139948,BACT. AÉR. REVIVIFIABLES À 36°-44H,,3.000000
