referenceprel,libmajparametre,limitequal,valtraduite
04700083616,ASPECT (QUALITATIF),,0.000000
04700083616,CONDUCTIVITÉ À 25°C,,495.000000
04700083616,CHLORE COMBINÉ,,0.030000
04700083616,CHLORE LIBRE,,0.250000
04700083616,CHLORE TOTAL,,0.280000
04700083616,COULEUR (QUALITATIF),,0.000000
04700083616,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
04700083616,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
04700083616,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
04700083616,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
04700083616,AMMONIUM (EN NH4),,0.000000
04700083616,NITRATES (EN NO3),<=50 mg/L,8.900000
04700083616,ODEUR (QUALITATIF),,0.000000
04700083616,PH ,,7.400000
04700083616,PRÉLÈVEMENT SOUS ACRÉDITATION,,1.000000
04700083616,SAVEUR (QUALITATIF),,0.000000
04700083616,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
04700083616,TEMPÉRATURE DE L'EAU,,11.000000
04700083616,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.200000
04700083636,ASPECT (QUALITATIF),,0.000000
04700083636,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
04700083636,CONDUCTIVITÉ À 25°C,,620.000000
04700083636,CHLORE COMBINÉ,,0.040000
04700083636,CHLORE LIBRE,,0.460000
04700083636,CHLORE TOTAL,,0.500000
04700083636,COULEUR (QUALITATIF),,0.000000
04700083636,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
04700083636,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
04700083636,FER TOTAL,,1.000000
04700083636,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
04700083636,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
04700083636,AMMONIUM (EN NH4),,0.000000
04700083636,NITRATES (EN NO3),<=50 mg/L,5.600000
04700083636,ODEUR (QUALITATIF),,0.000000
04700083636,PH ,,7.400000
04700083636,PRÉLÈVEMENT SOUS ACRÉDITATION,,1.000000
04700083636,SAVEUR (QUALITATIF),,0.000000
04700083636,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
04700083636,TEMPÉRATURE DE L'EAU,,9.000000
04700083636,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.150000
04700083638,ASPECT (QUALITATIF),,0.000000
04700083638,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
04700083638,CONDUCTIVITÉ À 25°C,,537.000000
04700083638,CHLORE COMBINÉ,,0.010000
04700083638,CHLORE LIBRE,,0.330000
04700083638,CHLORE TOTAL,,0.340000
04700083638,COULEUR (QUALITATIF),,0.000000
04700083638,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
04700083638,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
04700083638,FER TOTAL,,9.000000
04700083638,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
04700083638,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
