referenceprel,libmajparametre,limitequal,valtraduite
06400216052,ASPECT (QUALITATIF),,0.000000
06400216052,CONDUCTIVITÉ À 25°C,,429.000000
06400216052,CHLORE LIBRE,,0.110000
06400216052,CHLORE TOTAL,,0.130000
06400216052,COLORATION,,0.000000
06400216052,COULEUR (QUALITATIF),,0.000000
06400216052,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
06400216052,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
06400216052,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
06400216052,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
06400216052,AMMONIUM (EN NH4),,0.000000
06400216052,ODEUR (QUALITATIF),,0.000000
06400216052,PH ,,8.200000
06400216052,SAVEUR (QUALITATIF),,0.000000
06400216052,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
06400216052,TEMPÉRATURE DE L'AIR,,14.000000
06400216052,TEMPÉRATURE DE L'EAU,,11.000000
06400216052,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
06400216157,ASPECT (QUALITATIF),,0.000000
06400216157,CONDUCTIVITÉ À 25°C,,386.000000
06400216157,CHLORE LIBRE,,0.340000
06400216157,CHLORE TOTAL,,0.380000
06400216157,COLORATION,,0.000000
06400216157,COULEUR (QUALITATIF),,0.000000
06400216157,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
06400216157,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
06400216157,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
06400216157,BACT. AÉR. REVIVIFIABLES À 36°-44H,,2.000000
06400216157,AMMONIUM (EN NH4),,0.000000
06400216157,ODEUR (QUALITATIF),,0.000000
06400216157,PH ,,7.700000
06400216157,SAVEUR (QUALITATIF),,0.000000
06400216157,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
06400216157,TEMPÉRATURE DE L'AIR,,0.000000
06400216157,TEMPÉRATURE DE L'EAU,,12.000000
06400216157,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
06400216158,ASPECT (QUALITATIF),,0.000000
06400216158,CONDUCTIVITÉ À 25°C,,557.000000
06400216158,CHLORE LIBRE,,0.350000
06400216158,CHLORE TOTAL,,0.390000
06400216158,COLORATION,,0.000000
06400216158,COULEUR (QUALITATIF),,0.000000
06400216158,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
06400216158,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
06400216158,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
06400216158,BACT. AÉR. REVIVIFIABLES À 36°-44H,,6.000000
06400216158,AMMONIUM (EN NH4),,0.000000
06400216158,ODEUR (QUALITATIF),,0.000000
06400216158,PH ,,7.200000
06400216158,SAVEUR (QUALITATIF),,0.000000
06400216158,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
06400216158,TEMPÉRATURE DE L'AIR,,3.000000
06400216158,TEMPÉRATURE DE L'EAU,,10.000000
06400216158,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
06400216160,ASPECT (QUALITATIF),,0.000000
06400216160,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
06400216160,CONDUCTIVITÉ À 25°C,,398.000000
06400216160,CHLORE LIBRE,,0.090000
06400216160,CHLORE TOTAL,,0.130000
06400216160,COLORATION,,0.000000
06400216160,COULEUR (QUALITATIF),,0.000000
06400216160,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
06400216160,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
06400216160,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
06400216160,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
06400216160,AMMONIUM (EN NH4),,0.000000
06400216160,NITRATES (EN NO3),<=50 mg/L,11.000000
06400216160,ODEUR (QUALITATIF),,0.000000
06400216160,PH ,,7.900000
06400216160,SAVEUR (QUALITATIF),,0.000000
06400216160,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
06400216160,TEMPÉRATURE DE L'AIR,,-1.000000
06400216160,TEMPÉRATURE DE L'EAU,,10.000000
06400216160,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
06400216166,ASPECT (QUALITATIF),,0.000000
06400216166,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
06400216166,CONDUCTIVITÉ À 25°C,,230.000000
06400216166,CHLORE LIBRE,,0.080000
06400216166,CHLORE TOTAL,,0.120000
06400216166,COLORATION,,0.000000
06400216166,COULEUR (QUALITATIF),,0.000000
06400216166,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
06400216166,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
06400216166,FER TOTAL,,9.280000
06400216166,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
06400216166,BACT. AÉR. REVIVIFIABLES À 36°-44H,,23.000000
06400216166,AMMONIUM (EN NH4),,0.000000
06400216166,ODEUR (QUALITATIF),,0.000000
06400216166,PH ,,8.000000
06400216166,SAVEUR (QUALITATIF),,0.000000
06400216166,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
06400216166,TEMPÉRATURE DE L'AIR,,5.000000
06400216166,TEMPÉRATURE DE L'EAU,,8.000000
06400216166,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
06400216192,ALUMINIUM TOTAL µG/L,,133.000000
06400216192,ASPECT (QUALITATIF),,0.000000
06400216192,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
06400216192,CONDUCTIVITÉ À 25°C,,293.000000
06400216192,CHLORE LIBRE,,0.290000
06400216192,CHLORE TOTAL,,0.310000
06400216192,COLORATION,,0.000000
06400216192,COULEUR (QUALITATIF),,0.000000
06400216192,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
06400216192,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
06400216192,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
06400216192,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
06400216192,AMMONIUM (EN NH4),,0.000000
06400216192,ODEUR (QUALITATIF),,0.000000
06400216192,PH ,,7.600000
06400216192,SAVEUR (QUALITATIF),,0.000000
06400216192,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
06400216192,TEMPÉRATURE DE L'AIR,,-1.400000
06400216192,TEMPÉRATURE DE L'EAU,,9.100000
06400216192,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.610000
06400216193,ASPECT (QUALITATIF),,0.000000
06400216193,CONDUCTIVITÉ À 25°C,,363.000000
06400216193,CHLORE LIBRE,,0.380000
06400216193,CHLORE TOTAL,,0.420000
06400216193,COLORATION,,0.000000
06400216193,COULEUR (QUALITATIF),,0.000000
06400216193,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
