referenceprel,libmajparametre,limitequal,valtraduite
07300251517,ASPECT (QUALITATIF),,0.000000
07300251517,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
07300251517,CONDUCTIVITÉ À 25°C,,445.000000
07300251517,CHLORE LIBRE,,0.130000
07300251517,CHLORE TOTAL,,0.150000
07300251517,COLORATION,,0.000000
07300251517,COULEUR (QUALITATIF),,0.000000
07300251517,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
07300251517,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
07300251517,BACT. AÉR. REVIVIFIABLES À 22°-68H,,2.000000
07300251517,BACT. AÉR. REVIVIFIABLES À 36°-44H,,4.000000
07300251517,AMMONIUM (EN NH4),,0.000000
07300251517,ODEUR (QUALITATIF),,0.000000
07300251517,PH ,,7.700000
07300251517,SAVEUR (QUALITATIF),,0.000000
07300251517,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
07300251517,TEMPÉRATURE DE L'EAU,,8.600000
07300251517,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
07300251520,ASPECT (QUALITATIF),,0.000000
07300251520,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
07300251520,CONDUCTIVITÉ À 25°C,,338.000000
07300251520,CHLORE LIBRE,,0.000000
07300251520,CHLORE TOTAL,,0.100000
07300251520,COLORATION,,0.000000
07300251520,COULEUR (QUALITATIF),,0.000000
07300251520,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
07300251520,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
07300251520,BACT. AÉR. REVIVIFIABLES À 22°-68H,,130.000000
07300251520,BACT. AÉR. REVIVIFIABLES À 36°-44H,,2.000000
07300251520,AMMONIUM (EN NH4),,0.000000
07300251520,ODEUR (QUALITATIF),,0.000000
07300251520,PH ,,7.700000
07300251520,SAVEUR (QUALITATIF),,0.000000
07300251520,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
07300251520,TEMPÉRATURE DE L'EAU,,7.800000
07300251520,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.430000
07300253319,ASPECT (QUALITATIF),,0.000000
07300253319,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
07300253319,CONDUCTIVITÉ À 25°C,,353.000000
07300253319,CHLORE LIBRE,,0.070000
07300253319,CHLORE TOTAL,,0.150000
07300253319,COLORATION,,0.000000
07300253319,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
07300253319,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
07300253319,BACT. AÉR. REVIVIFIABLES À 22°-68H,,9.000000
07300253319,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
07300253319,AMMONIUM (EN NH4),,0.000000
07300253319,ODEUR (QUALITATIF),,0.000000
07300253319,PH ,,7.800000
07300253319,SAVEUR (QUALITATIF),,0.000000
07300253319,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
07300253319,TEMPÉRATURE DE L'EAU,,11.200000
07300253319,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.640000
07300253322,ASPECT (QUALITATIF),,0.000000
07300253322,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
07300253322,CONDUCTIVITÉ À 25°C,,357.000000
07300253322,CHLORE LIBRE,,0.000000
07300253322,CHLORE TOTAL,,0.000000
07300253322,COLORATION,,0.000000
07300253322,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
07300253322,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
07300253322,BACT. AÉR. REVIVIFIABLES À 22°-68H,,2.000000
07300253322,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
07300253322,AMMONIUM (EN NH4),,0.000000
07300253322,ODEUR (QUALITATIF),,0.000000
07300253322,PH ,,8.000000
07300253322,SAVEUR (QUALITATIF),,0.000000
07300253322,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
07300253322,TEMPÉRATURE DE L'EAU,,10.700000
07300253322,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
07300255442,"DICHLOROÉTHANE-1,2",<=3 µg/L,0.000000
07300255442,"2,4,5-T","<=0,1 µg/L",0.000000
07300255442,"2,4-D","<=0,1 µg/L",0.000000
07300255442,"2,6 DICHLOROBENZAMIDE","<=0,1 µg/L",0.000000
07300255442,CHLOROTHALONIL R471811,,0.000000
07300255442,ATRAZINE-2-HYDROXY,"<=0,1 µg/L",0.000000
07300255442,ACÉTOCHLORE,"<=0,1 µg/L",0.000000
07300255442,ACRYLAMIDE,<=0.1 µg/L,0.000000
07300255442,ACTIVITÉ BÊTA ATTRIBUABLE AU K40,,0.043000
07300255442,ACTIVITÉ TRITIUM (3H),,0.000000
07300255442,ALPHAMÉTHRINE,"<=0,1 µg/L",0.000000
07300255442,ATRAZINE DÉSÉTHYL,"<=0,1 µg/L",0.000000
07300255442,ATRAZINE DÉSÉTHYL-2-HYDROXY,"<=0,1 µg/L",0.000000
07300255442,ATRAZINE DÉSÉTHYL DÉISOPROPYL,"<=0,1 µg/L",0.000000
07300255442,ATRAZINE-DÉISOPROPYL,"<=0,1 µg/L",0.000000
07300255442,ALACHLORE,"<=0,1 µg/L",0.000000
07300255442,ALDRINE,"<=0,03 µg/L",0.000000
07300255442,ALUMINIUM TOTAL µG/L,,0.000000
07300255442,AMETOCTRADINE,"<=0,1 µg/L",0.000000
07300255442,AMIDOSULFURON,"<=0,1 µg/L",0.000000
07300255442,AMINOCARBE,"<=0,1 µg/L",0.000000
07300255442,AMINOTRIAZOLE,"<=0,1 µg/L",0.000000
07300255442,AMPA,"<=0,1 µg/L",0.000000
07300255442,AMÉTHRYNE,"<=0,1 µg/L",0.000000
07300255442,ANILOPHOS,"<=0,1 µg/L",0.000000
07300255442,ANTHRAQUINONE (PESTICIDE),"<=0,1 µg/L",0.000000
07300255442,ARSENIC,<=10 µg/L,0.000000
07300255442,"2-AMINOSULFONYL-N,N-DIMETHYLNICOTIN","<=0,1 µg/L",0.000000
07300255442,ASPECT (QUALITATIF),,0.000000
07300255442,ASULAME,"<=0,1 µg/L",0.000000
07300255442,ATRAZINE,"<=0,1 µg/L",0.000000
07300255442,AZACONAZOLE,"<=0,1 µg/L",0.000000
07300255442,AZOXYSTROBINE,"<=0,1 µg/L",0.000000
07300255442,BARYUM,,0.005400
07300255442,BÉNALAXYL,"<=0,1 µg/L",0.000000
07300255442,BENOXACOR,"<=0,1 µg/L",0.000000
07300255442,BENZÈNE,<=1 µg/L,0.000000
07300255442,BIFENTHRINE,"<=0,1 µg/L",0.000000
07300255442,BIFENOX,"<=0,1 µg/L",0.000000
07300255442,BORE MG/L,"<=1,5 mg/L",0.060000
07300255442,BROMUCONAZOLE,"<=0,1 µg/L",0.000000
07300255442,BOSCALID,"<=0,1 µg/L",0.000000
07300255442,BROMATES,<=10 µg/L,0.000000
07300255442,BROMOFORME,<=100 µg/L,0.000000
07300255442,BROMOMÉTHANE,,0.000000
07300255442,BROMACIL,"<=0,1 µg/L",0.000000
07300255442,BIORESMETHRINE,"<=0,1 µg/L",0.000000
07300255442,BROMOXYNIL,"<=0,1 µg/L",0.000000
07300255442,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
07300255442,BENTAZONE,"<=0,1 µg/L",0.000000
07300255442,BUFENCARBE,"<=0,1 µg/L",0.000000
07300255442,BUTRALINE,"<=0,1 µg/L",0.000000
07300255442,BUTAMIFOS,"<=0,1 µg/L",0.000000
07300255442,BUTILATE,"<=0,1 µg/L",0.000000
07300255442,CALCIUM,,103.000000
07300255442,EQUILIBRE CALCOCARBONIQUE 0/1/2/3/4,,0.000000
07300255442,CHLORANTRANILIPROLE,"<=0,1 µg/L",0.000000
07300255442,CARBENDAZIME,"<=0,1 µg/L",0.000000
07300255442,CONDUCTIVITÉ À 25°C,,717.000000
07300255442,ESA ACETOCHLORE,,0.000000
07300255442,OXA ACETOCHLORE,,0.000000
07300255442,CHLORFENVINPHOS,"<=0,1 µg/L",0.000000
07300255442,LAMBDA CYHALOTHRINE,"<=0,1 µg/L",0.000000
07300255442,CHLORPYRIPHOS MÉTHYL,"<=0,1 µg/L",0.000000
07300255442,CHLORURES,,6.280000
07300255442,CHLORE LIBRE,,0.280000
07300255442,CHLORE TOTAL,,0.320000
07300255442,CHLORIDAZONE,"<=0,1 µg/L",0.000000
07300255442,CHLORIDAZONE DESPHÉNYL,"<=0,1 µg/L",0.000000
07300255442,CHLORIDAZONE MÉTHYL DESPHÉNYL,"<=0,1 µg/L",0.000000
07300255442,CHLOROFORME,<=100 µg/L,27.000000
07300255442,CHLORPYRIPHOS ÉTHYL,"<=0,1 µg/L",0.000000
07300255442,CHLORMEQUAT,"<=0,1 µg/L",0.000000
07300255442,CLOMAZONE,"<=0,1 µg/L",0.000000
07300255442,CLOPYRALID,"<=0,1 µg/L",0.000000
07300255442,CHLOROTHALONIL-4-HYDROXY,"<=0,1 µg/L",0.000000
07300255442,CHLOROTHALONIL,"<=0,1 µg/L",0.000000
07300255442,CHLOROTHALONIL R417888,"<=0,1 µg/L",0.000000
07300255442,CHLORURE DE VINYL MONOMÈRE,<=0.5 µg/L,0.000000
