referenceprel,libmajparametre,limitequal,valtraduite
05800083744,ALUMINIUM TOTAL µG/L,,48.000000
05800083744,ASPECT (QUALITATIF),,0.000000
05800083744,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
05800083744,CONDUCTIVITÉ À 25°C,,156.000000
05800083744,CHLORE LIBRE,,1.140000
05800083744,CHLORE TOTAL,,1.230000
05800083744,BIOXYDE DE CHLORE MG/L CLO2,,
05800083744,COULEUR (QUALITATIF),,0.000000
05800083744,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
05800083744,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
05800083744,FER TOTAL,,40.000000
05800083744,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
05800083744,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
05800083744,AMMONIUM (EN NH4),,0.000000
05800083744,OZONE,,
05800083744,ODEUR (QUALITATIF),,0.000000
05800083744,PH ,,7.300000
05800083744,SAVEUR (QUALITATIF),,0.000000
05800083744,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
05800083744,TEMPÉRATURE DE L'EAU,,10.100000
05800083744,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.260000
05800083746,ALUMINIUM TOTAL µG/L,,0.000000
05800083746,ASPECT (QUALITATIF),,0.000000
05800083746,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
05800083746,CONDUCTIVITÉ À 25°C,,550.000000
05800083746,CHLORE LIBRE,,0.750000
05800083746,CHLORE TOTAL,,0.800000
05800083746,BIOXYDE DE CHLORE MG/L CLO2,,
05800083746,COULEUR (QUALITATIF),,0.000000
05800083746,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
05800083746,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
05800083746,FER TOTAL,,0.000000
05800083746,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
05800083746,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
05800083746,AMMONIUM (EN NH4),,0.000000
05800083746,OZONE,,
05800083746,ODEUR (QUALITATIF),,0.000000
05800083746,PH ,,7.300000
05800083746,SAVEUR (QUALITATIF),,0.000000
05800083746,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
05800083746,TEMPÉRATURE DE L'EAU,,9.200000
05800083746,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
05800083747,ALUMINIUM TOTAL µG/L,,0.000000
05800083747,ASPECT (QUALITATIF),,0.000000
05800083747,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
05800083747,CONDUCTIVITÉ À 25°C,,556.000000
05800083747,CHLORE LIBRE,,0.540000
05800083747,CHLORE TOTAL,,0.600000
05800083747,BIOXYDE DE CHLORE MG/L CLO2,,
05800083747,COULEUR (QUALITATIF),,0.000000
05800083747,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
05800083747,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
05800083747,FER TOTAL,,0.000000
05800083747,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
05800083747,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
05800083747,AMMONIUM (EN NH4),,0.000000
05800083747,OZONE,,
05800083747,ODEUR (QUALITATIF),,0.000000
05800083747,PH ,,7.300000
05800083747,SAVEUR (QUALITATIF),,0.000000
05800083747,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
05800083747,TEMPÉRATURE DE L'EAU,,8.800000
05800083747,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
05800083750,ALUMINIUM TOTAL µG/L,,0.000000
05800083750,ARSENIC,<=10 µg/L,3.000000
05800083750,ASPECT (QUALITATIF),,0.000000
05800083750,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
05800083750,CONDUCTIVITÉ À 25°C,,886.000000
05800083750,CHLORE LIBRE,,0.440000
05800083750,CHLORE TOTAL,,0.440000
05800083750,BIOXYDE DE CHLORE MG/L CLO2,,
05800083750,COULEUR (QUALITATIF),,0.000000
05800083750,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
05800083750,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
05800083750,FER TOTAL,,16.000000
05800083750,FLUORURES MG/L,"<=1,5 mg/L",0.960000
05800083750,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
05800083750,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
05800083750,AMMONIUM (EN NH4),,0.000000
05800083750,OZONE,,
05800083750,ODEUR (QUALITATIF),,0.000000
05800083750,PH ,,8.200000
05800083750,SAVEUR (QUALITATIF),,0.000000
05800083750,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
05800083750,TEMPÉRATURE DE L'EAU,,7.500000
05800083750,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
05800083752,ALUMINIUM TOTAL µG/L,,11.000000
05800083752,ASPECT (QUALITATIF),,0.000000
05800083752,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
05800083752,CONDUCTIVITÉ À 25°C,,426.000000
05800083752,CHLORE LIBRE,,0.160000
05800083752,CHLORE TOTAL,,0.170000
05800083752,BIOXYDE DE CHLORE MG/L CLO2,,
05800083752,COULEUR (QUALITATIF),,0.000000
05800083752,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
05800083752,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
05800083752,FER TOTAL,,37.000000
05800083752,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
05800083752,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
05800083752,AMMONIUM (EN NH4),,0.000000
05800083752,OZONE,,
05800083752,ODEUR (QUALITATIF),,0.000000
05800083752,PH ,,8.200000
05800083752,SAVEUR (QUALITATIF),,0.000000
05800083752,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
05800083752,TEMPÉRATURE DE L'EAU,,8.800000
05800083752,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
05800083753,ALUMINIUM TOTAL µG/L,,13.000000
05800083753,ASPECT (QUALITATIF),,0.000000
05800083753,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
05800083753,CONDUCTIVITÉ À 25°C,,358.000000
05800083753,CHLORE LIBRE,,0.740000
05800083753,CHLORE TOTAL,,0.810000
05800083753,BIOXYDE DE CHLORE MG/L CLO2,,
05800083753,COULEUR (QUALITATIF),,0.000000
05800083753,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
05800083753,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
05800083753,FER TOTAL,,13.000000
05800083753,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
05800083753,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
05800083753,AMMONIUM (EN NH4),,0.000000
05800083753,OZONE,,
05800083753,ODEUR (QUALITATIF),,0.000000
05800083753,PH ,,7.500000
05800083753,SAVEUR (QUALITATIF),,0.000000
05800083753,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
05800083753,TEMPÉRATURE DE L'EAU,,8.100000
05800083753,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,1.400000
05800083754,ACRYLAMIDE,<=0.1 µg/L,0.000000
05800083754,ALUMINIUM TOTAL µG/L,,12.000000
05800083754,ASPECT (QUALITATIF),,0.000000
05800083754,BENZO(A)PYRÈNE *,<=0.01 µg/L,0.000000
05800083754,BENZO(B)FLUORANTHÈNE,<=0.1 µg/L,0.000000
05800083754,"BENZO(G,H,I)PÉRYLÈNE",<=0.1 µg/L,0.000000
05800083754,BENZO(K)FLUORANTHÈNE,<=0.1 µg/L,0.000000
05800083754,BROMOFORME,<=100 µg/L,1.400000
05800083754,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
05800083754,CADMIUM,<=5 µg/L,0.000000
05800083754,CONDUCTIVITÉ À 25°C,,391.000000
05800083754,CHLORE LIBRE,,0.170000
05800083754,CHLORE TOTAL,,0.170000
05800083754,CHLOROFORME,<=100 µg/L,0.150000
05800083754,CHLORITE EN  MG/L,"<=0,25 mg/L",0.000000
05800083754,BIOXYDE DE CHLORE MG/L CLO2,,
05800083754,CHLORURE DE VINYL MONOMÈRE,<=0.5 µg/L,0.000000
05800083754,COULEUR (QUALITATIF),,0.000000
05800083754,CHROME TOTAL,<=50 µg/L,0.000000
05800083754,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
05800083754,CUIVRE,<=2 mg(Cu)/L,0.000000
05800083754,CHLORODIBROMOMÉTHANE,<=100 µg/L,1.200000
05800083754,DICHLOROMONOBROMOMÉTHANE,<=100 µg/L,0.400000
05800083754,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
05800083754,EPICHLOROHYDRINE,<=0.1 µg/L,0.000000
05800083754,FER TOTAL,,0.000000
05800083754,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
05800083754,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
05800083754,HYDROCARBURES POLYCYCLIQUES AROMATIQUES (4 SUBSTANCES),"<=0,1 µg/L",0.000000
