referenceprel,libmajparametre,limitequal,valtraduite
02900261973,ALUMINIUM TOTAL µG/L,,22.000000
02900261973,ASPECT (QUALITATIF),,0.000000
02900261973,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
02900261973,CONDUCTIVITÉ À 25°C,,359.000000
02900261973,CHLORE COMBINÉ,,0.000000
02900261973,CHLORE LIBRE,,0.000000
02900261973,CHLORE TOTAL,,0.000000
02900261973,COLORATION,,0.000000
02900261973,COULEUR (QUALITATIF),,0.000000
02900261973,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02900261973,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02900261973,FER TOTAL,,0.000000
02900261973,BACT. AÉR. REVIVIFIABLES À 22°-68H,,9.000000
02900261973,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
02900261973,AMMONIUM (EN NH4),,0.000000
02900261973,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
02900261973,NITRATES (EN NO3),<=50 mg/L,15.000000
02900261973,NITRATES/50 + NITRITES/3,<=1 mg/L,0.300000
02900261973,ODEUR (QUALITATIF),,0.000000
02900261973,PH ,,8.000000
02900261973,PH ,,7.600000
02900261973,SAVEUR (QUALITATIF),,0.000000
02900261973,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02900261973,TITRE ALCALIMÉTRIQUE,,0.000000
02900261973,TITRE ALCALIMÉTRIQUE COMPLET,,8.100000
02900261973,TEMPÉRATURE DE L'EAU,,21.100000
02900261973,TITRE HYDROTIMÉTRIQUE,,14.000000
02900261973,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.170000
02900262724,ALUMINIUM TOTAL µG/L,,20.000000
02900262724,ASPECT (QUALITATIF),,0.000000
02900262724,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
02900262724,CONDUCTIVITÉ À 25°C,,450.000000
02900262724,CHLORE COMBINÉ,,0.000000
02900262724,CHLORE LIBRE,,0.160000
02900262724,CHLORE TOTAL,,0.190000
02900262724,COLORATION,,0.000000
02900262724,COULEUR (QUALITATIF),,0.000000
02900262724,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02900262724,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02900262724,FER TOTAL,,11.000000
02900262724,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
02900262724,BACT. AÉR. REVIVIFIABLES À 36°-44H,,3.000000
02900262724,AMMONIUM (EN NH4),,0.000000
02900262724,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
02900262724,NITRATES (EN NO3),<=50 mg/L,25.000000
02900262724,NITRATES/50 + NITRITES/3,<=1 mg/L,0.500000
02900262724,ODEUR (QUALITATIF),,0.000000
02900262724,PH ,,8.200000
02900262724,PH ,,8.000000
02900262724,SAVEUR (QUALITATIF),,0.000000
02900262724,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02900262724,TITRE ALCALIMÉTRIQUE,,0.000000
02900262724,TITRE ALCALIMÉTRIQUE COMPLET,,8.100000
02900262724,TEMPÉRATURE DE L'EAU,,20.800000
02900262724,TITRE HYDROTIMÉTRIQUE,,15.000000
02900262724,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.150000
02900262773,ALUMINIUM TOTAL µG/L,,52.000000
02900262773,ASPECT (QUALITATIF),,0.000000
02900262773,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
02900262773,CONDUCTIVITÉ À 25°C,,373.000000
02900262773,CHLORE COMBINÉ,,0.100000
02900262773,CHLORE LIBRE,,0.290000
02900262773,CHLORE TOTAL,,0.390000
02900262773,COLORATION,,0.000000
02900262773,COULEUR (QUALITATIF),,0.000000
02900262773,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02900262773,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02900262773,FER TOTAL,,8.100000
02900262773,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
02900262773,BACT. AÉR. REVIVIFIABLES À 36°-44H,,38.000000
02900262773,AMMONIUM (EN NH4),,0.000000
02900262773,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
02900262773,NITRATES (EN NO3),<=50 mg/L,7.800000
02900262773,NITRATES/50 + NITRITES/3,<=1 mg/L,0.160000
02900262773,ODEUR (QUALITATIF),,0.000000
02900262773,PH ,,8.200000
02900262773,PH ,,8.300000
02900262773,SAVEUR (QUALITATIF),,0.000000
02900262773,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02900262773,TITRE ALCALIMÉTRIQUE,,0.000000
02900262773,TITRE ALCALIMÉTRIQUE COMPLET,,9.400000
02900262773,TEMPÉRATURE DE L'EAU,,23.700000
02900262773,TITRE HYDROTIMÉTRIQUE,,13.000000
02900262773,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.170000
02900262780,ALUMINIUM TOTAL µG/L,,23.000000
02900262780,ASPECT (QUALITATIF),,0.000000
02900262780,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
