referenceprel,libmajparametre,limitequal,valtraduite
01300281983,ASPECT (QUALITATIF),,0.000000
01300281983,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01300281983,CONDUCTIVITÉ À 25°C,,385.000000
01300281983,CHLORE LIBRE,,0.400000
01300281983,CHLORE TOTAL,,0.450000
01300281983,COULEUR (QUALITATIF),,0.000000
01300281983,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01300281983,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01300281983,FER TOTAL,,0.000000
01300281983,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
01300281983,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
01300281983,AMMONIUM (EN NH4),,0.000000
01300281983,ODEUR (QUALITATIF),,0.000000
01300281983,PH ,,7.900000
01300281983,SAVEUR (QUALITATIF),,0.000000
01300281983,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01300281983,TEMPÉRATURE DE L'EAU,,27.600000
01300281983,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.190000
01300282883,ASPECT (QUALITATIF),,0.000000
01300282883,CONDUCTIVITÉ À 25°C,,809.000000
01300282883,CHLORE LIBRE,,0.190000
01300282883,CHLORE TOTAL,,0.200000
01300282883,COULEUR (QUALITATIF),,0.000000
01300282883,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01300282883,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01300282883,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
01300282883,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
01300282883,AMMONIUM (EN NH4),,0.000000
01300282883,ODEUR (QUALITATIF),,0.000000
01300282883,PH ,,7.100000
01300282883,SAVEUR (QUALITATIF),,0.000000
01300282883,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01300282883,TEMPÉRATURE DE L'EAU,,25.500000
01300282883,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.100000
01300283906,ASPECT (QUALITATIF),,0.000000
01300283906,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01300283906,CONDUCTIVITÉ À 25°C,,381.000000
01300283906,CHLORE LIBRE,,0.000000
01300283906,CHLORE TOTAL,,0.030000
01300283906,COULEUR (QUALITATIF),,0.000000
01300283906,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01300283906,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01300283906,FER TOTAL,,0.000000
01300283906,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
01300283906,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
01300283906,AMMONIUM (EN NH4),,0.000000
01300283906,ODEUR (QUALITATIF),,0.000000
01300283906,PH ,,7.800000
01300283906,SAVEUR (QUALITATIF),,0.000000
01300283906,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01300283906,TEMPÉRATURE DE L'EAU,,14.500000
01300283906,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.230000
01300283969,ASPECT (QUALITATIF),,0.000000
01300283969,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01300283969,CONDUCTIVITÉ À 25°C,,397.000000
01300283969,CHLORE LIBRE,,0.060000
01300283969,CHLORE TOTAL,,0.090000
01300283969,COULEUR (QUALITATIF),,0.000000
01300283969,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01300283969,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01300283969,FER TOTAL,,0.000000
01300283969,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
01300283969,BACT. AÉR. REVIVIFIABLES À 36°-44H,,2.000000
01300283969,AMMONIUM (EN NH4),,0.000000
01300283969,ODEUR (QUALITATIF),,0.000000
01300283969,PH ,,7.800000
01300283969,SAVEUR (QUALITATIF),,0.000000
01300283969,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01300283969,TEMPÉRATURE DE L'EAU,,18.100000
01300283969,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.310000
01300284122,ASPECT (QUALITATIF),,0.000000
01300284122,CONDUCTIVITÉ À 25°C,,644.000000
01300284122,CHLORE LIBRE,,0.230000
01300284122,CHLORE TOTAL,,0.270000
01300284122,COULEUR (QUALITATIF),,0.000000
01300284122,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01300284122,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01300284122,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
01300284122,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
01300284122,AMMONIUM (EN NH4),,0.000000
01300284122,ODEUR (QUALITATIF),,0.000000
01300284122,PH ,,7.400000
01300284122,SAVEUR (QUALITATIF),,0.000000
01300284122,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01300284122,TEMPÉRATURE DE L'EAU,,19.200000
01300284122,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.240000
01300284463,ASPECT (QUALITATIF),,0.000000
01300284463,CALCIUM,,97.800000
01300284463,CONDUCTIVITÉ À 25°C,,642.000000
01300284463,CHLORURES,,17.000000
01300284463,CHLORE LIBRE,,0.200000
01300284463,CHLORE TOTAL,,0.230000
01300284463,CARBONE ORGANIQUE TOTAL,,0.000000
01300284463,COULEUR (QUALITATIF),,0.000000
01300284463,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01300284463,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01300284463,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
01300284463,BACT. AÉR. REVIVIFIABLES À 36°-44H,,10.000000
01300284463,MAGNÉSIUM,,13.800000
01300284463,AMMONIUM (EN NH4),,0.000000
01300284463,NITRITES (EN NO2),"<=0,1 mg/L",0.000000
01300284463,NITRATES (EN NO3),<=50 mg/L,6.600000
01300284463,ODEUR (QUALITATIF),,0.000000
01300284463,PH ,,7.600000
01300284463,SAVEUR (QUALITATIF),,0.000000
01300284463,SULFATES,,100.000000
01300284463,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01300284463,TITRE ALCALIMÉTRIQUE COMPLET,,20.550000
01300284463,TEMPÉRATURE DE L'EAU,,15.800000
01300284463,TITRE HYDROTIMÉTRIQUE,,30.130000
01300284463,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.230000
01300284541,ASPECT (QUALITATIF),,0.000000
01300284541,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01300284541,CONDUCTIVITÉ À 25°C,,441.000000
01300284541,CHLORE LIBRE,,0.000000
01300284541,CHLORE TOTAL,,0.000000
01300284541,COULEUR (QUALITATIF),,0.000000
