referenceprel,libmajparametre,limitequal,valtraduite
04600093766,CHLOROTHALONIL R471811,,0.172000
04600093766,ACÉTOCHLORE,"<=0,1 µg/L",0.000000
04600093766,ALACHLORE,"<=0,1 µg/L",0.000000
04600093766,CONDUCTIVITÉ À 20°C,,435.000000
04600093766,CONDUCTIVITÉ À 25°C,,482.000000
04600093766,ESA ACETOCHLORE,,0.000000
04600093766,OXA ACETOCHLORE,,0.000000
04600093766,ESA ALACHLORE,,0.000000
04600093766,MÉTAZACHLORE,"<=0,1 µg/L",0.000000
04600093766,MÉTOLACHLORE,"<=0,1 µg/L",0.000000
04600093766,ESA METOLACHLORE,,0.000000
04600093766,METOLACHLOR NOA 413173,,0.000000
04600093766,OXA METOLACHLORE,,0.000000
04600093766,ESA METAZACHLORE,,0.000000
04600093766,OXA METAZACHLORE,,0.000000
04600093766,OXA ALACHLORE,"<=0,1 µg/L",0.000000
04600093766,TOTAL DES PESTICIDES ANALYSÉS,"<=0,5 µg/L",0.000000
04600093766,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.160000
04600093819,ACÉTOCHLORE,"<=0,1 µg/L",0.000000
04600093819,ALACHLORE,"<=0,1 µg/L",0.000000
04600093819,CONDUCTIVITÉ À 20°C,,564.000000
04600093819,CONDUCTIVITÉ À 25°C,,625.000000
04600093819,ESA ACETOCHLORE,,0.000000
04600093819,OXA ACETOCHLORE,,0.000000
04600093819,ESA ALACHLORE,,0.000000
04600093819,MÉTAZACHLORE,"<=0,1 µg/L",0.000000
04600093819,MÉTOLACHLORE,"<=0,1 µg/L",0.000000
04600093819,ESA METOLACHLORE,,0.000000
04600093819,METOLACHLOR NOA 413173,,0.000000
04600093819,OXA METOLACHLORE,,0.000000
04600093819,ESA METAZACHLORE,,0.000000
04600093819,OXA METAZACHLORE,,0.000000
04600093819,OXA ALACHLORE,"<=0,1 µg/L",0.000000
04600093819,TOTAL DES PESTICIDES ANALYSÉS,"<=0,5 µg/L",0.000000
04600093819,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,<=1 NFU,0.170000
04600093843,ACÉTOCHLORE,"<=0,1 µg/L",0.000000
04600093843,ALACHLORE,"<=0,1 µg/L",0.000000
04600093843,BARYUM,,0.231000
04600093843,CONDUCTIVITÉ À 20°C,,179.000000
04600093843,CONDUCTIVITÉ À 25°C,,198.000000
04600093843,ESA ACETOCHLORE,,0.000000
04600093843,OXA ACETOCHLORE,,0.000000
04600093843,ESA ALACHLORE,,0.000000
04600093843,MÉTAZACHLORE,"<=0,1 µg/L",0.000000
04600093843,MÉTOLACHLORE,"<=0,1 µg/L",0.000000
04600093843,ESA METOLACHLORE,,0.094000
04600093843,METOLACHLOR NOA 413173,,0.000000
04600093843,OXA METOLACHLORE,,0.000000
04600093843,ESA METAZACHLORE,,0.000000
04600093843,OXA METAZACHLORE,,0.000000
04600093843,OXA ALACHLORE,"<=0,1 µg/L",0.000000
