referenceprel,libmajparametre,limitequal,valtraduite
08500472694,ASPECT (QUALITATIF),,0.000000
08500472694,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
08500472694,CONDUCTIVITÉ À 25°C,,388.000000
08500472694,CHLORE LIBRE,,0.000000
08500472694,CHLORE TOTAL,,0.170000
08500472694,COLORATION,,0.000000
08500472694,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08500472694,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08500472694,FER TOTAL,,0.000000
08500472694,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
08500472694,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
08500472694,AMMONIUM (EN NH4),,0.012000
08500472694,ODEUR (QUALITATIF),,0.000000
08500472694,PH ,,8.100000
08500472694,SAVEUR (QUALITATIF),,0.000000
08500472694,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
08500472694,TEMPÉRATURE DE L'EAU,,10.200000
08500472694,TEMPÉRATURE DE MESURE DU PH,,19.700000
08500472694,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
08500473101,ALUMINIUM TOTAL µG/L,,0.000000
08500473101,ASPECT (QUALITATIF),,0.000000
08500473101,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
08500473101,CONDUCTIVITÉ À 25°C,,682.000000
08500473101,CHLORE LIBRE,,0.230000
08500473101,CHLORE TOTAL,,0.290000
08500473101,COLORATION,,0.000000
08500473101,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08500473101,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08500473101,FER TOTAL,,0.000000
08500473101,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
08500473101,BACT. AÉR. REVIVIFIABLES À 36°-44H,,9.000000
08500473101,AMMONIUM (EN NH4),,0.000000
08500473101,NITRATES (EN NO3),<=50 mg/L,36.000000
08500473101,ODEUR (QUALITATIF),,0.000000
08500473101,PH ,,7.900000
08500473101,SAVEUR (QUALITATIF),,0.000000
08500473101,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
08500473101,TEMPÉRATURE DE L'EAU,,10.400000
08500473101,TEMPÉRATURE DE MESURE DU PH,,22.500000
08500473101,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
08500473152,ASPECT (QUALITATIF),,0.000000
08500473152,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
08500473152,CONDUCTIVITÉ À 25°C,,491.000000
08500473152,CHLORE LIBRE,,0.000000
08500473152,CHLORE TOTAL,,0.090000
08500473152,COLORATION,,0.000000
08500473152,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08500473152,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08500473152,FER TOTAL,,0.000000
08500473152,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
08500473152,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
08500473152,AMMONIUM (EN NH4),,0.000000
08500473152,ODEUR (QUALITATIF),,0.000000
08500473152,PH ,,8.100000
08500473152,SAVEUR (QUALITATIF),,0.000000
08500473152,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
08500473152,TEMPÉRATURE DE L'EAU,,11.100000
08500473152,TEMPÉRATURE DE MESURE DU PH,,20.400000
08500473152,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
08500473175,ASPECT (QUALITATIF),,0.000000
08500473175,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
08500473175,CALCIUM,,46.900000
08500473175,CONDUCTIVITÉ À 25°C,,359.000000
08500473175,CHLORE LIBRE,,0.350000
08500473175,CHLORE TOTAL,,0.510000
08500473175,COLORATION,,0.000000
08500473175,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08500473175,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08500473175,FER TOTAL,,0.000000
08500473175,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
08500473175,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
08500473175,MAGNÉSIUM,,4.220000
08500473175,AMMONIUM (EN NH4),,0.000000
08500473175,NITRATES (EN NO3),<=50 mg/L,15.000000
08500473175,ODEUR (QUALITATIF),,0.000000
08500473175,PH ,,8.100000
08500473175,SAVEUR (QUALITATIF),,0.000000
08500473175,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
08500473175,TEMPÉRATURE DE L'EAU,,9.600000
08500473175,TEMPÉRATURE DE MESURE DU PH,,21.100000
08500473175,TITRE HYDROTIMÉTRIQUE,,13.400000
08500473175,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
08500473394,ASPECT (QUALITATIF),,0.000000
08500473394,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
08500473394,CONDUCTIVITÉ À 25°C,,678.000000
08500473394,CHLORE LIBRE,,0.370000
08500473394,CHLORE TOTAL,,0.420000
08500473394,COLORATION,,0.000000
08500473394,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08500473394,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08500473394,FER TOTAL,,0.000000
08500473394,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
08500473394,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
08500473394,AMMONIUM (EN NH4),,0.000000
08500473394,NITRATES (EN NO3),<=50 mg/L,34.000000
08500473394,ODEUR (QUALITATIF),,0.000000
08500473394,PH ,,8.000000
08500473394,SAVEUR (QUALITATIF),,0.000000
08500473394,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
08500473394,TEMPÉRATURE DE L'EAU,,12.200000
08500473394,TEMPÉRATURE DE MESURE DU PH,,19.600000
08500473394,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
08500473395,ALUMINIUM TOTAL µG/L,,0.000000
08500473395,ASPECT (QUALITATIF),,0.000000
08500473395,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
08500473395,CONDUCTIVITÉ À 25°C,,373.000000
08500473395,CHLORE LIBRE,,0.300000
08500473395,CHLORE TOTAL,,0.390000
08500473395,COLORATION,,0.000000
08500473395,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08500473395,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08500473395,FER TOTAL,,0.000000
08500473395,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
08500473395,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
08500473395,AMMONIUM (EN NH4),,0.000000
08500473395,ODEUR (QUALITATIF),,0.000000
08500473395,PH ,,8.400000
08500473395,SAVEUR (QUALITATIF),,0.000000
08500473395,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
08500473395,TEMPÉRATURE DE L'EAU,,12.500000
08500473395,TEMPÉRATURE DE MESURE DU PH,,19.700000
08500473395,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
08500473410,ASPECT (QUALITATIF),,0.000000
08500473410,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
08500473410,CONDUCTIVITÉ À 25°C,,370.000000
08500473410,CHLORE LIBRE,,0.520000
08500473410,CHLORE TOTAL,,0.630000
08500473410,COLORATION,,0.000000
08500473410,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08500473410,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08500473410,FER TOTAL,,10.700000
08500473410,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
08500473410,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
08500473410,AMMONIUM (EN NH4),,0.000000
08500473410,NITRATES (EN NO3),<=50 mg/L,14.000000
08500473410,ODEUR (QUALITATIF),,0.000000
08500473410,PH ,,8.200000
08500473410,SAVEUR (QUALITATIF),,0.000000
08500473410,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
08500473410,TEMPÉRATURE DE L'EAU,,10.600000
08500473410,TEMPÉRATURE DE MESURE DU PH,,21.100000
08500473410,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,1.300000
08500473467,ASPECT (QUALITATIF),,0.000000
08500473467,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
08500473467,CONDUCTIVITÉ À 25°C,,374.000000
08500473467,CHLORE LIBRE,,0.200000
08500473467,CHLORE TOTAL,,0.250000
08500473467,COLORATION,,0.000000
08500473467,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08500473467,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08500473467,FER TOTAL,,0.000000
08500473467,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
08500473467,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
08500473467,AMMONIUM (EN NH4),,0.000000
08500473467,ODEUR (QUALITATIF),,0.000000
08500473467,PH ,,8.400000
08500473467,SAVEUR (QUALITATIF),,0.000000
08500473467,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
08500473467,TEMPÉRATURE DE L'EAU,,12.100000
08500473467,TEMPÉRATURE DE MESURE DU PH,,21.600000
08500473467,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
08500473495,ASPECT (QUALITATIF),,0.000000
08500473495,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
08500473495,CONDUCTIVITÉ À 25°C,,375.000000
08500473495,CHLORE LIBRE,,0.070000
08500473495,CHLORE TOTAL,,0.180000
08500473495,COLORATION,,0.000000
08500473495,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
08500473495,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
08500473495,FER TOTAL,,0.000000
08500473495,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
08500473495,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
08500473495,AMMONIUM (EN NH4),,0.018000
08500473495,ODEUR (QUALITATIF),,0.000000
08500473495,PH ,,8.400000
08500473495,SAVEUR (QUALITATIF),,0.000000
