referenceprel,libmajparametre,limitequal,valtraduite
09000043197,ASPECT (QUALITATIF),,0.000000
09000043197,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
09000043197,CONDUCTIVITÉ À 25°C,,221.000000
09000043197,CHLORE LIBRE,,0.000000
09000043197,CHLORE TOTAL,,0.050000
09000043197,COLORATION,,0.000000
09000043197,COULEUR (QUALITATIF),,0.000000
09000043197,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
09000043197,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
09000043197,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
09000043197,BACT. AÉR. REVIVIFIABLES À 36°-44H,,6.000000
09000043197,AMMONIUM (EN NH4),,0.000000
09000043197,ODEUR (QUALITATIF),,0.000000
09000043197,PH ,,7.400000
09000043197,SAVEUR (QUALITATIF),,0.000000
09000043197,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
09000043197,TEMPÉRATURE DE L'EAU,,6.900000
09000043197,TEMPÉRATURE DE MESURE DU PH,,16.000000
09000043197,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
09000043204,ASPECT (QUALITATIF),,0.000000
09000043204,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
09000043204,CONDUCTIVITÉ À 25°C,,440.000000
09000043204,CHLORE LIBRE,,0.230000
09000043204,CHLORE TOTAL,,0.260000
09000043204,COLORATION,,0.000000
09000043204,COULEUR (QUALITATIF),,0.000000
09000043204,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
09000043204,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
09000043204,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
09000043204,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
09000043204,AMMONIUM (EN NH4),,0.000000
09000043204,ODEUR (QUALITATIF),,0.000000
09000043204,PH ,,7.400000
09000043204,SAVEUR (QUALITATIF),,0.000000
09000043204,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
09000043204,TEMPÉRATURE DE L'EAU,,6.800000
09000043204,TEMPÉRATURE DE MESURE DU PH,,13.900000
09000043204,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
09000043210,ASPECT (QUALITATIF),,0.000000
09000043210,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
09000043210,CONDUCTIVITÉ À 25°C,,316.000000
09000043210,CHLORE LIBRE,,0.000000
09000043210,CHLORE TOTAL,,0.060000
09000043210,COLORATION,,0.000000
09000043210,COULEUR (QUALITATIF),,0.000000
09000043210,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
09000043210,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
09000043210,BACT. AÉR. REVIVIFIABLES À 22°-68H,,3.000000
09000043210,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
09000043210,AMMONIUM (EN NH4),,0.000000
09000043210,ODEUR (QUALITATIF),,0.000000
09000043210,PH ,,7.400000
09000043210,SAVEUR (QUALITATIF),,0.000000
09000043210,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
09000043210,TEMPÉRATURE DE L'EAU,,8.700000
09000043210,TEMPÉRATURE DE MESURE DU PH,,15.700000
09000043210,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
09000043221,ASPECT (QUALITATIF),,0.000000
