referenceprel,libmajparametre,limitequal,valtraduite
03200095838,ALUMINIUM TOTAL µG/L,,42.000000
03200095838,ASPECT (QUALITATIF),,0.000000
03200095838,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
03200095838,CONDUCTIVITÉ À 25°C,,506.000000
03200095838,CHLORE LIBRE,,0.490000
03200095838,CHLORE TOTAL,,0.540000
03200095838,COLORATION,,0.000000
03200095838,COULEUR (QUALITATIF),,0.000000
03200095838,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03200095838,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03200095838,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03200095838,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03200095838,AMMONIUM (EN NH4),,0.000000
03200095838,ODEUR (QUALITATIF),,0.000000
03200095838,PH ,,8.100000
03200095838,SAVEUR (QUALITATIF),,0.000000
03200095838,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03200095838,TEMPÉRATURE DE L'EAU,,11.000000
03200095838,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
03200095856,ALUMINIUM TOTAL µG/L,,20.000000
03200095856,ASPECT (QUALITATIF),,0.000000
03200095856,BROMATES,<=10 µg/L,0.000000
03200095856,BROMOFORME,<=100 µg/L,2.000000
03200095856,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
03200095856,CONDUCTIVITÉ À 25°C,,265.000000
03200095856,CHLORE LIBRE,,0.580000
03200095856,CHLORE TOTAL,,0.640000
03200095856,CHLORATES EN CAS DE TRAITEMENT POUVANT EN GÉNÉRER,<=700 µg/L,0.000000
03200095856,CHLOROFORME,<=100 µg/L,1.900000
03200095856,COLORATION,,0.000000
03200095856,COULEUR (QUALITATIF),,0.000000
03200095856,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03200095856,CHLORODIBROMOMÉTHANE,<=100 µg/L,5.300000
03200095856,DICHLOROMONOBROMOMÉTHANE,<=100 µg/L,3.500000
03200095856,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03200095856,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
03200095856,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
03200095856,AMMONIUM (EN NH4),,0.000000
03200095856,ODEUR (QUALITATIF),,0.000000
03200095856,PH ,,8.000000
03200095856,SAVEUR (QUALITATIF),,0.000000
03200095856,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03200095856,TEMPÉRATURE DE L'EAU,,11.200000
03200095856,TRIHALOMÉTHANES (4 SUBSTANCES),<=100 µg/L,12.700000
03200095856,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
03200095857,ALUMINIUM TOTAL µG/L,,35.000000
03200095857,ASPECT (QUALITATIF),,0.000000
03200095857,BROMATES,<=10 µg/L,0.000000
03200095857,BROMOFORME,<=100 µg/L,2.300000
03200095857,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
03200095857,CONDUCTIVITÉ À 25°C,,286.000000
