referenceprel,libmajparametre,limitequal,valtraduite
02800125316,ASPECT (QUALITATIF),,0.000000
02800125316,CONDUCTIVITÉ À 25°C,,689.000000
02800125316,CHLORE LIBRE,,0.060000
02800125316,CHLORE TOTAL,,0.090000
02800125316,BIOXYDE DE CHLORE MG/L CLO2,,
02800125316,COLORATION,,0.000000
02800125316,COULEUR (QUALITATIF),,0.000000
02800125316,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02800125316,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02800125316,BACT. AÉR. REVIVIFIABLES À 22°-68H,,2.000000
02800125316,BACT. AÉR. REVIVIFIABLES À 36°-44H,,4.000000
02800125316,AMMONIUM (EN NH4),,0.000000
02800125316,NITRATES (EN NO3),<=50 mg/L,44.000000
02800125316,ODEUR (QUALITATIF),,0.000000
02800125316,PH ,,7.690000
02800125316,PH ,,7.100000
02800125316,SAVEUR (QUALITATIF),,0.000000
02800125316,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02800125316,TEMPÉRATURE DE L'EAU,,9.100000
02800125316,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.120000
02800125409,ASPECT (QUALITATIF),,0.000000
02800125409,CONDUCTIVITÉ À 25°C,,600.000000
02800125409,CHLORE LIBRE,,0.680000
02800125409,CHLORE TOTAL,,0.700000
02800125409,BIOXYDE DE CHLORE MG/L CLO2,,
02800125409,COLORATION,,0.000000
02800125409,COULEUR (QUALITATIF),,0.000000
02800125409,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02800125409,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02800125409,FER TOTAL,,0.000000
02800125409,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
02800125409,BACT. AÉR. REVIVIFIABLES À 36°-44H,,1.000000
02800125409,AMMONIUM (EN NH4),,0.000000
02800125409,NITRATES (EN NO3),<=50 mg/L,37.000000
02800125409,ODEUR (QUALITATIF),,0.000000
02800125409,PH ,,8.060000
02800125409,PH ,,7.000000
02800125409,SAVEUR (QUALITATIF),,0.000000
02800125409,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02800125409,TEMPÉRATURE DE L'EAU,,7.000000
02800125409,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.130000
02800125420,ASPECT (QUALITATIF),,0.000000
02800125420,CONDUCTIVITÉ À 25°C,,645.000000
02800125420,CHLORE LIBRE,,0.310000
02800125420,CHLORE TOTAL,,0.330000
02800125420,BIOXYDE DE CHLORE MG/L CLO2,,
02800125420,COLORATION,,0.000000
02800125420,COULEUR (QUALITATIF),,0.000000
02800125420,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02800125420,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02800125420,BACT. AÉR. REVIVIFIABLES À 22°-68H,,44.000000
02800125420,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
02800125420,AMMONIUM (EN NH4),,0.000000
02800125420,NITRATES (EN NO3),<=50 mg/L,44.000000
02800125420,ODEUR (QUALITATIF),,0.000000
02800125420,PH ,,7.770000
02800125420,PH ,,8.100000
02800125420,SAVEUR (QUALITATIF),,0.000000
02800125420,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02800125420,TEMPÉRATURE DE L'EAU,,12.600000
02800125420,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.150000
02800125461,ASPECT (QUALITATIF),,0.000000
02800125461,CONDUCTIVITÉ À 25°C,,730.000000
02800125461,CHLORE LIBRE,,0.070000
02800125461,CHLORE TOTAL,,0.090000
02800125461,BIOXYDE DE CHLORE MG/L CLO2,,
02800125461,COLORATION,,0.000000
02800125461,COULEUR (QUALITATIF),,0.000000
02800125461,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02800125461,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02800125461,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
02800125461,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
02800125461,AMMONIUM (EN NH4),,0.000000
02800125461,NITRATES (EN NO3),<=50 mg/L,23.000000
02800125461,ODEUR (QUALITATIF),,0.000000
02800125461,PH ,,7.840000
02800125461,PH ,,7.500000
02800125461,SAVEUR (QUALITATIF),,0.000000
02800125461,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02800125461,TEMPÉRATURE DE L'EAU,,9.800000
02800125461,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02800125465,ASPECT (QUALITATIF),,0.000000
02800125465,CONDUCTIVITÉ À 25°C,,751.000000
02800125465,CHLORE LIBRE,,0.240000
02800125465,CHLORE TOTAL,,0.250000
02800125465,BIOXYDE DE CHLORE MG/L CLO2,,
02800125465,COLORATION,,0.000000
02800125465,COULEUR (QUALITATIF),,0.000000
02800125465,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02800125465,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02800125465,BACT. AÉR. REVIVIFIABLES À 22°-68H,,12.000000
02800125465,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
02800125465,AMMONIUM (EN NH4),,0.000000
02800125465,NITRATES (EN NO3),<=50 mg/L,42.000000
02800125465,ODEUR (QUALITATIF),,0.000000
02800125465,PH ,,7.470000
02800125465,PH ,,7.500000
02800125465,SAVEUR (QUALITATIF),,0.000000
02800125465,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02800125465,TEMPÉRATURE DE L'EAU,,11.200000
02800125465,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.180000
02800125483,CHLORE LIBRE,,0.040000
02800125483,CHLORE TOTAL,,0.070000
02800125483,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02800125483,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02800125483,BACT. AÉR. REVIVIFIABLES À 22°-68H,,19.000000
02800125483,BACT. AÉR. REVIVIFIABLES À 36°-44H,,2.000000
02800125483,PH ,,7.400000
02800125483,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02800125483,TEMPÉRATURE DE L'EAU,,10.700000
02800125496,ASPECT (QUALITATIF),,0.000000
02800125496,CONDUCTIVITÉ À 25°C,,601.000000
02800125496,CHLORE LIBRE,,0.350000
02800125496,CHLORE TOTAL,,0.380000
02800125496,BIOXYDE DE CHLORE MG/L CLO2,,
02800125496,COLORATION,,0.000000
02800125496,COULEUR (QUALITATIF),,0.000000
02800125496,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02800125496,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02800125496,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
02800125496,BACT. AÉR. REVIVIFIABLES À 36°-44H,,3.000000
02800125496,AMMONIUM (EN NH4),,0.000000
02800125496,NITRATES (EN NO3),<=50 mg/L,29.000000
02800125496,ODEUR (QUALITATIF),,0.000000
02800125496,PH ,,7.610000
02800125496,PH ,,7.500000
02800125496,SAVEUR (QUALITATIF),,0.000000
02800125496,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02800125496,TEMPÉRATURE DE L'EAU,,12.500000
02800125496,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02800125590,ACRYLAMIDE,<=0.1 µg/L,0.000000
02800125590,ASPECT (QUALITATIF),,0.000000
02800125590,BENZO(A)PYRÈNE *,<=0.01 µg/L,0.000000
02800125590,BENZO(B)FLUORANTHÈNE,<=0.1 µg/L,0.000000
02800125590,"BENZO(G,H,I)PÉRYLÈNE",<=0.1 µg/L,0.000000
02800125590,BENZO(K)FLUORANTHÈNE,<=0.1 µg/L,0.000000
02800125590,BROMATES,<=10 µg/L,0.000000
02800125590,BROMOFORME,<=100 µg/L,4.700000
02800125590,CADMIUM,<=5 µg/L,0.000000
02800125590,CONDUCTIVITÉ À 25°C,,546.000000
02800125590,CHLORE LIBRE,,0.220000
02800125590,CHLORE TOTAL,,0.250000
02800125590,CHLOROFORME,<=100 µg/L,2.500000
02800125590,CHLORITE EN  MG/L,"<=0,25 mg/L",0.000000
02800125590,BIOXYDE DE CHLORE MG/L CLO2,,
02800125590,CHLORURE DE VINYL MONOMÈRE,<=0.5 µg/L,0.000000
02800125590,COLORATION,,0.000000
02800125590,COULEUR (QUALITATIF),,0.000000
02800125590,CHROME TOTAL,<=50 µg/L,0.000000
02800125590,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02800125590,CHLORODIBROMOMÉTHANE,<=100 µg/L,7.200000
02800125590,DICHLOROMONOBROMOMÉTHANE,<=100 µg/L,4.500000
02800125590,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02800125590,EPICHLOROHYDRINE,<=0.1 µg/L,0.000000
02800125590,FER TOTAL,,24.000000
02800125590,BACT. AÉR. REVIVIFIABLES À 22°-68H,,2.000000
