referenceprel,libmajparametre,limitequal,valtraduite
02400130273,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
02400130273,CONDUCTIVITÉ À 25°C,,530.000000
02400130273,CHLORE LIBRE,,0.200000
02400130273,COLORATION,,0.000000
02400130273,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02400130273,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02400130273,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
02400130273,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
02400130273,AMMONIUM (EN NH4),,0.000000
02400130273,ODEUR (QUALITATIF),,0.000000
02400130273,PH ,,7.600000
02400130273,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02400130273,TEMPÉRATURE DE L'EAU,,12.200000
02400130273,TEMPÉRATURE DE MESURE DU PH,,18.100000
02400130273,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02400130275,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
02400130275,CONDUCTIVITÉ À 25°C,,525.000000
02400130275,CHLORE LIBRE,,0.400000
02400130275,COLORATION,,0.000000
02400130275,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02400130275,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02400130275,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
02400130275,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
02400130275,AMMONIUM (EN NH4),,0.000000
02400130275,ODEUR (QUALITATIF),,0.000000
02400130275,PH ,,7.500000
02400130275,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02400130275,TEMPÉRATURE DE L'EAU,,12.300000
02400130275,TEMPÉRATURE DE MESURE DU PH,,13.400000
02400130275,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02400130361,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
02400130361,CONDUCTIVITÉ À 25°C,,420.000000
02400130361,CHLORE LIBRE,,0.300000
02400130361,COLORATION,,0.000000
02400130361,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02400130361,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02400130361,FER DISSOUS,,0.000000
02400130361,FER TOTAL,,10.000000
02400130361,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
02400130361,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
02400130361,AMMONIUM (EN NH4),,0.000000
02400130361,ODEUR (QUALITATIF),,0.000000
02400130361,PH ,,8.100000
02400130361,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02400130361,TEMPÉRATURE DE L'EAU,,9.200000
02400130361,TEMPÉRATURE DE MESURE DU PH,,19.100000
02400130361,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02400130375,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
02400130375,CONDUCTIVITÉ À 25°C,,590.000000
02400130375,CHLORE LIBRE,,0.200000
02400130375,COLORATION,,0.000000
02400130375,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02400130375,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02400130375,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
02400130375,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
02400130375,AMMONIUM (EN NH4),,0.000000
02400130375,ODEUR (QUALITATIF),,0.000000
02400130375,PH ,,7.300000
02400130375,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02400130375,TEMPÉRATURE DE L'EAU,,12.800000
02400130375,TEMPÉRATURE DE MESURE DU PH,,19.400000
02400130375,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02400130436,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
02400130436,CONDUCTIVITÉ À 25°C,,475.000000
02400130436,CHLORE LIBRE,,0.300000
02400130436,COLORATION,,3.500000
02400130436,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02400130436,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02400130436,BACT. AÉR. REVIVIFIABLES À 22°-68H,,10.000000
02400130436,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
02400130436,AMMONIUM (EN NH4),,0.000000
02400130436,ODEUR (QUALITATIF),,0.000000
02400130436,PH ,,7.900000
02400130436,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02400130436,TEMPÉRATURE DE L'EAU,,12.700000
02400130436,TEMPÉRATURE DE MESURE DU PH,,18.700000
02400130436,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02400130464,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
02400130464,CONDUCTIVITÉ À 25°C,,565.000000
02400130464,CHLORE LIBRE,,0.300000
02400130464,COLORATION,,4.100000
02400130464,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02400130464,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02400130464,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
02400130464,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
02400130464,AMMONIUM (EN NH4),,0.000000
02400130464,ODEUR (QUALITATIF),,0.000000
02400130464,PH ,,7.300000
02400130464,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02400130464,TEMPÉRATURE DE L'EAU,,11.300000
02400130464,TEMPÉRATURE DE MESURE DU PH,,16.500000
02400130464,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02400130506,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
02400130506,CONDUCTIVITÉ À 25°C,,245.000000
02400130506,CHLORE LIBRE,,0.200000
02400130506,COLORATION,,3.100000
02400130506,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02400130506,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02400130506,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
02400130506,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
02400130506,AMMONIUM (EN NH4),,0.000000
02400130506,ODEUR (QUALITATIF),,0.000000
02400130506,PH ,,8.000000
02400130506,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02400130506,TEMPÉRATURE DE L'EAU,,8.300000
02400130506,TEMPÉRATURE DE MESURE DU PH,,17.500000
02400130506,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
02400130619,ASPECT (QUALITATIF),,1.000000
02400130619,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
02400130619,CONDUCTIVITÉ À 25°C,,395.000000
02400130619,CHLORE LIBRE,,0.200000
02400130619,COLORATION,,3.300000
02400130619,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
02400130619,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
02400130619,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
02400130619,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
02400130619,AMMONIUM (EN NH4),,0.000000
02400130619,ODEUR (QUALITATIF),,0.000000
02400130619,ODEUR (QUALITATIF),,1.000000
02400130619,PH ,,7.900000
02400130619,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
02400130619,TEMPÉRATURE DE L'EAU,,7.900000
