referenceprel,libmajparametre,limitequal,valtraduite
01200116227,ALUMINIUM TOTAL µG/L,,21.000000
01200116227,ASPECT (QUALITATIF),,0.000000
01200116227,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01200116227,CONDUCTIVITÉ À 25°C,,217.000000
01200116227,CHLORE LIBRE,,0.260000
01200116227,CHLORE TOTAL,,0.360000
01200116227,COLORATION,,0.000000
01200116227,COULEUR (QUALITATIF),,0.000000
01200116227,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01200116227,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01200116227,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
01200116227,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
01200116227,AMMONIUM (EN NH4),,0.000000
01200116227,ODEUR (QUALITATIF),,0.000000
01200116227,PH ,,8.200000
01200116227,SAVEUR (QUALITATIF),,0.000000
01200116227,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01200116227,TEMPÉRATURE DE L'EAU,,8.600000
01200116227,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
01200116228,ALUMINIUM TOTAL µG/L,,14.000000
01200116228,ASPECT (QUALITATIF),,0.000000
01200116228,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01200116228,CONDUCTIVITÉ À 25°C,,211.000000
01200116228,CHLORE LIBRE,,0.100000
01200116228,CHLORE TOTAL,,0.190000
01200116228,COLORATION,,0.000000
01200116228,COULEUR (QUALITATIF),,0.000000
01200116228,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01200116228,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01200116228,BACT. AÉR. REVIVIFIABLES À 22°-68H,,1.000000
01200116228,BACT. AÉR. REVIVIFIABLES À 36°-44H,,7.000000
01200116228,AMMONIUM (EN NH4),,0.000000
01200116228,NITRATES (EN NO3),<=50 mg/L,27.700000
01200116228,ODEUR (QUALITATIF),,0.000000
01200116228,PH ,,8.100000
01200116228,SAVEUR (QUALITATIF),,0.000000
