referenceprel,libmajparametre,limitequal,valtraduite
01800095318,ASPECT (QUALITATIF),,0.000000
01800095318,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01800095318,CONDUCTIVITÉ À 25°C,,496.000000
01800095318,CHLORE LIBRE,,0.180000
01800095318,CHLORE TOTAL,,
01800095318,BIOXYDE DE CHLORE MG/L CLO2,,
01800095318,COLORATION,,0.000000
01800095318,COULEUR (QUALITATIF),,0.000000
01800095318,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01800095318,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01800095318,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
01800095318,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
01800095318,AMMONIUM (EN NH4),,0.000000
01800095318,ODEUR (QUALITATIF),,0.000000
01800095318,PH ,,7.470000
01800095318,PH ,,
01800095318,SAVEUR (QUALITATIF),,0.000000
01800095318,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01800095318,TEMPÉRATURE DE L'EAU,,12.200000
01800095318,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
01800095355,ASPECT (QUALITATIF),,0.000000
01800095355,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01800095355,CONDUCTIVITÉ À 25°C,,641.000000
01800095355,CHLORE LIBRE,,0.030000
01800095355,CHLORE TOTAL,,
01800095355,BIOXYDE DE CHLORE MG/L CLO2,,
01800095355,COLORATION,,0.000000
01800095355,COULEUR (QUALITATIF),,0.000000
01800095355,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01800095355,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01800095355,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
01800095355,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
01800095355,AMMONIUM (EN NH4),,0.000000
01800095355,ODEUR (QUALITATIF),,0.000000
01800095355,PH ,,7.650000
01800095355,PH ,,
01800095355,SAVEUR (QUALITATIF),,0.000000
01800095355,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01800095355,TEMPÉRATURE DE L'EAU,,9.500000
01800095355,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.150000
01800095360,ASPECT (QUALITATIF),,0.000000
01800095360,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
01800095360,CONDUCTIVITÉ À 25°C,,395.000000
01800095360,CHLORE LIBRE,,0.210000
01800095360,CHLORE TOTAL,,
01800095360,BIOXYDE DE CHLORE MG/L CLO2,,
01800095360,COLORATION,,0.000000
01800095360,COULEUR (QUALITATIF),,0.000000
01800095360,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01800095360,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01800095360,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
