referenceprel,libmajparametre,limitequal,valtraduite
01400242728,CONDUCTIVITÉ À 25°C,,814.000000
01400242728,CHLORE LIBRE,,0.340000
01400242728,CHLORE TOTAL,,0.440000
01400242728,COULEUR (QUALITATIF),,0.000000
01400242728,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01400242728,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01400242728,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
01400242728,BACT. AÉR. REVIVIFIABLES À 36°-44H,,6.000000
01400242728,AMMONIUM (EN NH4),,0.000000
01400242728,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
01400242728,NITRATES (EN NO3),<=50 mg/L,43.300000
01400242728,ODEUR (QUALITATIF),,0.000000
01400242728,PH ,,7.100000
01400242728,SAVEUR (QUALITATIF),,0.000000
01400242728,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01400242728,TITRE ALCALIMÉTRIQUE,,0.000000
01400242728,TITRE ALCALIMÉTRIQUE COMPLET,,29.000000
01400242728,TEMPÉRATURE DE L'EAU,,9.000000
01400242728,TITRE HYDROTIMÉTRIQUE,,37.600000
01400242728,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.000000
01400242767,CONDUCTIVITÉ À 25°C,,417.000000
01400242767,CHLORE LIBRE,,0.570000
01400242767,CHLORE TOTAL,,0.590000
01400242767,COULEUR (QUALITATIF),,0.000000
01400242767,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01400242767,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01400242767,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
01400242767,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
01400242767,AMMONIUM (EN NH4),,0.000000
01400242767,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
01400242767,NITRATES (EN NO3),<=50 mg/L,0.000000
01400242767,ODEUR (QUALITATIF),,0.000000
01400242767,PH ,,7.800000
01400242767,SAVEUR (QUALITATIF),,0.000000
01400242767,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01400242767,TITRE ALCALIMÉTRIQUE,,0.000000
01400242767,TITRE ALCALIMÉTRIQUE COMPLET,,18.800000
01400242767,TEMPÉRATURE DE L'EAU,,9.000000
01400242767,TITRE HYDROTIMÉTRIQUE,,20.000000
01400242767,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,1.200000
01400242792,CONDUCTIVITÉ À 25°C,,495.000000
01400242792,CHLORE LIBRE,,0.180000
01400242792,CHLORE TOTAL,,0.220000
01400242792,COULEUR (QUALITATIF),,0.000000
01400242792,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01400242792,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01400242792,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
01400242792,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
01400242792,AMMONIUM (EN NH4),,0.000000
01400242792,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
01400242792,NITRATES (EN NO3),<=50 mg/L,39.900000
01400242792,ODEUR (QUALITATIF),,0.000000
01400242792,PH ,,7.100000
01400242792,SAVEUR (QUALITATIF),,0.000000
01400242792,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01400242792,TITRE ALCALIMÉTRIQUE,,0.000000
01400242792,TITRE ALCALIMÉTRIQUE COMPLET,,15.200000
01400242792,TEMPÉRATURE DE L'EAU,,8.000000
01400242792,TITRE HYDROTIMÉTRIQUE,,20.000000
01400242792,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.110000
01400242794,CONDUCTIVITÉ À 25°C,,575.000000
01400242794,CHLORE LIBRE,,0.000000
01400242794,CHLORE TOTAL,,0.050000
01400242794,COULEUR (QUALITATIF),,0.000000
01400242794,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01400242794,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01400242794,BACT. AÉR. REVIVIFIABLES À 22°-68H,,7.000000
01400242794,BACT. AÉR. REVIVIFIABLES À 36°-44H,,4.000000
01400242794,AMMONIUM (EN NH4),,0.000000
01400242794,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
01400242794,NITRATES (EN NO3),<=50 mg/L,26.000000
01400242794,ODEUR (QUALITATIF),,0.000000
01400242794,PH ,,7.200000
01400242794,SAVEUR (QUALITATIF),,0.000000
01400242794,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
01400242794,TITRE ALCALIMÉTRIQUE,,0.000000
01400242794,TITRE ALCALIMÉTRIQUE COMPLET,,20.300000
01400242794,TEMPÉRATURE DE L'EAU,,8.000000
01400242794,TITRE HYDROTIMÉTRIQUE,,24.500000
01400242794,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.300000
01400242944,CONDUCTIVITÉ À 25°C,,811.000000
01400242944,CHLORE LIBRE,,0.260000
01400242944,CHLORE TOTAL,,0.300000
01400242944,COULEUR (QUALITATIF),,0.000000
01400242944,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
01400242944,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
01400242944,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
01400242944,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
01400242944,AMMONIUM (EN NH4),,0.000000
01400242944,NITRITES (EN NO2),"<=0,5 mg/L",0.000000
01400242944,NITRATES (EN NO3),<=50 mg/L,12.400000
01400242944,ODEUR (QUALITATIF),,0.000000
01400242944,PH ,,7.400000
01400242944,SAVEUR (QUALITATIF),,0.000000
