referenceprel,libmajparametre,limitequal,valtraduite
03100207986,ALUMINIUM TOTAL µG/L,,38.000000
03100207986,ASPECT (QUALITATIF),,0.000000
03100207986,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
03100207986,CONDUCTIVITÉ À 25°C,,274.000000
03100207986,CHLORE LIBRE,,0.130000
03100207986,CHLORE TOTAL,,0.190000
03100207986,BIOXYDE DE CHLORE MG/L CLO2,,0.000000
03100207986,COLORATION,,0.000000
03100207986,COULEUR (QUALITATIF),,0.000000
03100207986,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03100207986,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03100207986,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03100207986,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03100207986,AMMONIUM (EN NH4),,0.000000
03100207986,ODEUR (QUALITATIF),,0.000000
03100207986,PH ,,8.000000
03100207986,PRÉLÈVEMENT SOUS ACRÉDITATION,,1.000000
03100207986,SAVEUR (QUALITATIF),,0.000000
03100207986,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03100207986,TEMPÉRATURE DE L'EAU,,9.000000
03100207986,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.220000
03100207988,ALUMINIUM TOTAL µG/L,,48.000000
03100207988,ASPECT (QUALITATIF),,0.000000
03100207988,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
03100207988,CONDUCTIVITÉ À 25°C,,273.000000
03100207988,CHLORE LIBRE,,0.230000
03100207988,CHLORE TOTAL,,0.300000
03100207988,COLORATION,,0.000000
03100207988,COULEUR (QUALITATIF),,0.000000
03100207988,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03100207988,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03100207988,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03100207988,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03100207988,AMMONIUM (EN NH4),,0.000000
03100207988,ODEUR (QUALITATIF),,0.000000
03100207988,PH ,,8.000000
03100207988,PRÉLÈVEMENT SOUS ACRÉDITATION,,1.000000
03100207988,SAVEUR (QUALITATIF),,0.000000
03100207988,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03100207988,TEMPÉRATURE DE L'EAU,,11.000000
03100207988,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.170000
03100207989,ALUMINIUM TOTAL µG/L,,55.000000
03100207989,ASPECT (QUALITATIF),,0.000000
03100207989,BACT. ET SPORES SULFITO-RÉDU./100ML,,0.000000
03100207989,CONDUCTIVITÉ À 25°C,,280.000000
03100207989,CHLORE LIBRE,,0.000000
03100207989,CHLORE TOTAL,,0.000000
03100207989,BIOXYDE DE CHLORE MG/L CLO2,,0.000000
03100207989,COLORATION,,0.000000
03100207989,COULEUR (QUALITATIF),,0.000000
03100207989,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03100207989,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03100207989,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03100207989,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03100207989,AMMONIUM (EN NH4),,0.000000
03100207989,ODEUR (QUALITATIF),,0.000000
03100207989,PH ,,8.100000
03100207989,PRÉLÈVEMENT SOUS ACRÉDITATION,,1.000000
03100207989,SAVEUR (QUALITATIF),,0.000000
03100207989,ENTÉROCOQUES /100ML-MS,<=0 n/(100mL),0.000000
03100207989,TEMPÉRATURE DE L'EAU,,10.000000
03100207989,TURBIDITÉ NÉPHÉLOMÉTRIQUE NFU,,0.490000
03100207999,ASPECT (QUALITATIF),,0.000000
03100207999,CONDUCTIVITÉ À 25°C,,268.000000
03100207999,CHLORE LIBRE,,0.130000
03100207999,CHLORE TOTAL,,0.150000
03100207999,COLORATION,,0.000000
03100207999,COULEUR (QUALITATIF),,0.000000
03100207999,BACTÉRIES COLIFORMES /100ML-MS,,0.000000
03100207999,ESCHERICHIA COLI /100ML - MF,<=0 n/(100mL),0.000000
03100207999,BACT. AÉR. REVIVIFIABLES À 22°-68H,,0.000000
03100207999,BACT. AÉR. REVIVIFIABLES À 36°-44H,,0.000000
03100207999,AMMONIUM (EN NH4),,0.000000
03100207999,ODEUR (QUALITATIF),,0.000000
03100207999,PH ,,8.100000
03100207999,PRÉLÈVEMENT SOUS ACRÉDITATION,,1.000000
03100207999,SAVEUR (QUALITATIF),,0.000000
